,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,3.53,0.57,2.48,4.56,0.01,0.01,2388.31,2547.16,1.0
delta_h,5.72,0.87,4.17,7.42,0.02,0.01,2452.81,2860.82,1.0
z_R,0.14,0.02,0.1,0.17,0.0,0.0,2171.13,2605.0,1.0
mu_R,1.27,0.57,0.42,2.32,0.01,0.01,3470.01,3289.61,1.0
sigma_R,1.06,0.44,0.39,1.86,0.01,0.01,3822.17,2759.76,1.0
z_S,0.18,0.04,0.11,0.27,0.0,0.0,4012.47,2445.4,1.0
sigma_model,0.23,0.03,0.17,0.29,0.0,0.0,3423.69,2690.22,1.0
k[0],0.59,0.09,0.41,0.76,0.0,0.0,2388.31,2547.16,1.0
k[1],0.59,0.09,0.41,0.76,0.0,0.0,2388.31,2547.16,1.0
k[2],0.59,0.09,0.41,0.76,0.0,0.0,2388.31,2547.16,1.0
k[3],0.59,0.09,0.41,0.76,0.0,0.0,2388.31,2547.16,1.0
k[4],0.57,0.09,0.4,0.74,0.0,0.0,2388.31,2547.16,1.0
k[5],0.57,0.09,0.4,0.74,0.0,0.0,2388.31,2547.16,1.0
k[6],0.57,0.09,0.4,0.74,0.0,0.0,2388.31,2547.16,1.0
k[7],0.57,0.09,0.4,0.74,0.0,0.0,2388.31,2547.16,1.0
k[8],0.57,0.09,0.4,0.74,0.0,0.0,2388.31,2547.16,1.0
k[9],0.45,0.07,0.31,0.58,0.0,0.0,2388.31,2547.16,1.0
k[10],0.45,0.07,0.31,0.58,0.0,0.0,2388.31,2547.16,1.0
k[11],0.45,0.07,0.31,0.58,0.0,0.0,2388.31,2547.16,1.0
k[12],0.45,0.07,0.31,0.58,0.0,0.0,2388.31,2547.16,1.0
k[13],0.34,0.05,0.24,0.44,0.0,0.0,2388.31,2547.16,1.0
k[14],0.34,0.05,0.24,0.44,0.0,0.0,2388.31,2547.16,1.0
k[15],0.34,0.05,0.24,0.44,0.0,0.0,2388.31,2547.16,1.0
k[16],0.34,0.05,0.24,0.44,0.0,0.0,2388.31,2547.16,1.0
k[17],0.26,0.04,0.18,0.34,0.0,0.0,2388.31,2547.16,1.0
k[18],0.26,0.04,0.18,0.34,0.0,0.0,2388.31,2547.16,1.0
k[19],0.26,0.04,0.18,0.34,0.0,0.0,2388.31,2547.16,1.0
k[20],0.26,0.04,0.18,0.34,0.0,0.0,2388.31,2547.16,1.0
k[21],0.26,0.04,0.18,0.34,0.0,0.0,2388.31,2547.16,1.0
k[22],0.22,0.04,0.16,0.29,0.0,0.0,2388.31,2547.16,1.0
k[23],0.22,0.04,0.16,0.29,0.0,0.0,2388.31,2547.16,1.0
k[24],0.22,0.04,0.16,0.29,0.0,0.0,2388.31,2547.16,1.0
k[25],0.22,0.04,0.16,0.29,0.0,0.0,2388.31,2547.16,1.0
k[26],0.2,0.03,0.14,0.26,0.0,0.0,2388.31,2547.16,1.0
k[27],0.2,0.03,0.14,0.26,0.0,0.0,2388.31,2547.16,1.0
k[28],0.2,0.03,0.14,0.26,0.0,0.0,2388.31,2547.16,1.0
k[29],0.2,0.03,0.14,0.26,0.0,0.0,2388.31,2547.16,1.0
k[30],0.23,0.04,0.16,0.3,0.0,0.0,2388.31,2547.16,1.0
k[31],0.23,0.04,0.16,0.3,0.0,0.0,2388.31,2547.16,1.0
k[32],0.23,0.04,0.16,0.3,0.0,0.0,2388.31,2547.16,1.0
k[33],0.23,0.04,0.16,0.3,0.0,0.0,2388.31,2547.16,1.0
k[34],0.23,0.04,0.16,0.3,0.0,0.0,2388.31,2547.16,1.0
k[35],0.26,0.04,0.19,0.34,0.0,0.0,2388.31,2547.16,1.0
k[36],0.26,0.04,0.19,0.34,0.0,0.0,2388.31,2547.16,1.0
h[0],0.52,0.08,0.38,0.68,0.0,0.0,2452.81,2860.82,1.0
h[1],0.52,0.08,0.38,0.68,0.0,0.0,2452.81,2860.82,1.0
h[2],0.52,0.08,0.38,0.68,0.0,0.0,2452.81,2860.82,1.0
h[3],0.52,0.08,0.38,0.68,0.0,0.0,2452.81,2860.82,1.0
h[4],0.41,0.06,0.3,0.53,0.0,0.0,2452.81,2860.82,1.0
h[5],0.41,0.06,0.3,0.53,0.0,0.0,2452.81,2860.82,1.0
h[6],0.41,0.06,0.3,0.53,0.0,0.0,2452.81,2860.82,1.0
h[7],0.41,0.06,0.3,0.53,0.0,0.0,2452.81,2860.82,1.0
h[8],0.41,0.06,0.3,0.53,0.0,0.0,2452.81,2860.82,1.0
h[9],0.02,0.0,0.01,0.02,0.0,0.0,2452.81,2860.82,1.0
h[10],0.02,0.0,0.01,0.02,0.0,0.0,2452.81,2860.82,1.0
h[11],0.02,0.0,0.01,0.02,0.0,0.0,2452.81,2860.82,1.0
