,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,2.99,0.46,2.08,3.82,0.01,0.01,4223.88,2889.13,1.0
delta_h,4.77,0.72,3.5,6.17,0.01,0.01,5041.67,3335.16,1.0
z_C,0.05,0.01,0.03,0.07,0.0,0.0,4588.8,2676.11,1.0
mu_C,2.22,0.99,0.79,3.87,0.02,0.01,6494.18,2417.88,1.0
sigma_C,1.75,0.73,0.61,3.09,0.01,0.01,6521.73,3054.66,1.0
z_H,0.05,0.01,0.03,0.07,0.0,0.0,4936.65,3147.81,1.0
mu_H,2.26,0.89,0.87,3.92,0.01,0.01,6375.4,2710.07,1.0
sigma_H,1.76,0.71,0.67,2.98,0.01,0.01,6840.07,3235.12,1.0
z_ICU,0.05,0.01,0.03,0.07,0.0,0.0,5052.36,3008.41,1.0
mu_ICU,2.33,0.97,0.91,4.12,0.01,0.01,6633.52,2787.55,1.0
sigma_ICU,1.75,0.7,0.68,3.08,0.01,0.01,7678.51,2898.74,1.0
z_S,0.16,0.04,0.09,0.23,0.0,0.0,5734.01,3392.96,1.0
sigma_model,0.23,0.03,0.17,0.29,0.0,0.0,5030.17,3024.99,1.0
k[0],0.5,0.08,0.35,0.63,0.0,0.0,4223.88,2889.13,1.0
k[1],0.5,0.08,0.35,0.63,0.0,0.0,4223.88,2889.13,1.0
k[2],0.5,0.08,0.35,0.63,0.0,0.0,4223.88,2889.13,1.0
k[3],0.5,0.08,0.35,0.63,0.0,0.0,4223.88,2889.13,1.0
k[4],0.48,0.08,0.34,0.62,0.0,0.0,4223.88,2889.13,1.0
k[5],0.48,0.08,0.34,0.62,0.0,0.0,4223.88,2889.13,1.0
k[6],0.48,0.08,0.34,0.62,0.0,0.0,4223.88,2889.13,1.0
k[7],0.48,0.08,0.34,0.62,0.0,0.0,4223.88,2889.13,1.0
k[8],0.48,0.08,0.34,0.62,0.0,0.0,4223.88,2889.13,1.0
k[9],0.38,0.06,0.26,0.49,0.0,0.0,4223.88,2889.13,1.0
k[10],0.38,0.06,0.26,0.49,0.0,0.0,4223.88,2889.13,1.0
k[11],0.38,0.06,0.26,0.49,0.0,0.0,4223.88,2889.13,1.0
k[12],0.38,0.06,0.26,0.49,0.0,0.0,4223.88,2889.13,1.0
k[13],0.29,0.04,0.2,0.37,0.0,0.0,4223.88,2889.13,1.0
k[14],0.29,0.04,0.2,0.37,0.0,0.0,4223.88,2889.13,1.0
k[15],0.29,0.04,0.2,0.37,0.0,0.0,4223.88,2889.13,1.0
k[16],0.29,0.04,0.2,0.37,0.0,0.0,4223.88,2889.13,1.0
k[17],0.22,0.03,0.15,0.28,0.0,0.0,4223.88,2889.13,1.0
k[18],0.22,0.03,0.15,0.28,0.0,0.0,4223.88,2889.13,1.0
k[19],0.22,0.03,0.15,0.28,0.0,0.0,4223.88,2889.13,1.0
k[20],0.22,0.03,0.15,0.28,0.0,0.0,4223.88,2889.13,1.0
k[21],0.22,0.03,0.15,0.28,0.0,0.0,4223.88,2889.13,1.0
k[22],0.19,0.03,0.13,0.24,0.0,0.0,4223.88,2889.13,1.0
k[23],0.19,0.03,0.13,0.24,0.0,0.0,4223.88,2889.13,1.0
k[24],0.19,0.03,0.13,0.24,0.0,0.0,4223.88,2889.13,1.0
k[25],0.19,0.03,0.13,0.24,0.0,0.0,4223.88,2889.13,1.0
k[26],0.17,0.03,0.12,0.21,0.0,0.0,4223.88,2889.13,1.0
k[27],0.17,0.03,0.12,0.21,0.0,0.0,4223.88,2889.13,1.0
k[28],0.17,0.03,0.12,0.21,0.0,0.0,4223.88,2889.13,1.0
k[29],0.17,0.03,0.12,0.21,0.0,0.0,4223.88,2889.13,1.0
k[30],0.2,0.03,0.14,0.25,0.0,0.0,4223.88,2889.13,1.0
k[31],0.2,0.03,0.14,0.25,0.0,0.0,4223.88,2889.13,1.0
k[32],0.2,0.03,0.14,0.25,0.0,0.0,4223.88,2889.13,1.0
k[33],0.2,0.03,0.14,0.25,0.0,0.0,4223.88,2889.13,1.0
k[34],0.2,0.03,0.14,0.25,0.0,0.0,4223.88,2889.13,1.0
k[35],0.22,0.03,0.16,0.29,0.0,0.0,4223.88,2889.13,1.0
k[36],0.22,0.03,0.16,0.29,0.0,0.0,4223.88,2889.13,1.0
h[0],0.43,0.07,0.32,0.56,0.0,0.0,5041.67,3335.16,1.0
h[1],0.43,0.07,0.32,0.56,0.0,0.0,5041.67,3335.16,1.0
h[2],0.43,0.07,0.32,0.56,0.0,0.0,5041.67,3335.16,1.0
h[3],0.43,0.07,0.32,0.56,0.0,0.0,5041.67,3335.16,1.0
h[4],0.34,0.05,0.25,0.44,0.0,0.0,5041.67,3335.16,1.0
h[5],0.34,0.05,0.25,0.44,0.0,0.0,5041.67,3335.16,1.0
h[6],0.34,0.05,0.25,0.44,0.0,0.0,5041.67,3335.16,1.0
h[7],0.34,0.05,0.25,0.44,0.0,0.0,5041.67,3335.16,1.0
h[8],0.34,0.05,0.25,0.44,0.0,0.0,5041.67,3335.16,1.0
h[9],0.01,0.0,0.01,0.02,0.0,0.0,5041.67,3335.16,1.0
h[10],0.01,0.0,0.01,0.02,0.0,0.0,5041.67,3335.16,1.0
h[11],0.01,0.0,0.01,0.02,0.0,0.0,5041.67,3335.16,1.0
h[12],0.01,0.0,0.01,0.02,0.0,0.0,5041.67,3335.16,1.0
h[13],-0.22,0.03,-0.28,-0.16,0.0,0.0,5041.67,3335.16,1.0
h[14],-0.22,0.03,-0.28,-0.16,0.0,0.0,5041.67,3335.16,1.0
h[15],-0.22,0.03,-0.28,-0.16,0.0,0.0,5041.67,3335.16,1.0
h[16],-0.22,0.03,-0.28,-0.16,0.0,0.0,5041.67,3335.16,1.0
h[17],-0.07,0.01,-0.09,-0.05,0.0,0.0,5041.67,3335.16,1.0
h[18],-0.07,0.01,-0.09,-0.05,0.0,0.0,5041.67,3335.16,1.0
h[19],-0.07,0.01,-0.09,-0.05,0.0,0.0,5041.67,3335.16,1.0
h[20],-0.07,0.01,-0.09,-0.05,0.0,0.0,5041.67,3335.16,1.0
h[21],-0.07,0.01,-0.09,-0.05,0.0,0.0,5041.67,3335.16,1.0
h[22],-0.27,0.04,-0.35,-0.2,0.0,0.0,5041.67,3335.16,1.0
h[23],-0.27,0.04,-0.35,-0.2,0.0,0.0,5041.67,3335.16,1.0
h[24],-0.27,0.04,-0.35,-0.2,0.0,0.0,5041.67,3335.16,1.0
h[25],-0.27,0.04,-0.35,-0.2,0.0,0.0,5041.67,3335.16,1.0
h[26],-0.33,0.05,-0.42,-0.24,0.0,0.0,5041.67,3335.16,1.0
h[27],-0.33,0.05,-0.42,-0.24,0.0,0.0,5041.67,3335.16,1.0
h[28],-0.33,0.05,-0.42,-0.24,0.0,0.0,5041.67,3335.16,1.0
h[29],-0.33,0.05,-0.42,-0.24,0.0,0.0,5041.67,3335.16,1.0
h[30],-0.14,0.02,-0.19,-0.1,0.0,0.0,5041.67,3335.16,1.0
h[31],-0.14,0.02,-0.19,-0.1,0.0,0.0,5041.67,3335.16,1.0
h[32],-0.14,0.02,-0.19,-0.1,0.0,0.0,5041.67,3335.16,1.0
h[33],-0.14,0.02,-0.19,-0.1,0.0,0.0,5041.67,3335.16,1.0
h[34],-0.14,0.02,-0.19,-0.1,0.0,0.0,5041.67,3335.16,1.0
h[35],-0.05,0.01,-0.06,-0.03,0.0,0.0,5041.67,3335.16,1.0
h[36],-0.05,0.01,-0.06,-0.03,0.0,0.0,5041.67,3335.16,1.0
o_*[0],6.54,0.09,6.39,6.71,0.0,0.0,6452.14,3342.49,1.0
o_*[1],6.11,0.09,5.96,6.28,0.0,0.0,6452.14,3342.49,1.0
o_*[2],6.15,0.09,6.0,6.32,0.0,0.0,6452.14,3342.49,1.0
