,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,3.48,0.55,2.45,4.49,0.01,0.01,2365.14,2723.77,1.0
delta_h,5.56,0.84,4.03,7.16,0.02,0.01,2635.45,2619.11,1.0
z_R,0.14,0.02,0.1,0.17,0.0,0.0,2217.69,2573.52,1.0
mu_R,2.53,0.82,0.94,4.02,0.02,0.01,2662.81,2168.03,1.0
sigma_R,1.25,0.64,0.34,2.42,0.01,0.01,3077.9,3074.9,1.0
z_S,0.17,0.04,0.09,0.25,0.0,0.0,3106.5,2334.11,1.0
sigma_model,0.22,0.03,0.16,0.27,0.0,0.0,3699.11,2608.53,1.0
k[0],0.58,0.09,0.41,0.74,0.0,0.0,2365.14,2723.77,1.0
k[1],0.58,0.09,0.41,0.74,0.0,0.0,2365.14,2723.77,1.0
k[2],0.58,0.09,0.41,0.74,0.0,0.0,2365.14,2723.77,1.0
k[3],0.58,0.09,0.41,0.74,0.0,0.0,2365.14,2723.77,1.0
k[4],0.56,0.09,0.4,0.73,0.0,0.0,2365.14,2723.77,1.0
k[5],0.56,0.09,0.4,0.73,0.0,0.0,2365.14,2723.77,1.0
k[6],0.56,0.09,0.4,0.73,0.0,0.0,2365.14,2723.77,1.0
k[7],0.56,0.09,0.4,0.73,0.0,0.0,2365.14,2723.77,1.0
k[8],0.56,0.09,0.4,0.73,0.0,0.0,2365.14,2723.77,1.0
k[9],0.44,0.07,0.31,0.57,0.0,0.0,2365.14,2723.77,1.0
k[10],0.44,0.07,0.31,0.57,0.0,0.0,2365.14,2723.77,1.0
k[11],0.44,0.07,0.31,0.57,0.0,0.0,2365.14,2723.77,1.0
k[12],0.44,0.07,0.31,0.57,0.0,0.0,2365.14,2723.77,1.0
k[13],0.33,0.05,0.24,0.43,0.0,0.0,2365.14,2723.77,1.0
k[14],0.33,0.05,0.24,0.43,0.0,0.0,2365.14,2723.77,1.0
k[15],0.33,0.05,0.24,0.43,0.0,0.0,2365.14,2723.77,1.0
k[16],0.33,0.05,0.24,0.43,0.0,0.0,2365.14,2723.77,1.0
k[17],0.26,0.04,0.18,0.33,0.0,0.0,2365.14,2723.77,1.0
k[18],0.26,0.04,0.18,0.33,0.0,0.0,2365.14,2723.77,1.0
k[19],0.26,0.04,0.18,0.33,0.0,0.0,2365.14,2723.77,1.0
k[20],0.26,0.04,0.18,0.33,0.0,0.0,2365.14,2723.77,1.0
k[21],0.26,0.04,0.18,0.33,0.0,0.0,2365.14,2723.77,1.0
k[22],0.22,0.03,0.15,0.28,0.0,0.0,2365.14,2723.77,1.0
k[23],0.22,0.03,0.15,0.28,0.0,0.0,2365.14,2723.77,1.0
k[24],0.22,0.03,0.15,0.28,0.0,0.0,2365.14,2723.77,1.0
k[25],0.22,0.03,0.15,0.28,0.0,0.0,2365.14,2723.77,1.0
k[26],0.19,0.03,0.14,0.25,0.0,0.0,2365.14,2723.77,1.0
k[27],0.19,0.03,0.14,0.25,0.0,0.0,2365.14,2723.77,1.0
k[28],0.19,0.03,0.14,0.25,0.0,0.0,2365.14,2723.77,1.0
k[29],0.19,0.03,0.14,0.25,0.0,0.0,2365.14,2723.77,1.0
k[30],0.23,0.04,0.16,0.3,0.0,0.0,2365.14,2723.77,1.0
k[31],0.23,0.04,0.16,0.3,0.0,0.0,2365.14,2723.77,1.0
k[32],0.23,0.04,0.16,0.3,0.0,0.0,2365.14,2723.77,1.0
k[33],0.23,0.04,0.16,0.3,0.0,0.0,2365.14,2723.77,1.0
k[34],0.23,0.04,0.16,0.3,0.0,0.0,2365.14,2723.77,1.0
k[35],0.26,0.04,0.18,0.34,0.0,0.0,2365.14,2723.77,1.0
k[36],0.26,0.04,0.18,0.34,0.0,0.0,2365.14,2723.77,1.0
h[0],0.51,0.08,0.37,0.65,0.0,0.0,2635.45,2619.11,1.0
h[1],0.51,0.08,0.37,0.65,0.0,0.0,2635.45,2619.11,1.0
h[2],0.51,0.08,0.37,0.65,0.0,0.0,2635.45,2619.11,1.0
h[3],0.51,0.08,0.37,0.65,0.0,0.0,2635.45,2619.11,1.0
h[4],0.4,0.06,0.29,0.52,0.0,0.0,2635.45,2619.11,1.0
h[5],0.4,0.06,0.29,0.52,0.0,0.0,2635.45,2619.11,1.0
h[6],0.4,0.06,0.29,0.52,0.0,0.0,2635.45,2619.11,1.0
h[7],0.4,0.06,0.29,0.52,0.0,0.0,2635.45,2619.11,1.0
h[8],0.4,0.06,0.29,0.52,0.0,0.0,2635.45,2619.11,1.0
h[9],0.02,0.0,0.01,0.02,0.0,0.0,2635.45,2619.11,1.0
h[10],0.02,0.0,0.01,0.02,0.0,0.0,2635.45,2619.11,1.0
h[11],0.02,0.0,0.01,0.02,0.0,0.0,2635.45,2619.11,1.0
h[12],0.02,0.0,0.01,0.02,0.0,0.0,2635.45,2619.11,1.0
h[13],-0.26,0.04,-0.33,-0.19,0.0,0.0,2635.45,2619.11,1.0
h[14],-0.26,0.04,-0.33,-0.19,0.0,0.0,2635.45,2619.11,1.0
h[15],-0.26,0.04,-0.33,-0.19,0.0,0.0,2635.45,2619.11,1.0
h[16],-0.26,0.04,-0.33,-0.19,0.0,0.0,2635.45,2619.11,1.0
h[17],-0.08,0.01,-0.11,-0.06,0.0,0.0,2635.45,2619.11,1.0
h[18],-0.08,0.01,-0.11,-0.06,0.0,0.0,2635.45,2619.11,1.0
h[19],-0.08,0.01,-0.11,-0.06,0.0,0.0,2635.45,2619.11,1.0
h[20],-0.08,0.01,-0.11,-0.06,0.0,0.0,2635.45,2619.11,1.0
h[21],-0.08,0.01,-0.11,-0.06,0.0,0.0,2635.45,2619.11,1.0
h[22],-0.32,0.05,-0.41,-0.23,0.0,0.0,2635.45,2619.11,1.0
h[23],-0.32,0.05,-0.41,-0.23,0.0,0.0,2635.45,2619.11,1.0
h[24],-0.32,0.05,-0.41,-0.23,0.0,0.0,2635.45,2619.11,1.0
h[25],-0.32,0.05,-0.41,-0.23,0.0,0.0,2635.45,2619.11,1.0
h[26],-0.38,0.06,-0.49,-0.28,0.0,0.0,2635.45,2619.11,1.0
h[27],-0.38,0.06,-0.49,-0.28,0.0,0.0,2635.45,2619.11,1.0
h[28],-0.38,0.06,-0.49,-0.28,0.0,0.0,2635.45,2619.11,1.0
h[29],-0.38,0.06,-0.49,-0.28,0.0,0.0,2635.45,2619.11,1.0
h[30],-0.17,0.03,-0.21,-0.12,0.0,0.0,2635.45,2619.11,1.0
h[31],-0.17,0.03,-0.21,-0.12,0.0,0.0,2635.45,2619.11,1.0
h[32],-0.17,0.03,-0.21,-0.12,0.0,0.0,2635.45,2619.11,1.0
h[33],-0.17,0.03,-0.21,-0.12,0.0,0.0,2635.45,2619.11,1.0
h[34],-0.17,0.03,-0.21,-0.12,0.0,0.0,2635.45,2619.11,1.0
h[35],-0.06,0.01,-0.07,-0.04,0.0,0.0,2635.45,2619.11,1.0
h[36],-0.06,0.01,-0.07,-0.04,0.0,0.0,2635.45,2619.11,1.0
o_*[0],6.39,0.09,6.22,6.54,0.0,0.0,4723.35,2859.02,1.0
o_*[1],5.96,0.09,5.79,6.11,0.0,0.0,4723.35,2859.02,1.0
o_*[2],6.0,0.09,5.83,6.15,0.0,0.0,4723.35,2859.02,1.0
o_*[3],6.63,0.09,6.46,6.78,0.0,0.0,4723.35,2859.02,1.0
o_*[4],6.77,0.08,6.61,6.92,0.0,0.0,4159.34,2909.79,1.0
o_*[5],7.07,0.08,6.91,7.22,0.0,0.0,4159.34,2909.79,1.0
o_*[6],6.99,0.08,6.83,7.14,0.0,0.0,4159.34,2909.79,1.0
o_*[7],6.58,0.08,6.42,6.73,0.0,0.0,4159.34,2909.79,1.0
o_*[8],7.09,0.08,6.93,7.24,0.0,0.0,4159.34,2909.79,1.0
o_*[9],7.21,0.07,7.09,7.34,0.0,0.0,2402.78,2762.6,1.0
o_*[10],7.37,0.07,7.25,7.5,0.0,0.0,2402.78,2762.6,1.0
o_*[11],7.64,0.07,7.52,7.77,0.0,0.0,2402.78,2762.6,1.0
o_*[12],7.57,0.07,7.45,7.7,0.0,0.0,2402.78,2762.6,1.0
o_*[13],7.88,0.08,7.74,8.03,0.0,0.0,2129.79,2286.52,1.0
o_*[14],7.86,0.08,7.72,8.01,0.0,0.0,2129.79,2286.52,1.0
o_*[15],7.81,0.08,7.67,7.96,0.0,0.0,2129.79,2286.52,1.0
o_*[16],7.71,0.08,7.57,7.86,0.0,0.0,2129.79,2286.52,1.0
o_*[17],7.7,0.05,7.61,7.79,0.0,0.0,2172.98,2539.71,1.0
o_*[18],7.76,0.05,7.67,7.85,0.0,0.0,2172.98,2539.71,1.0
o_*[19],7.48,0.05,7.39,7.57,0.0,0.0,2172.98,2539.71,1.0
o_*[20],7.87,0.05,7.78,7.96,0.0,0.0,2172.98,2539.71,1.0
o_*[21],8.04,0.05,7.95,8.13,0.0,0.0,2172.98,2539.71,1.0
o_*[22],8.03,0.07,7.9,8.16,0.0,0.0,2182.37,2347.46,1.0
o_*[23],8.14,0.07,8.01,8.27,0.0,0.0,2182.37,2347.46,1.0
o_*[24],8.16,0.07,8.03,8.29,0.0,0.0,2182.37,2347.46,1.0
o_*[25],8.27,0.07,8.14,8.4,0.0,0.0,2182.37,2347.46,1.0
o_*[26],8.09,0.08,7.94,8.23,0.0,0.0,2234.48,2331.91,1.0
o_*[27],8.03,0.08,7.88,8.17,0.0,0.0,2234.48,2331.91,1.0
o_*[28],7.8,0.08,7.65,7.94,0.0,0.0,2234.48,2331.91,1.0
o_*[29],7.95,0.08,7.8,8.09,0.0,0.0,2234.48,2331.91,1.0
o_*[30],7.35,0.05,7.25,7.45,0.0,0.0,2129.03,2272.7,1.0
o_*[31],7.48,0.05,7.38,7.58,0.0,0.0,2129.03,2272.7,1.0
o_*[32],7.57,0.05,7.47,7.67,0.0,0.0,2129.03,2272.7,1.0
o_*[33],7.47,0.05,7.37,7.57,0.0,0.0,2129.03,2272.7,1.0
o_*[34],7.42,0.05,7.32,7.52,0.0,0.0,2129.03,2272.7,1.0
o_*[35],7.24,0.05,7.16,7.33,0.0,0.0,2214.82,2461.45,1.0
o_*[36],7.17,0.05,7.09,7.26,0.0,0.0,2214.82,2461.45,1.0
risk_R[0],0.71,0.13,0.54,0.98,0.0,0.0,3116.1,3041.32,1.0
risk_R[1],0.54,0.11,0.37,0.75,0.0,0.0,3693.0,3283.01,1.0
risk_R[2],0.43,0.08,0.34,0.58,0.0,0.0,3741.74,3276.99,1.0
risk_R[3],0.37,0.05,0.31,0.46,0.0,0.0,3766.27,3110.52,1.0
risk_R[4],0.34,0.04,0.3,0.39,0.0,0.0,3223.39,2990.19,1.0
risk_R[5],0.32,0.02,0.3,0.37,0.0,0.0,2890.58,2923.76,1.0
risk_R[6],0.33,0.02,0.31,0.36,0.0,0.0,2595.25,2997.56,1.0
risk_R[7],0.34,0.01,0.31,0.36,0.0,0.0,2933.91,2918.08,1.0
risk_R[8],0.34,0.01,0.33,0.35,0.0,0.0,3077.77,3164.34,1.0
risk_R[9],0.35,0.0,0.34,0.36,0.0,0.0,2444.51,2819.25,1.0
risk_R[10],0.36,0.01,0.34,0.37,0.0,0.0,2970.24,2836.71,1.0
risk_R[11],0.39,0.02,0.35,0.42,0.0,0.0,3158.72,3066.32,1.0
risk_R[12],0.45,0.05,0.36,0.53,0.0,0.0,3343.64,3116.19,1.0
risk_R[13],0.47,0.05,0.4,0.57,0.0,0.0,2009.2,2789.36,1.0
risk_R[14],0.42,0.04,0.34,0.51,0.0,0.0,3547.77,3243.46,1.0
risk_R[15],0.4,0.03,0.35,0.44,0.0,0.0,2578.63,3300.99,1.0
risk_R[16],0.43,0.03,0.38,0.49,0.0,0.0,2854.49,3016.45,1.0
risk_R[17],0.48,0.03,0.42,0.53,0.0,0.0,3828.88,3254.08,1.0
risk_R[18],0.5,0.02,0.47,0.54,0.0,0.0,2699.9,3132.85,1.0
risk_R[19],0.5,0.01,0.48,0.52,0.0,0.0,3006.42,3048.25,1.0
risk_R[20],0.51,0.01,0.49,0.52,0.0,0.0,3611.68,2775.7,1.0
risk_R[21],0.49,0.02,0.46,0.52,0.0,0.0,2504.95,2915.7,1.0
risk_R[22],0.46,0.02,0.41,0.5,0.0,0.0,3647.49,3298.64,1.0
risk_R[23],0.44,0.02,0.41,0.47,0.0,0.0,2875.71,3223.69,1.0
risk_R[24],0.45,0.02,0.42,0.48,0.0,0.0,2523.68,2858.1,1.0
risk_R[25],0.47,0.01,0.44,0.49,0.0,0.0,3700.03,3304.33,1.0
risk_R[26],0.47,0.01,0.46,0.49,0.0,0.0,2940.17,3236.6,1.0
risk_R[27],0.49,0.02,0.47,0.53,0.0,0.0,3103.17,3078.24,1.0
risk_R[28],0.54,0.03,0.47,0.59,0.0,0.0,3509.41,3194.54,1.0
risk_R[29],0.59,0.03,0.53,0.64,0.0,0.0,3794.91,3220.76,1.0
risk_R[30],0.62,0.03,0.58,0.65,0.0,0.0,3579.08,3193.63,1.0
risk_R[31],0.61,0.03,0.55,0.65,0.0,0.0,2228.67,2346.28,1.0
risk_R[32],0.55,0.05,0.47,0.64,0.0,0.0,3299.58,3457.15,1.0
risk_R[33],0.49,0.04,0.42,0.56,0.0,0.0,3712.39,3255.6,1.0
risk_R[34],0.45,0.03,0.42,0.5,0.0,0.0,3598.83,3183.96,1.0
risk_R[35],0.43,0.02,0.41,0.46,0.0,0.0,3763.56,3111.37,1.0
risk_R[36],0.44,0.02,0.41,0.47,0.0,0.0,2182.86,2619.44,1.0
d_R[0],0.91,0.02,0.87,0.94,0.0,0.0,3107.7,3113.78,1.0
d_R[1],0.93,0.02,0.9,0.96,0.0,0.0,3488.83,3180.19,1.0
d_R[2],0.94,0.01,0.92,0.96,0.0,0.0,3051.25,2721.2,1.0
d_R[3],0.95,0.01,0.93,0.97,0.0,0.0,2813.3,2666.34,1.0
d_R[4],0.96,0.01,0.94,0.97,0.0,0.0,2518.02,2695.9,1.0
d_R[5],0.96,0.01,0.95,0.97,0.0,0.0,2332.68,2653.84,1.0
d_R[6],0.96,0.01,0.95,0.97,0.0,0.0,2214.29,2670.18,1.0
d_R[7],0.96,0.01,0.94,0.97,0.0,0.0,2202.3,2591.3,1.0
d_R[8],0.95,0.01,0.94,0.97,0.0,0.0,2207.7,2360.6,1.0
d_R[9],0.95,0.01,0.94,0.97,0.0,0.0,2200.38,2398.8,1.0
d_R[10],0.95,0.01,0.94,0.96,0.0,0.0,2188.95,2523.88,1.0
d_R[11],0.95,0.01,0.94,0.96,0.0,0.0,2214.23,2379.75,1.0
d_R[12],0.94,0.01,0.92,0.96,0.0,0.0,2355.38,2832.6,1.0
d_R[13],0.94,0.01,0.92,0.96,0.0,0.0,2208.93,2279.89,1.0
d_R[14],0.94,0.01,0.93,0.96,0.0,0.0,2763.74,2730.08,1.0
d_R[15],0.95,0.01,0.93,0.96,0.0,0.0,2324.44,2551.21,1.0
d_R[16],0.94,0.01,0.93,0.96,0.0,0.0,2263.05,2764.22,1.0
d_R[17],0.94,0.01,0.92,0.95,0.0,0.0,2285.91,2704.02,1.0
d_R[18],0.93,0.01,0.92,0.95,0.0,0.0,2215.69,2390.3,1.0
d_R[19],0.93,0.01,0.92,0.95,0.0,0.0,2202.49,2414.18,1.0
d_R[20],0.93,0.01,0.92,0.95,0.0,0.0,2203.67,2499.33,1.0
d_R[21],0.94,0.01,0.92,0.95,0.0,0.0,2308.0,2480.4,1.0
d_R[22],0.94,0.01,0.93,0.95,0.0,0.0,2476.16,2533.71,1.0
d_R[23],0.94,0.01,0.93,0.96,0.0,0.0,2295.53,2509.89,1.0
d_R[24],0.94,0.01,0.93,0.96,0.0,0.0,2210.4,2655.87,1.0
d_R[25],0.94,0.01,0.92,0.95,0.0,0.0,2214.48,2573.67,1.0
d_R[26],0.94,0.01,0.92,0.95,0.0,0.0,2207.71,2439.29,1.0
d_R[27],0.94,0.01,0.92,0.95,0.0,0.0,2171.73,2393.57,1.0
d_R[28],0.93,0.01,0.91,0.95,0.0,0.0,2251.0,2506.76,1.0
d_R[29],0.92,0.01,0.9,0.94,0.0,0.0,2251.11,2587.3,1.0
d_R[30],0.92,0.01,0.9,0.94,0.0,0.0,2207.71,2438.59,1.0
d_R[31],0.92,0.01,0.9,0.94,0.0,0.0,2278.59,2439.15,1.0
d_R[32],0.93,0.01,0.91,0.95,0.0,0.0,2682.0,2762.2,1.0
d_R[33],0.94,0.01,0.92,0.95,0.0,0.0,2675.96,2722.32,1.0
d_R[34],0.94,0.01,0.93,0.96,0.0,0.0,2448.04,2583.04,1.0
d_R[35],0.94,0.01,0.93,0.96,0.0,0.0,2352.45,2530.94,1.0
d_R[36],0.94,0.01,0.93,0.96,0.0,0.0,2188.66,2501.81,1.0
s[0],0.95,0.01,0.92,0.97,0.0,0.0,3106.5,2334.11,1.0
s[1],0.95,0.01,0.92,0.97,0.0,0.0,3106.5,2334.11,1.0
s[2],0.95,0.01,0.92,0.97,0.0,0.0,3106.5,2334.11,1.0
s[3],0.96,0.01,0.94,0.98,0.0,0.0,3106.5,2334.11,1.0
s[4],0.96,0.01,0.94,0.98,0.0,0.0,3106.5,2334.11,1.0
s[5],0.99,0.0,0.99,1.0,0.0,0.0,3106.5,2334.11,1.0
s[6],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[7],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[8],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[9],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[10],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[11],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[12],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[13],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[14],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[15],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[16],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[17],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[18],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[19],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[20],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[21],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
