,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,3.88,0.52,2.84,4.79,0.01,0.01,2849.45,2792.58,1.0
delta_h,4.33,0.65,3.08,5.49,0.01,0.01,3812.9,2856.62,1.0
z_H,0.12,0.02,0.09,0.15,0.0,0.0,2785.29,2751.18,1.0
mu_H,1.06,0.41,0.41,1.82,0.01,0.0,4722.46,2670.85,1.0
sigma_H,1.05,0.45,0.35,1.88,0.01,0.01,4824.92,3111.93,1.0
z_S,0.15,0.04,0.08,0.22,0.0,0.0,4879.5,2889.06,1.0
sigma_model,0.21,0.03,0.16,0.26,0.0,0.0,4015.32,2738.45,1.0
k[0],0.64,0.09,0.47,0.8,0.0,0.0,2849.45,2792.58,1.0
k[1],0.64,0.09,0.47,0.8,0.0,0.0,2849.45,2792.58,1.0
k[2],0.64,0.09,0.47,0.8,0.0,0.0,2849.45,2792.58,1.0
k[3],0.64,0.09,0.47,0.8,0.0,0.0,2849.45,2792.58,1.0
k[4],0.63,0.09,0.46,0.78,0.0,0.0,2849.45,2792.58,1.0
k[5],0.63,0.09,0.46,0.78,0.0,0.0,2849.45,2792.58,1.0
k[6],0.63,0.09,0.46,0.78,0.0,0.0,2849.45,2792.58,1.0
k[7],0.63,0.09,0.46,0.78,0.0,0.0,2849.45,2792.58,1.0
k[8],0.63,0.09,0.46,0.78,0.0,0.0,2849.45,2792.58,1.0
k[9],0.49,0.07,0.36,0.61,0.0,0.0,2849.45,2792.58,1.0
k[10],0.49,0.07,0.36,0.61,0.0,0.0,2849.45,2792.58,1.0
k[11],0.49,0.07,0.36,0.61,0.0,0.0,2849.45,2792.58,1.0
k[12],0.49,0.07,0.36,0.61,0.0,0.0,2849.45,2792.58,1.0
k[13],0.37,0.05,0.27,0.46,0.0,0.0,2849.45,2792.58,1.0
k[14],0.37,0.05,0.27,0.46,0.0,0.0,2849.45,2792.58,1.0
k[15],0.37,0.05,0.27,0.46,0.0,0.0,2849.45,2792.58,1.0
k[16],0.37,0.05,0.27,0.46,0.0,0.0,2849.45,2792.58,1.0
k[17],0.29,0.04,0.21,0.35,0.0,0.0,2849.45,2792.58,1.0
k[18],0.29,0.04,0.21,0.35,0.0,0.0,2849.45,2792.58,1.0
k[19],0.29,0.04,0.21,0.35,0.0,0.0,2849.45,2792.58,1.0
k[20],0.29,0.04,0.21,0.35,0.0,0.0,2849.45,2792.58,1.0
k[21],0.29,0.04,0.21,0.35,0.0,0.0,2849.45,2792.58,1.0
k[22],0.24,0.03,0.18,0.3,0.0,0.0,2849.45,2792.58,1.0
k[23],0.24,0.03,0.18,0.3,0.0,0.0,2849.45,2792.58,1.0
k[24],0.24,0.03,0.18,0.3,0.0,0.0,2849.45,2792.58,1.0
k[25],0.24,0.03,0.18,0.3,0.0,0.0,2849.45,2792.58,1.0
k[26],0.22,0.03,0.16,0.27,0.0,0.0,2849.45,2792.58,1.0
k[27],0.22,0.03,0.16,0.27,0.0,0.0,2849.45,2792.58,1.0
k[28],0.22,0.03,0.16,0.27,0.0,0.0,2849.45,2792.58,1.0
k[29],0.22,0.03,0.16,0.27,0.0,0.0,2849.45,2792.58,1.0
k[30],0.26,0.03,0.19,0.32,0.0,0.0,2849.45,2792.58,1.0
k[31],0.26,0.03,0.19,0.32,0.0,0.0,2849.45,2792.58,1.0
k[32],0.26,0.03,0.19,0.32,0.0,0.0,2849.45,2792.58,1.0
k[33],0.26,0.03,0.19,0.32,0.0,0.0,2849.45,2792.58,1.0
k[34],0.26,0.03,0.19,0.32,0.0,0.0,2849.45,2792.58,1.0
k[35],0.29,0.04,0.21,0.36,0.0,0.0,2849.45,2792.58,1.0
k[36],0.29,0.04,0.21,0.36,0.0,0.0,2849.45,2792.58,1.0
h[0],0.39,0.06,0.28,0.5,0.0,0.0,3812.9,2856.62,1.0
h[1],0.39,0.06,0.28,0.5,0.0,0.0,3812.9,2856.62,1.0
h[2],0.39,0.06,0.28,0.5,0.0,0.0,3812.9,2856.62,1.0
h[3],0.39,0.06,0.28,0.5,0.0,0.0,3812.9,2856.62,1.0
h[4],0.31,0.05,0.22,0.4,0.0,0.0,3812.9,2856.62,1.0
h[5],0.31,0.05,0.22,0.4,0.0,0.0,3812.9,2856.62,1.0
h[6],0.31,0.05,0.22,0.4,0.0,0.0,3812.9,2856.62,1.0
h[7],0.31,0.05,0.22,0.4,0.0,0.0,3812.9,2856.62,1.0
h[8],0.31,0.05,0.22,0.4,0.0,0.0,3812.9,2856.62,1.0
h[9],0.01,0.0,0.01,0.02,0.0,0.0,3812.9,2856.62,1.0
h[10],0.01,0.0,0.01,0.02,0.0,0.0,3812.9,2856.62,1.0
h[11],0.01,0.0,0.01,0.02,0.0,0.0,3812.9,2856.62,1.0
h[12],0.01,0.0,0.01,0.02,0.0,0.0,3812.9,2856.62,1.0
h[13],-0.2,0.03,-0.25,-0.14,0.0,0.0,3812.9,2856.62,1.0
h[14],-0.2,0.03,-0.25,-0.14,0.0,0.0,3812.9,2856.62,1.0
h[15],-0.2,0.03,-0.25,-0.14,0.0,0.0,3812.9,2856.62,1.0
h[16],-0.2,0.03,-0.25,-0.14,0.0,0.0,3812.9,2856.62,1.0
h[17],-0.06,0.01,-0.08,-0.05,0.0,0.0,3812.9,2856.62,1.0
h[18],-0.06,0.01,-0.08,-0.05,0.0,0.0,3812.9,2856.62,1.0
h[19],-0.06,0.01,-0.08,-0.05,0.0,0.0,3812.9,2856.62,1.0
h[20],-0.06,0.01,-0.08,-0.05,0.0,0.0,3812.9,2856.62,1.0
h[21],-0.06,0.01,-0.08,-0.05,0.0,0.0,3812.9,2856.62,1.0
h[22],-0.25,0.04,-0.31,-0.17,0.0,0.0,3812.9,2856.62,1.0
h[23],-0.25,0.04,-0.31,-0.17,0.0,0.0,3812.9,2856.62,1.0
h[24],-0.25,0.04,-0.31,-0.17,0.0,0.0,3812.9,2856.62,1.0
h[25],-0.25,0.04,-0.31,-0.17,0.0,0.0,3812.9,2856.62,1.0
h[26],-0.3,0.04,-0.38,-0.21,0.0,0.0,3812.9,2856.62,1.0
h[27],-0.3,0.04,-0.38,-0.21,0.0,0.0,3812.9,2856.62,1.0
h[28],-0.3,0.04,-0.38,-0.21,0.0,0.0,3812.9,2856.62,1.0
h[29],-0.3,0.04,-0.38,-0.21,0.0,0.0,3812.9,2856.62,1.0
h[30],-0.13,0.02,-0.16,-0.09,0.0,0.0,3812.9,2856.62,1.0
h[31],-0.13,0.02,-0.16,-0.09,0.0,0.0,3812.9,2856.62,1.0
h[32],-0.13,0.02,-0.16,-0.09,0.0,0.0,3812.9,2856.62,1.0
h[33],-0.13,0.02,-0.16,-0.09,0.0,0.0,3812.9,2856.62,1.0
h[34],-0.13,0.02,-0.16,-0.09,0.0,0.0,3812.9,2856.62,1.0
h[35],-0.04,0.01,-0.05,-0.03,0.0,0.0,3812.9,2856.62,1.0
