,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,3.87,0.55,2.89,4.96,0.01,0.01,2105.55,2312.61,1.0
delta_h,4.83,0.74,3.4,6.14,0.01,0.01,2609.93,2500.05,1.0
z_C,0.12,0.02,0.09,0.16,0.0,0.0,1675.32,1912.41,1.0
mu_C,2.36,1.38,0.55,4.74,0.04,0.03,2603.06,1113.12,1.0
sigma_C,1.35,0.72,0.29,2.59,0.01,0.01,3888.6,2712.06,1.0
z_S,0.16,0.04,0.09,0.24,0.0,0.0,2877.49,2406.28,1.0
sigma_model,0.22,0.03,0.16,0.27,0.0,0.0,3528.87,2703.4,1.0
k[0],0.64,0.09,0.48,0.82,0.0,0.0,2105.55,2312.61,1.0
k[1],0.64,0.09,0.48,0.82,0.0,0.0,2105.55,2312.61,1.0
k[2],0.64,0.09,0.48,0.82,0.0,0.0,2105.55,2312.61,1.0
k[3],0.64,0.09,0.48,0.82,0.0,0.0,2105.55,2312.61,1.0
k[4],0.63,0.09,0.47,0.8,0.0,0.0,2105.55,2312.61,1.0
k[5],0.63,0.09,0.47,0.8,0.0,0.0,2105.55,2312.61,1.0
k[6],0.63,0.09,0.47,0.8,0.0,0.0,2105.55,2312.61,1.0
k[7],0.63,0.09,0.47,0.8,0.0,0.0,2105.55,2312.61,1.0
k[8],0.63,0.09,0.47,0.8,0.0,0.0,2105.55,2312.61,1.0
k[9],0.49,0.07,0.37,0.63,0.0,0.0,2105.55,2312.61,1.0
k[10],0.49,0.07,0.37,0.63,0.0,0.0,2105.55,2312.61,1.0
k[11],0.49,0.07,0.37,0.63,0.0,0.0,2105.55,2312.61,1.0
k[12],0.49,0.07,0.37,0.63,0.0,0.0,2105.55,2312.61,1.0
k[13],0.37,0.05,0.28,0.48,0.0,0.0,2105.55,2312.61,1.0
k[14],0.37,0.05,0.28,0.48,0.0,0.0,2105.55,2312.61,1.0
k[15],0.37,0.05,0.28,0.48,0.0,0.0,2105.55,2312.61,1.0
k[16],0.37,0.05,0.28,0.48,0.0,0.0,2105.55,2312.61,1.0
k[17],0.29,0.04,0.21,0.37,0.0,0.0,2105.55,2312.61,1.0
k[18],0.29,0.04,0.21,0.37,0.0,0.0,2105.55,2312.61,1.0
k[19],0.29,0.04,0.21,0.37,0.0,0.0,2105.55,2312.61,1.0
k[20],0.29,0.04,0.21,0.37,0.0,0.0,2105.55,2312.61,1.0
k[21],0.29,0.04,0.21,0.37,0.0,0.0,2105.55,2312.61,1.0
k[22],0.24,0.03,0.18,0.31,0.0,0.0,2105.55,2312.61,1.0
k[23],0.24,0.03,0.18,0.31,0.0,0.0,2105.55,2312.61,1.0
k[24],0.24,0.03,0.18,0.31,0.0,0.0,2105.55,2312.61,1.0
k[25],0.24,0.03,0.18,0.31,0.0,0.0,2105.55,2312.61,1.0
k[26],0.22,0.03,0.16,0.28,0.0,0.0,2105.55,2312.61,1.0
k[27],0.22,0.03,0.16,0.28,0.0,0.0,2105.55,2312.61,1.0
k[28],0.22,0.03,0.16,0.28,0.0,0.0,2105.55,2312.61,1.0
k[29],0.22,0.03,0.16,0.28,0.0,0.0,2105.55,2312.61,1.0
k[30],0.26,0.04,0.19,0.33,0.0,0.0,2105.55,2312.61,1.0
k[31],0.26,0.04,0.19,0.33,0.0,0.0,2105.55,2312.61,1.0
k[32],0.26,0.04,0.19,0.33,0.0,0.0,2105.55,2312.61,1.0
k[33],0.26,0.04,0.19,0.33,0.0,0.0,2105.55,2312.61,1.0
k[34],0.26,0.04,0.19,0.33,0.0,0.0,2105.55,2312.61,1.0
k[35],0.29,0.04,0.22,0.37,0.0,0.0,2105.55,2312.61,1.0
k[36],0.29,0.04,0.22,0.37,0.0,0.0,2105.55,2312.61,1.0
h[0],0.44,0.07,0.31,0.56,0.0,0.0,2609.93,2500.05,1.0
h[1],0.44,0.07,0.31,0.56,0.0,0.0,2609.93,2500.05,1.0
h[2],0.44,0.07,0.31,0.56,0.0,0.0,2609.93,2500.05,1.0
h[3],0.44,0.07,0.31,0.56,0.0,0.0,2609.93,2500.05,1.0
h[4],0.35,0.05,0.24,0.44,0.0,0.0,2609.93,2500.05,1.0
h[5],0.35,0.05,0.24,0.44,0.0,0.0,2609.93,2500.05,1.0
h[6],0.35,0.05,0.24,0.44,0.0,0.0,2609.93,2500.05,1.0
h[7],0.35,0.05,0.24,0.44,0.0,0.0,2609.93,2500.05,1.0
h[8],0.35,0.05,0.24,0.44,0.0,0.0,2609.93,2500.05,1.0
h[9],0.01,0.0,0.01,0.02,0.0,0.0,2609.93,2500.05,1.0
h[10],0.01,0.0,0.01,0.02,0.0,0.0,2609.93,2500.05,1.0
h[11],0.01,0.0,0.01,0.02,0.0,0.0,2609.93,2500.05,1.0
h[12],0.01,0.0,0.01,0.02,0.0,0.0,2609.93,2500.05,1.0
h[13],-0.22,0.03,-0.28,-0.16,0.0,0.0,2609.93,2500.05,1.0
h[14],-0.22,0.03,-0.28,-0.16,0.0,0.0,2609.93,2500.05,1.0
h[15],-0.22,0.03,-0.28,-0.16,0.0,0.0,2609.93,2500.05,1.0
h[16],-0.22,0.03,-0.28,-0.16,0.0,0.0,2609.93,2500.05,1.0
h[17],-0.07,0.01,-0.09,-0.05,0.0,0.0,2609.93,2500.05,1.0
h[18],-0.07,0.01,-0.09,-0.05,0.0,0.0,2609.93,2500.05,1.0
h[19],-0.07,0.01,-0.09,-0.05,0.0,0.0,2609.93,2500.05,1.0
h[20],-0.07,0.01,-0.09,-0.05,0.0,0.0,2609.93,2500.05,1.0
h[21],-0.07,0.01,-0.09,-0.05,0.0,0.0,2609.93,2500.05,1.0
h[22],-0.27,0.04,-0.35,-0.19,0.0,0.0,2609.93,2500.05,1.0
h[23],-0.27,0.04,-0.35,-0.19,0.0,0.0,2609.93,2500.05,1.0
h[24],-0.27,0.04,-0.35,-0.19,0.0,0.0,2609.93,2500.05,1.0
h[25],-0.27,0.04,-0.35,-0.19,0.0,0.0,2609.93,2500.05,1.0
h[26],-0.33,0.05,-0.42,-0.23,0.0,0.0,2609.93,2500.05,1.0
h[27],-0.33,0.05,-0.42,-0.23,0.0,0.0,2609.93,2500.05,1.0
h[28],-0.33,0.05,-0.42,-0.23,0.0,0.0,2609.93,2500.05,1.0
h[29],-0.33,0.05,-0.42,-0.23,0.0,0.0,2609.93,2500.05,1.0
h[30],-0.14,0.02,-0.18,-0.1,0.0,0.0,2609.93,2500.05,1.0
h[31],-0.14,0.02,-0.18,-0.1,0.0,0.0,2609.93,2500.05,1.0
h[32],-0.14,0.02,-0.18,-0.1,0.0,0.0,2609.93,2500.05,1.0
h[33],-0.14,0.02,-0.18,-0.1,0.0,0.0,2609.93,2500.05,1.0
h[34],-0.14,0.02,-0.18,-0.1,0.0,0.0,2609.93,2500.05,1.0
h[35],-0.05,0.01,-0.06,-0.03,0.0,0.0,2609.93,2500.05,1.0
h[36],-0.05,0.01,-0.06,-0.03,0.0,0.0,2609.93,2500.05,1.0
o_*[0],6.39,0.09,6.22,6.54,0.0,0.0,3607.15,2621.3,1.0
o_*[1],5.96,0.09,5.79,6.11,0.0,0.0,3607.15,2621.3,1.0
o_*[2],6.0,0.09,5.83,6.15,0.0,0.0,3607.15,2621.3,1.0
o_*[3],6.63,0.09,6.46,6.78,0.0,0.0,3607.15,2621.3,1.0
o_*[4],6.76,0.08,6.6,6.91,0.0,0.0,3221.6,2731.52,1.0
o_*[5],7.06,0.08,6.9,7.21,0.0,0.0,3221.6,2731.52,1.0
o_*[6],6.98,0.08,6.82,7.13,0.0,0.0,3221.6,2731.52,1.0
o_*[7],6.57,0.08,6.41,6.72,0.0,0.0,3221.6,2731.52,1.0
o_*[8],7.08,0.08,6.92,7.23,0.0,0.0,3221.6,2731.52,1.0
o_*[9],7.16,0.07,7.04,7.29,0.0,0.0,2133.85,2271.49,1.0
o_*[10],7.32,0.07,7.2,7.45,0.0,0.0,2133.85,2271.49,1.0
o_*[11],7.59,0.07,7.47,7.72,0.0,0.0,2133.85,2271.49,1.0
o_*[12],7.52,0.07,7.4,7.65,0.0,0.0,2133.85,2271.49,1.0
o_*[13],7.81,0.07,7.68,7.95,0.0,0.0,1947.54,2269.14,1.0
o_*[14],7.79,0.07,7.66,7.93,0.0,0.0,1947.54,2269.14,1.0
o_*[15],7.74,0.07,7.61,7.88,0.0,0.0,1947.54,2269.14,1.0
o_*[16],7.64,0.07,7.51,7.78,0.0,0.0,1947.54,2269.14,1.0
o_*[17],7.66,0.05,7.57,7.75,0.0,0.0,1962.9,2384.39,1.0
o_*[18],7.72,0.05,7.63,7.81,0.0,0.0,1962.9,2384.39,1.0
o_*[19],7.44,0.05,7.35,7.53,0.0,0.0,1962.9,2384.39,1.0
o_*[20],7.83,0.05,7.74,7.92,0.0,0.0,1962.9,2384.39,1.0
o_*[21],8.0,0.05,7.91,8.09,0.0,0.0,1962.9,2384.39,1.0
o_*[22],7.96,0.06,7.84,8.09,0.0,0.0,1998.9,2193.26,1.0
o_*[23],8.07,0.06,7.95,8.2,0.0,0.0,1998.9,2193.26,1.0
o_*[24],8.09,0.06,7.97,8.22,0.0,0.0,1998.9,2193.26,1.0
o_*[25],8.2,0.06,8.08,8.33,0.0,0.0,1998.9,2193.26,1.0
o_*[26],8.01,0.07,7.89,8.15,0.0,0.0,2052.56,2083.02,1.0
o_*[27],7.95,0.07,7.83,8.09,0.0,0.0,2052.56,2083.02,1.0
o_*[28],7.72,0.07,7.6,7.86,0.0,0.0,2052.56,2083.02,1.0
o_*[29],7.87,0.07,7.75,8.01,0.0,0.0,2052.56,2083.02,1.0
o_*[30],7.3,0.05,7.21,7.4,0.0,0.0,1948.28,2297.51,1.0
o_*[31],7.43,0.05,7.34,7.53,0.0,0.0,1948.28,2297.51,1.0
o_*[32],7.52,0.05,7.43,7.62,0.0,0.0,1948.28,2297.51,1.0
o_*[33],7.42,0.05,7.33,7.52,0.0,0.0,1948.28,2297.51,1.0
o_*[34],7.37,0.05,7.28,7.47,0.0,0.0,1948.28,2297.51,1.0
o_*[35],7.21,0.04,7.13,7.29,0.0,0.0,1991.51,2463.83,1.0
o_*[36],7.14,0.04,7.06,7.22,0.0,0.0,1991.51,2463.83,1.0
risk_C[0],0.39,0.03,0.33,0.43,0.0,0.0,2412.65,1141.02,1.0
risk_C[1],0.45,0.05,0.33,0.5,0.0,0.0,2276.92,1109.59,1.0
risk_C[2],0.48,0.04,0.38,0.53,0.0,0.0,2097.04,1073.12,1.0
risk_C[3],0.49,0.03,0.43,0.53,0.0,0.0,1649.79,1107.05,1.0
risk_C[4],0.47,0.03,0.43,0.52,0.0,0.0,2513.23,1145.51,1.0
risk_C[5],0.44,0.03,0.4,0.5,0.0,0.0,3718.11,1531.71,1.0
risk_C[6],0.41,0.03,0.37,0.47,0.0,0.0,3148.76,2497.86,1.0
risk_C[7],0.39,0.03,0.36,0.44,0.0,0.0,2210.6,1568.21,1.0
risk_C[8],0.38,0.02,0.36,0.42,0.0,0.0,1971.36,1125.2,1.0
risk_C[9],0.37,0.02,0.35,0.4,0.0,0.0,1955.56,1109.99,1.0
risk_C[10],0.36,0.02,0.35,0.38,0.0,0.0,1954.43,1091.09,1.0
risk_C[11],0.35,0.01,0.34,0.37,0.0,0.0,1963.75,1181.4,1.0
risk_C[12],0.35,0.01,0.34,0.36,0.0,0.0,1822.72,1142.73,1.0
risk_C[13],0.35,0.01,0.34,0.36,0.0,0.0,2182.04,1384.49,1.0
risk_C[14],0.35,0.0,0.35,0.36,0.0,0.0,2688.17,1879.54,1.0
risk_C[15],0.35,0.0,0.35,0.35,0.0,0.0,2569.47,2292.45,1.0
risk_C[16],0.35,0.0,0.35,0.35,0.0,0.0,2625.87,2466.39,1.0
risk_C[17],0.35,0.0,0.35,0.35,0.0,0.0,2623.91,2440.8,1.0
risk_C[18],0.35,0.0,0.35,0.35,0.0,0.0,3943.2,3032.83,1.0
risk_C[19],0.35,0.0,0.35,0.36,0.0,0.0,3230.27,2594.68,1.0
risk_C[20],0.36,0.0,0.35,0.36,0.0,0.0,2583.02,1527.02,1.0
risk_C[21],0.36,0.01,0.35,0.37,0.0,0.0,2229.47,1123.48,1.0
risk_C[22],0.37,0.01,0.36,0.38,0.0,0.0,2093.84,1097.37,1.0
risk_C[23],0.37,0.01,0.36,0.38,0.0,0.0,1877.33,1067.17,1.0
risk_C[24],0.38,0.01,0.37,0.38,0.0,0.0,1797.21,1067.32,1.0
risk_C[25],0.38,0.0,0.37,0.39,0.0,0.0,2023.74,1090.67,1.0
risk_C[26],0.39,0.01,0.38,0.4,0.0,0.0,2156.74,1120.76,1.0
risk_C[27],0.39,0.01,0.38,0.4,0.0,0.0,2094.68,1104.4,1.0
risk_C[28],0.41,0.01,0.38,0.42,0.0,0.0,2165.26,1082.48,1.0
risk_C[29],0.44,0.02,0.39,0.48,0.0,0.0,2219.63,1090.68,1.0
risk_C[30],0.49,0.05,0.4,0.57,0.0,0.0,2203.52,1094.1,1.0
risk_C[31],0.59,0.08,0.41,0.73,0.0,0.0,2181.22,1061.35,1.0
risk_C[32],0.7,0.11,0.46,0.86,0.0,0.0,2102.85,1061.22,1.0
risk_C[33],0.78,0.11,0.56,0.91,0.0,0.0,1999.34,1048.66,1.0
risk_C[34],0.83,0.09,0.67,0.91,0.0,0.0,1926.97,1061.52,1.0
risk_C[35],0.86,0.08,0.76,0.91,0.0,0.0,1960.38,1066.76,1.0
risk_C[36],0.88,0.06,0.8,0.91,0.0,0.0,1882.15,1130.43,1.0
d_C[0],0.95,0.01,0.94,0.96,0.0,0.0,2455.8,2651.96,1.0
d_C[1],0.95,0.01,0.93,0.96,0.0,0.0,2776.57,2972.33,1.0
d_C[2],0.94,0.01,0.93,0.96,0.0,0.0,2586.49,2867.44,1.0
d_C[3],0.94,0.01,0.93,0.96,0.0,0.0,2409.61,2632.94,1.0
d_C[4],0.94,0.01,0.93,0.96,0.0,0.0,2322.94,2492.4,1.0
d_C[5],0.95,0.01,0.93,0.96,0.0,0.0,1986.29,2702.16,1.0
d_C[6],0.95,0.01,0.93,0.97,0.0,0.0,1679.1,1831.48,1.0
d_C[7],0.95,0.01,0.93,0.97,0.0,0.0,1506.54,1211.42,1.0
d_C[8],0.95,0.01,0.94,0.97,0.0,0.0,1457.77,1099.69,1.0
d_C[9],0.95,0.01,0.94,0.97,0.0,0.0,1463.79,1096.75,1.0
d_C[10],0.96,0.01,0.94,0.97,0.0,0.0,1482.65,1207.78,1.0
d_C[11],0.96,0.01,0.94,0.97,0.0,0.0,1512.93,1243.38,1.0
d_C[12],0.96,0.01,0.94,0.97,0.0,0.0,1540.39,1372.33,1.0
d_C[13],0.96,0.01,0.94,0.97,0.0,0.0,1579.55,1511.53,1.0
d_C[14],0.96,0.01,0.95,0.97,0.0,0.0,1621.62,1573.96,1.0
d_C[15],0.96,0.01,0.95,0.97,0.0,0.0,1646.68,1697.53,1.0
d_C[16],0.96,0.01,0.94,0.97,0.0,0.0,1657.6,1792.82,1.0
d_C[17],0.96,0.01,0.94,0.97,0.0,0.0,1668.15,1930.42,1.0
d_C[18],0.96,0.01,0.94,0.97,0.0,0.0,1681.21,1919.46,1.0
d_C[19],0.96,0.01,0.94,0.97,0.0,0.0,1704.09,2003.87,1.0
d_C[20],0.96,0.01,0.94,0.97,0.0,0.0,1739.68,2135.97,1.0
d_C[21],0.96,0.01,0.94,0.97,0.0,0.0,1790.1,2638.04,1.0
d_C[22],0.95,0.01,0.94,0.97,0.0,0.0,1839.79,2639.33,1.0
d_C[23],0.95,0.01,0.94,0.97,0.0,0.0,1852.44,2637.64,1.0
d_C[24],0.95,0.01,0.94,0.97,0.0,0.0,1829.99,2650.29,1.0
d_C[25],0.95,0.01,0.94,0.97,0.0,0.0,1804.55,2694.13,1.0
