,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
d_C[20],0.97,0.0,0.96,0.98,0.0,0.0,3800.72,2703.88,1.0
d_C[21],0.97,0.0,0.96,0.98,0.0,0.0,3813.96,2685.09,1.0
d_C[22],0.97,0.0,0.96,0.98,0.0,0.0,3817.23,2742.26,1.0
d_C[23],0.97,0.0,0.96,0.98,0.0,0.0,3807.8,2823.71,1.0
d_C[24],0.97,0.0,0.96,0.98,0.0,0.0,3797.28,2814.55,1.0
d_C[25],0.97,0.01,0.96,0.98,0.0,0.0,3797.69,2804.65,1.0
d_C[26],0.97,0.01,0.96,0.98,0.0,0.0,3808.6,2725.2,1.0
d_C[27],0.97,0.01,0.96,0.98,0.0,0.0,3812.14,2723.97,1.0
d_C[28],0.97,0.01,0.96,0.98,0.0,0.0,3827.43,2693.79,1.0
d_C[29],0.97,0.01,0.96,0.98,0.0,0.0,3890.17,2687.33,1.0
d_C[30],0.96,0.01,0.95,0.97,0.0,0.0,3973.07,3011.85,1.0
d_C[31],0.95,0.01,0.94,0.97,0.0,0.0,4043.53,3330.55,1.0
d_C[32],0.95,0.01,0.93,0.96,0.0,0.0,4009.66,3230.82,1.0
d_C[33],0.94,0.01,0.92,0.96,0.0,0.0,3952.26,3177.57,1.0
d_C[34],0.94,0.01,0.92,0.96,0.0,0.0,3919.79,3062.51,1.0
d_C[35],0.93,0.01,0.91,0.96,0.0,0.0,3872.6,3008.79,1.0
d_C[36],0.93,0.01,0.91,0.95,0.0,0.0,3833.03,2835.63,1.0
s[0],0.95,0.01,0.93,0.97,0.0,0.0,4817.44,2994.4,1.0
s[1],0.95,0.01,0.93,0.97,0.0,0.0,4817.44,2994.4,1.0
s[2],0.95,0.01,0.93,0.97,0.0,0.0,4817.44,2994.4,1.0
s[3],0.97,0.01,0.95,0.98,0.0,0.0,4817.44,2994.4,1.0
s[4],0.97,0.01,0.95,0.98,0.0,0.0,4817.44,2994.4,1.0
s[5],1.0,0.0,0.99,1.0,0.0,0.0,4817.44,2994.4,1.0
s[6],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[7],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[8],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[9],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
