,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,3.45,0.57,2.4,4.45,0.05,0.04,140.68,1436.82,1.03
delta_h,4.43,0.68,3.13,5.57,0.05,0.04,227.06,2534.78,1.02
z_H,0.14,0.02,0.1,0.17,0.0,0.0,1761.09,1996.09,1.01
mu_H,3.94,7.57,0.03,10.48,2.25,1.63,35.43,67.74,1.07
sigma_H,6.14,5.72,0.13,15.19,0.13,0.09,1658.08,1427.02,1.0
z_S,0.15,0.04,0.09,0.22,0.0,0.0,2937.75,2544.94,1.01
sigma_model,0.2,0.03,0.15,0.25,0.0,0.0,3107.65,2494.16,1.03
k[0],0.57,0.1,0.4,0.74,0.01,0.01,140.68,1436.82,1.03
k[1],0.57,0.1,0.4,0.74,0.01,0.01,140.68,1436.82,1.03
k[2],0.57,0.1,0.4,0.74,0.01,0.01,140.68,1436.82,1.03
k[3],0.57,0.1,0.4,0.74,0.01,0.01,140.68,1436.82,1.03
k[4],0.56,0.09,0.39,0.72,0.01,0.01,140.68,1436.82,1.03
k[5],0.56,0.09,0.39,0.72,0.01,0.01,140.68,1436.82,1.03
k[6],0.56,0.09,0.39,0.72,0.01,0.01,140.68,1436.82,1.03
k[7],0.56,0.09,0.39,0.72,0.01,0.01,140.68,1436.82,1.03
k[8],0.56,0.09,0.39,0.72,0.01,0.01,140.68,1436.82,1.03
k[9],0.44,0.07,0.3,0.57,0.01,0.0,140.68,1436.82,1.03
k[10],0.44,0.07,0.3,0.57,0.01,0.0,140.68,1436.82,1.03
k[11],0.44,0.07,0.3,0.57,0.01,0.0,140.68,1436.82,1.03
k[12],0.44,0.07,0.3,0.57,0.01,0.0,140.68,1436.82,1.03
k[13],0.33,0.05,0.23,0.43,0.0,0.0,140.68,1436.82,1.03
k[14],0.33,0.05,0.23,0.43,0.0,0.0,140.68,1436.82,1.03
k[15],0.33,0.05,0.23,0.43,0.0,0.0,140.68,1436.82,1.03
k[16],0.33,0.05,0.23,0.43,0.0,0.0,140.68,1436.82,1.03
k[17],0.26,0.04,0.18,0.33,0.0,0.0,140.68,1436.82,1.03
k[18],0.26,0.04,0.18,0.33,0.0,0.0,140.68,1436.82,1.03
k[19],0.26,0.04,0.18,0.33,0.0,0.0,140.68,1436.82,1.03
k[20],0.26,0.04,0.18,0.33,0.0,0.0,140.68,1436.82,1.03
k[21],0.26,0.04,0.18,0.33,0.0,0.0,140.68,1436.82,1.03
k[22],0.22,0.04,0.15,0.28,0.0,0.0,140.68,1436.82,1.03
k[23],0.22,0.04,0.15,0.28,0.0,0.0,140.68,1436.82,1.03
k[24],0.22,0.04,0.15,0.28,0.0,0.0,140.68,1436.82,1.03
k[25],0.22,0.04,0.15,0.28,0.0,0.0,140.68,1436.82,1.03
k[26],0.19,0.03,0.13,0.25,0.0,0.0,140.68,1436.82,1.03
k[27],0.19,0.03,0.13,0.25,0.0,0.0,140.68,1436.82,1.03
k[28],0.19,0.03,0.13,0.25,0.0,0.0,140.68,1436.82,1.03
k[29],0.19,0.03,0.13,0.25,0.0,0.0,140.68,1436.82,1.03
k[30],0.23,0.04,0.16,0.29,0.0,0.0,140.68,1436.82,1.03
k[31],0.23,0.04,0.16,0.29,0.0,0.0,140.68,1436.82,1.03
k[32],0.23,0.04,0.16,0.29,0.0,0.0,140.68,1436.82,1.03
k[33],0.23,0.04,0.16,0.29,0.0,0.0,140.68,1436.82,1.03
k[34],0.23,0.04,0.16,0.29,0.0,0.0,140.68,1436.82,1.03
k[35],0.26,0.04,0.18,0.33,0.0,0.0,140.68,1436.82,1.03
k[36],0.26,0.04,0.18,0.33,0.0,0.0,140.68,1436.82,1.03
h[0],0.4,0.06,0.28,0.51,0.0,0.0,227.06,2534.78,1.02
h[1],0.4,0.06,0.28,0.51,0.0,0.0,227.06,2534.78,1.02
