,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,3.54,0.56,2.43,4.51,0.01,0.01,2829.43,2638.71,1.0
delta_h,3.87,0.62,2.64,4.97,0.01,0.01,4065.91,2671.05,1.0
z_ICU,0.13,0.02,0.1,0.16,0.0,0.0,2840.66,2873.16,1.0
mu_ICU,1.94,0.63,0.89,3.13,0.01,0.01,4984.55,2697.09,1.0
sigma_ICU,1.87,0.79,0.67,3.32,0.01,0.01,5636.7,2527.79,1.0
z_S,0.17,0.04,0.09,0.24,0.0,0.0,4802.69,2982.6,1.0
sigma_model,0.21,0.03,0.16,0.27,0.0,0.0,4577.75,3002.37,1.0
k[0],0.59,0.09,0.4,0.75,0.0,0.0,2829.43,2638.71,1.0
k[1],0.59,0.09,0.4,0.75,0.0,0.0,2829.43,2638.71,1.0
k[2],0.59,0.09,0.4,0.75,0.0,0.0,2829.43,2638.71,1.0
k[3],0.59,0.09,0.4,0.75,0.0,0.0,2829.43,2638.71,1.0
k[4],0.57,0.09,0.39,0.73,0.0,0.0,2829.43,2638.71,1.0
k[5],0.57,0.09,0.39,0.73,0.0,0.0,2829.43,2638.71,1.0
k[6],0.57,0.09,0.39,0.73,0.0,0.0,2829.43,2638.71,1.0
k[7],0.57,0.09,0.39,0.73,0.0,0.0,2829.43,2638.71,1.0
k[8],0.57,0.09,0.39,0.73,0.0,0.0,2829.43,2638.71,1.0
k[9],0.45,0.07,0.31,0.57,0.0,0.0,2829.43,2638.71,1.0
k[10],0.45,0.07,0.31,0.57,0.0,0.0,2829.43,2638.71,1.0
k[11],0.45,0.07,0.31,0.57,0.0,0.0,2829.43,2638.71,1.0
k[12],0.45,0.07,0.31,0.57,0.0,0.0,2829.43,2638.71,1.0
k[13],0.34,0.05,0.23,0.43,0.0,0.0,2829.43,2638.71,1.0
k[14],0.34,0.05,0.23,0.43,0.0,0.0,2829.43,2638.71,1.0
k[15],0.34,0.05,0.23,0.43,0.0,0.0,2829.43,2638.71,1.0
k[16],0.34,0.05,0.23,0.43,0.0,0.0,2829.43,2638.71,1.0
k[17],0.26,0.04,0.18,0.33,0.0,0.0,2829.43,2638.71,1.0
