,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,3.09,0.49,2.2,4.03,0.01,0.01,3947.25,3257.13,1.0
delta_h,4.71,0.73,3.4,6.1,0.01,0.01,4226.95,2898.19,1.0
z_C,0.08,0.01,0.05,0.11,0.0,0.0,3662.24,3081.87,1.0
mu_C,2.2,1.01,0.77,3.96,0.02,0.01,6344.75,2224.79,1.0
sigma_C,1.83,0.77,0.6,3.22,0.01,0.01,7023.81,2915.03,1.0
z_ICU,0.08,0.01,0.05,0.1,0.0,0.0,4520.36,3361.16,1.0
mu_ICU,2.3,0.94,0.86,4.06,0.01,0.01,4932.06,2860.19,1.0
sigma_ICU,1.84,0.77,0.64,3.29,0.01,0.01,6989.21,2863.15,1.0
z_S,0.16,0.04,0.09,0.24,0.0,0.0,5216.89,2590.28,1.0
sigma_model,0.22,0.03,0.17,0.28,0.0,0.0,4474.96,2885.69,1.0
k[0],0.51,0.08,0.36,0.67,0.0,0.0,3947.25,3257.13,1.0
k[1],0.51,0.08,0.36,0.67,0.0,0.0,3947.25,3257.13,1.0
k[2],0.51,0.08,0.36,0.67,0.0,0.0,3947.25,3257.13,1.0
k[3],0.51,0.08,0.36,0.67,0.0,0.0,3947.25,3257.13,1.0
k[4],0.5,0.08,0.36,0.65,0.0,0.0,3947.25,3257.13,1.0
k[5],0.5,0.08,0.36,0.65,0.0,0.0,3947.25,3257.13,1.0
k[6],0.5,0.08,0.36,0.65,0.0,0.0,3947.25,3257.13,1.0
k[7],0.5,0.08,0.36,0.65,0.0,0.0,3947.25,3257.13,1.0
k[8],0.5,0.08,0.36,0.65,0.0,0.0,3947.25,3257.13,1.0
k[9],0.39,0.06,0.28,0.51,0.0,0.0,3947.25,3257.13,1.0
k[10],0.39,0.06,0.28,0.51,0.0,0.0,3947.25,3257.13,1.0
k[11],0.39,0.06,0.28,0.51,0.0,0.0,3947.25,3257.13,1.0
k[12],0.39,0.06,0.28,0.51,0.0,0.0,3947.25,3257.13,1.0
k[13],0.3,0.05,0.21,0.39,0.0,0.0,3947.25,3257.13,1.0
k[14],0.3,0.05,0.21,0.39,0.0,0.0,3947.25,3257.13,1.0
k[15],0.3,0.05,0.21,0.39,0.0,0.0,3947.25,3257.13,1.0
k[16],0.3,0.05,0.21,0.39,0.0,0.0,3947.25,3257.13,1.0
k[17],0.23,0.04,0.16,0.3,0.0,0.0,3947.25,3257.13,1.0
k[18],0.23,0.04,0.16,0.3,0.0,0.0,3947.25,3257.13,1.0
k[19],0.23,0.04,0.16,0.3,0.0,0.0,3947.25,3257.13,1.0
k[20],0.23,0.04,0.16,0.3,0.0,0.0,3947.25,3257.13,1.0
k[21],0.23,0.04,0.16,0.3,0.0,0.0,3947.25,3257.13,1.0
k[22],0.19,0.03,0.14,0.25,0.0,0.0,3947.25,3257.13,1.0
k[23],0.19,0.03,0.14,0.25,0.0,0.0,3947.25,3257.13,1.0
k[24],0.19,0.03,0.14,0.25,0.0,0.0,3947.25,3257.13,1.0
k[25],0.19,0.03,0.14,0.25,0.0,0.0,3947.25,3257.13,1.0
k[26],0.17,0.03,0.12,0.23,0.0,0.0,3947.25,3257.13,1.0
k[27],0.17,0.03,0.12,0.23,0.0,0.0,3947.25,3257.13,1.0
k[28],0.17,0.03,0.12,0.23,0.0,0.0,3947.25,3257.13,1.0
k[29],0.17,0.03,0.12,0.23,0.0,0.0,3947.25,3257.13,1.0
k[30],0.2,0.03,0.14,0.27,0.0,0.0,3947.25,3257.13,1.0
k[31],0.2,0.03,0.14,0.27,0.0,0.0,3947.25,3257.13,1.0
k[32],0.2,0.03,0.14,0.27,0.0,0.0,3947.25,3257.13,1.0
k[33],0.2,0.03,0.14,0.27,0.0,0.0,3947.25,3257.13,1.0
k[34],0.2,0.03,0.14,0.27,0.0,0.0,3947.25,3257.13,1.0
k[35],0.23,0.04,0.16,0.3,0.0,0.0,3947.25,3257.13,1.0
k[36],0.23,0.04,0.16,0.3,0.0,0.0,3947.25,3257.13,1.0
h[0],0.43,0.07,0.31,0.55,0.0,0.0,4226.95,2898.19,1.0
h[1],0.43,0.07,0.31,0.55,0.0,0.0,4226.95,2898.19,1.0
h[2],0.43,0.07,0.31,0.55,0.0,0.0,4226.95,2898.19,1.0
h[3],0.43,0.07,0.31,0.55,0.0,0.0,4226.95,2898.19,1.0
h[4],0.34,0.05,0.24,0.44,0.0,0.0,4226.95,2898.19,1.0
h[5],0.34,0.05,0.24,0.44,0.0,0.0,4226.95,2898.19,1.0
h[6],0.34,0.05,0.24,0.44,0.0,0.0,4226.95,2898.19,1.0
h[7],0.34,0.05,0.24,0.44,0.0,0.0,4226.95,2898.19,1.0
h[8],0.34,0.05,0.24,0.44,0.0,0.0,4226.95,2898.19,1.0
h[9],0.01,0.0,0.01,0.02,0.0,0.0,4226.95,2898.19,1.0
h[10],0.01,0.0,0.01,0.02,0.0,0.0,4226.95,2898.19,1.0
h[11],0.01,0.0,0.01,0.02,0.0,0.0,4226.95,2898.19,1.0
h[12],0.01,0.0,0.01,0.02,0.0,0.0,4226.95,2898.19,1.0
h[13],-0.22,0.03,-0.28,-0.16,0.0,0.0,4226.95,2898.19,1.0
h[14],-0.22,0.03,-0.28,-0.16,0.0,0.0,4226.95,2898.19,1.0
h[15],-0.22,0.03,-0.28,-0.16,0.0,0.0,4226.95,2898.19,1.0
h[16],-0.22,0.03,-0.28,-0.16,0.0,0.0,4226.95,2898.19,1.0
h[17],-0.07,0.01,-0.09,-0.05,0.0,0.0,4226.95,2898.19,1.0
h[18],-0.07,0.01,-0.09,-0.05,0.0,0.0,4226.95,2898.19,1.0
h[19],-0.07,0.01,-0.09,-0.05,0.0,0.0,4226.95,2898.19,1.0
h[20],-0.07,0.01,-0.09,-0.05,0.0,0.0,4226.95,2898.19,1.0
h[21],-0.07,0.01,-0.09,-0.05,0.0,0.0,4226.95,2898.19,1.0
h[22],-0.27,0.04,-0.35,-0.19,0.0,0.0,4226.95,2898.19,1.0
h[23],-0.27,0.04,-0.35,-0.19,0.0,0.0,4226.95,2898.19,1.0
h[24],-0.27,0.04,-0.35,-0.19,0.0,0.0,4226.95,2898.19,1.0
h[25],-0.27,0.04,-0.35,-0.19,0.0,0.0,4226.95,2898.19,1.0
h[26],-0.32,0.05,-0.42,-0.23,0.0,0.0,4226.95,2898.19,1.0
h[27],-0.32,0.05,-0.42,-0.23,0.0,0.0,4226.95,2898.19,1.0
h[28],-0.32,0.05,-0.42,-0.23,0.0,0.0,4226.95,2898.19,1.0
h[29],-0.32,0.05,-0.42,-0.23,0.0,0.0,4226.95,2898.19,1.0
h[30],-0.14,0.02,-0.18,-0.1,0.0,0.0,4226.95,2898.19,1.0
h[31],-0.14,0.02,-0.18,-0.1,0.0,0.0,4226.95,2898.19,1.0
h[32],-0.14,0.02,-0.18,-0.1,0.0,0.0,4226.95,2898.19,1.0
h[33],-0.14,0.02,-0.18,-0.1,0.0,0.0,4226.95,2898.19,1.0
h[34],-0.14,0.02,-0.18,-0.1,0.0,0.0,4226.95,2898.19,1.0
h[35],-0.05,0.01,-0.06,-0.03,0.0,0.0,4226.95,2898.19,1.0
h[36],-0.05,0.01,-0.06,-0.03,0.0,0.0,4226.95,2898.19,1.0
o_*[0],6.53,0.09,6.36,6.7,0.0,0.0,6125.34,3119.33,1.0
o_*[1],6.1,0.09,5.93,6.27,0.0,0.0,6125.34,3119.33,1.0
o_*[2],6.14,0.09,5.97,6.31,0.0,0.0,6125.34,3119.33,1.0
o_*[3],6.77,0.09,6.6,6.94,0.0,0.0,6125.34,3119.33,1.0
o_*[4],6.89,0.08,6.73,7.05,0.0,0.0,5798.18,3137.22,1.0
o_*[5],7.19,0.08,7.03,7.35,0.0,0.0,5798.18,3137.22,1.0
o_*[6],7.11,0.08,6.95,7.27,0.0,0.0,5798.18,3137.22,1.0
o_*[7],6.7,0.08,6.54,6.86,0.0,0.0,5798.18,3137.22,1.0
o_*[8],7.21,0.08,7.05,7.37,0.0,0.0,5798.18,3137.22,1.0
o_*[9],7.26,0.06,7.14,7.37,0.0,0.0,4016.17,3256.89,1.0
o_*[10],7.42,0.06,7.3,7.53,0.0,0.0,4016.17,3256.89,1.0
o_*[11],7.69,0.06,7.57,7.8,0.0,0.0,4016.17,3256.89,1.0
o_*[12],7.62,0.06,7.5,7.73,0.0,0.0,4016.17,3256.89,1.0
o_*[13],7.88,0.06,7.76,8.0,0.0,0.0,3399.31,3332.07,1.0
o_*[14],7.86,0.06,7.74,7.98,0.0,0.0,3399.31,3332.07,1.0
o_*[15],7.81,0.06,7.69,7.93,0.0,0.0,3399.31,3332.07,1.0
o_*[16],7.71,0.06,7.59,7.83,0.0,0.0,3399.31,3332.07,1.0
o_*[17],7.71,0.04,7.64,7.79,0.0,0.0,3554.87,3167.75,1.0
o_*[18],7.77,0.04,7.7,7.85,0.0,0.0,3554.87,3167.75,1.0
o_*[19],7.49,0.04,7.42,7.57,0.0,0.0,3554.87,3167.75,1.0
o_*[20],7.88,0.04,7.81,7.96,0.0,0.0,3554.87,3167.75,1.0
o_*[21],8.05,0.04,7.98,8.13,0.0,0.0,3554.87,3167.75,1.0
o_*[22],8.0,0.06,7.89,8.11,0.0,0.0,3397.91,2966.74,1.0
o_*[23],8.11,0.06,8.0,8.22,0.0,0.0,3397.91,2966.74,1.0
o_*[24],8.13,0.06,8.02,8.24,0.0,0.0,3397.91,2966.74,1.0
o_*[25],8.24,0.06,8.13,8.35,0.0,0.0,3397.91,2966.74,1.0
o_*[26],8.05,0.06,7.94,8.17,0.0,0.0,3458.24,2966.09,1.0
o_*[27],7.99,0.06,7.88,8.11,0.0,0.0,3458.24,2966.09,1.0
o_*[28],7.76,0.06,7.65,7.88,0.0,0.0,3458.24,2966.09,1.0
o_*[29],7.91,0.06,7.8,8.03,0.0,0.0,3458.24,2966.09,1.0
o_*[30],7.35,0.04,7.26,7.43,0.0,0.0,3405.4,3119.93,1.0
o_*[31],7.48,0.04,7.39,7.56,0.0,0.0,3405.4,3119.93,1.0
o_*[32],7.57,0.04,7.48,7.65,0.0,0.0,3405.4,3119.93,1.0
o_*[33],7.47,0.04,7.38,7.55,0.0,0.0,3405.4,3119.93,1.0
o_*[34],7.42,0.04,7.33,7.5,0.0,0.0,3405.4,3119.93,1.0
o_*[35],7.27,0.04,7.19,7.34,0.0,0.0,3655.74,3098.36,1.0
o_*[36],7.2,0.04,7.12,7.27,0.0,0.0,3655.74,3098.36,1.0
risk_C[0],0.4,0.02,0.35,0.43,0.0,0.0,4159.57,2563.53,1.0
risk_C[1],0.45,0.03,0.38,0.5,0.0,0.0,3808.38,2491.98,1.0
risk_C[2],0.48,0.03,0.43,0.53,0.0,0.0,3378.63,2432.16,1.0
risk_C[3],0.48,0.02,0.46,0.52,0.0,0.0,3165.2,2271.89,1.0
risk_C[4],0.46,0.02,0.45,0.5,0.0,0.0,3541.34,2720.07,1.0
risk_C[5],0.44,0.02,0.41,0.48,0.0,0.0,4138.05,2915.09,1.0
risk_C[6],0.41,0.02,0.38,0.45,0.0,0.0,3766.56,2536.27,1.0
risk_C[7],0.39,0.02,0.37,0.42,0.0,0.0,3357.82,2466.92,1.0
risk_C[8],0.38,0.02,0.36,0.4,0.0,0.0,3295.31,2348.72,1.0
risk_C[9],0.37,0.01,0.35,0.38,0.0,0.0,3324.99,2249.9,1.0
risk_C[10],0.36,0.01,0.35,0.37,0.0,0.0,3354.01,2235.85,1.0
risk_C[11],0.35,0.01,0.35,0.37,0.0,0.0,3410.61,2472.86,1.0
risk_C[12],0.35,0.01,0.35,0.36,0.0,0.0,3602.26,2788.39,1.0
risk_C[13],0.35,0.0,0.35,0.36,0.0,0.0,4331.76,3142.68,1.0
risk_C[14],0.35,0.0,0.35,0.36,0.0,0.0,4446.22,3132.52,1.0
risk_C[15],0.35,0.0,0.35,0.35,0.0,0.0,3746.86,3046.25,1.0
risk_C[16],0.35,0.0,0.35,0.35,0.0,0.0,3440.34,2975.19,1.0
risk_C[17],0.35,0.0,0.35,0.35,0.0,0.0,4545.82,3014.07,1.0
risk_C[18],0.35,0.0,0.35,0.35,0.0,0.0,4525.13,3040.36,1.0
risk_C[19],0.35,0.0,0.35,0.36,0.0,0.0,3758.03,2628.34,1.0
risk_C[20],0.36,0.0,0.35,0.36,0.0,0.0,3719.32,2431.64,1.0
risk_C[21],0.36,0.0,0.35,0.37,0.0,0.0,3645.24,2436.74,1.0
risk_C[22],0.37,0.01,0.36,0.38,0.0,0.0,3375.38,2392.13,1.0
risk_C[23],0.37,0.0,0.37,0.38,0.0,0.0,3186.71,2176.78,1.0
risk_C[24],0.38,0.0,0.37,0.38,0.0,0.0,3477.22,2281.88,1.0
risk_C[25],0.38,0.0,0.38,0.38,0.0,0.0,3398.97,2291.15,1.0
risk_C[26],0.39,0.0,0.38,0.39,0.0,0.0,3187.47,2271.77,1.0
risk_C[27],0.39,0.01,0.38,0.4,0.0,0.0,3100.15,2378.92,1.0
risk_C[28],0.41,0.01,0.39,0.42,0.0,0.0,3194.44,2340.62,1.0
risk_C[29],0.44,0.02,0.4,0.47,0.0,0.0,3314.8,2370.98,1.0
risk_C[30],0.49,0.03,0.42,0.56,0.0,0.0,3311.04,2372.09,1.0
risk_C[31],0.59,0.06,0.47,0.7,0.0,0.0,3285.95,2371.14,1.0
risk_C[32],0.7,0.07,0.55,0.83,0.0,0.0,3172.87,2374.63,1.0
risk_C[33],0.78,0.07,0.65,0.89,0.0,0.0,3108.65,2333.36,1.0
risk_C[34],0.83,0.06,0.73,0.91,0.0,0.0,3187.07,2245.57,1.0
risk_C[35],0.86,0.05,0.78,0.91,0.0,0.0,3412.99,2287.44,1.0
risk_C[36],0.87,0.04,0.81,0.91,0.0,0.0,3917.8,2873.88,1.0
d_C[0],0.97,0.01,0.96,0.98,0.0,0.0,3734.25,3048.37,1.0
d_C[1],0.97,0.01,0.95,0.98,0.0,0.0,3647.38,3135.25,1.0
d_C[2],0.96,0.01,0.95,0.98,0.0,0.0,3598.94,3038.31,1.0
d_C[3],0.96,0.01,0.95,0.97,0.0,0.0,3686.36,3324.14,1.0
d_C[4],0.96,0.01,0.95,0.98,0.0,0.0,3770.54,3206.26,1.0
d_C[5],0.97,0.01,0.95,0.98,0.0,0.0,3741.76,3084.33,1.0
