,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
del_t,19.27,8.7,3.17,35.07,0.14,0.11,3792.47,2972.25,1.0
del_f,0.1,0.03,0.05,0.15,0.0,0.0,2103.49,2567.85,1.0
delta_k,5.02,0.88,3.37,6.69,0.02,0.01,2432.07,2566.62,1.0
delta_h,3.89,0.77,2.56,5.42,0.01,0.01,2787.79,2465.81,1.0
z_R,0.13,0.03,0.07,0.19,0.0,0.0,2903.97,2731.02,1.0
mu_R,2.26,0.63,1.1,3.42,0.01,0.01,3376.84,2449.0,1.0
sigma_R,1.47,0.59,0.59,2.56,0.01,0.01,3478.03,2809.72,1.0
z_C,0.08,0.02,0.04,0.11,0.0,0.0,2960.59,2720.45,1.0
mu_C,2.22,0.94,0.85,3.8,0.02,0.01,3894.02,2059.9,1.0
sigma_C,1.79,0.77,0.59,3.15,0.01,0.01,3526.5,3053.06,1.0
z_ICU,0.08,0.02,0.05,0.12,0.0,0.0,3228.41,2869.16,1.0
mu_ICU,2.35,0.93,0.84,4.07,0.01,0.01,4299.85,3028.94,1.0
sigma_ICU,1.83,0.78,0.65,3.29,0.01,0.01,4280.6,3108.54,1.0
z_S,0.15,0.04,0.08,0.23,0.0,0.0,3899.21,2540.93,1.0
tau,1.63,2.02,0.02,4.51,0.03,0.03,3891.93,2710.99,1.0
sigma_model,0.22,0.03,0.16,0.28,0.0,0.0,2565.38,2714.49,1.0
k[0],0.83,0.15,0.56,1.11,0.0,0.0,2432.07,2566.62,1.0
k[1],0.83,0.15,0.56,1.11,0.0,0.0,2432.07,2566.62,1.0
k[2],0.83,0.15,0.56,1.11,0.0,0.0,2432.07,2566.62,1.0
k[3],0.83,0.15,0.56,1.11,0.0,0.0,2432.07,2566.62,1.0
k[4],0.81,0.14,0.55,1.08,0.0,0.0,2432.07,2566.62,1.0
k[5],0.81,0.14,0.55,1.08,0.0,0.0,2432.07,2566.62,1.0
k[6],0.81,0.14,0.55,1.08,0.0,0.0,2432.07,2566.62,1.0
k[7],0.81,0.14,0.55,1.08,0.0,0.0,2432.07,2566.62,1.0
k[8],0.81,0.14,0.55,1.08,0.0,0.0,2432.07,2566.62,1.0
k[9],0.64,0.11,0.43,0.85,0.0,0.0,2432.07,2566.62,1.0
k[10],0.64,0.11,0.43,0.85,0.0,0.0,2432.07,2566.62,1.0
k[11],0.64,0.11,0.43,0.85,0.0,0.0,2432.07,2566.62,1.0
k[12],0.64,0.11,0.43,0.85,0.0,0.0,2432.07,2566.62,1.0
k[13],0.48,0.08,0.32,0.64,0.0,0.0,2432.07,2566.62,1.0
k[14],0.48,0.08,0.32,0.64,0.0,0.0,2432.07,2566.62,1.0
k[15],0.48,0.08,0.32,0.64,0.0,0.0,2432.07,2566.62,1.0
k[16],0.48,0.08,0.32,0.64,0.0,0.0,2432.07,2566.62,1.0
k[17],0.37,0.06,0.25,0.49,0.0,0.0,2432.07,2566.62,1.0
k[18],0.37,0.06,0.25,0.49,0.0,0.0,2432.07,2566.62,1.0
k[19],0.37,0.06,0.25,0.49,0.0,0.0,2432.07,2566.62,1.0
k[20],0.37,0.06,0.25,0.49,0.0,0.0,2432.07,2566.62,1.0
k[21],0.37,0.06,0.25,0.49,0.0,0.0,2432.07,2566.62,1.0
k[22],0.32,0.06,0.21,0.42,0.0,0.0,2432.07,2566.62,1.0
k[23],0.32,0.06,0.21,0.42,0.0,0.0,2432.07,2566.62,1.0
k[24],0.32,0.06,0.21,0.42,0.0,0.0,2432.07,2566.62,1.0
k[25],0.32,0.06,0.21,0.42,0.0,0.0,2432.07,2566.62,1.0
k[26],0.28,0.05,0.19,0.37,0.0,0.0,2432.07,2566.62,1.0
k[27],0.28,0.05,0.19,0.37,0.0,0.0,2432.07,2566.62,1.0
k[28],0.28,0.05,0.19,0.37,0.0,0.0,2432.07,2566.62,1.0
k[29],0.28,0.05,0.19,0.37,0.0,0.0,2432.07,2566.62,1.0
k[30],0.33,0.06,0.22,0.44,0.0,0.0,2432.07,2566.62,1.0
k[31],0.33,0.06,0.22,0.44,0.0,0.0,2432.07,2566.62,1.0
k[32],0.33,0.06,0.22,0.44,0.0,0.0,2432.07,2566.62,1.0
k[33],0.33,0.06,0.22,0.44,0.0,0.0,2432.07,2566.62,1.0
k[34],0.33,0.06,0.22,0.44,0.0,0.0,2432.07,2566.62,1.0
k[35],0.38,0.07,0.25,0.5,0.0,0.0,2432.07,2566.62,1.0
k[36],0.38,0.07,0.25,0.5,0.0,0.0,2432.07,2566.62,1.0
h[0],0.35,0.07,0.23,0.49,0.0,0.0,2787.79,2465.81,1.0
h[1],0.35,0.07,0.23,0.49,0.0,0.0,2787.79,2465.81,1.0
h[2],0.35,0.07,0.23,0.49,0.0,0.0,2787.79,2465.81,1.0
h[3],0.35,0.07,0.23,0.49,0.0,0.0,2787.79,2465.81,1.0
h[4],0.28,0.06,0.18,0.39,0.0,0.0,2787.79,2465.81,1.0
h[5],0.28,0.06,0.18,0.39,0.0,0.0,2787.79,2465.81,1.0
h[6],0.28,0.06,0.18,0.39,0.0,0.0,2787.79,2465.81,1.0
h[7],0.28,0.06,0.18,0.39,0.0,0.0,2787.79,2465.81,1.0
h[8],0.28,0.06,0.18,0.39,0.0,0.0,2787.79,2465.81,1.0
h[9],0.01,0.0,0.01,0.02,0.0,0.0,2787.79,2465.81,1.0
h[10],0.01,0.0,0.01,0.02,0.0,0.0,2787.79,2465.81,1.0
h[11],0.01,0.0,0.01,0.02,0.0,0.0,2787.79,2465.81,1.0
h[12],0.01,0.0,0.01,0.02,0.0,0.0,2787.79,2465.81,1.0
h[13],-0.18,0.04,-0.25,-0.12,0.0,0.0,2787.79,2465.81,1.0
h[14],-0.18,0.04,-0.25,-0.12,0.0,0.0,2787.79,2465.81,1.0
h[15],-0.18,0.04,-0.25,-0.12,0.0,0.0,2787.79,2465.81,1.0
h[16],-0.18,0.04,-0.25,-0.12,0.0,0.0,2787.79,2465.81,1.0
h[17],-0.06,0.01,-0.08,-0.04,0.0,0.0,2787.79,2465.81,1.0
h[18],-0.06,0.01,-0.08,-0.04,0.0,0.0,2787.79,2465.81,1.0
h[19],-0.06,0.01,-0.08,-0.04,0.0,0.0,2787.79,2465.81,1.0
h[20],-0.06,0.01,-0.08,-0.04,0.0,0.0,2787.79,2465.81,1.0
h[21],-0.06,0.01,-0.08,-0.04,0.0,0.0,2787.79,2465.81,1.0
h[22],-0.22,0.04,-0.31,-0.15,0.0,0.0,2787.79,2465.81,1.0
h[23],-0.22,0.04,-0.31,-0.15,0.0,0.0,2787.79,2465.81,1.0
h[24],-0.22,0.04,-0.31,-0.15,0.0,0.0,2787.79,2465.81,1.0
h[25],-0.22,0.04,-0.31,-0.15,0.0,0.0,2787.79,2465.81,1.0
h[26],-0.27,0.05,-0.37,-0.18,0.0,0.0,2787.79,2465.81,1.0
h[27],-0.27,0.05,-0.37,-0.18,0.0,0.0,2787.79,2465.81,1.0
h[28],-0.27,0.05,-0.37,-0.18,0.0,0.0,2787.79,2465.81,1.0
h[29],-0.27,0.05,-0.37,-0.18,0.0,0.0,2787.79,2465.81,1.0
h[30],-0.12,0.02,-0.16,-0.08,0.0,0.0,2787.79,2465.81,1.0
h[31],-0.12,0.02,-0.16,-0.08,0.0,0.0,2787.79,2465.81,1.0
h[32],-0.12,0.02,-0.16,-0.08,0.0,0.0,2787.79,2465.81,1.0
h[33],-0.12,0.02,-0.16,-0.08,0.0,0.0,2787.79,2465.81,1.0
h[34],-0.12,0.02,-0.16,-0.08,0.0,0.0,2787.79,2465.81,1.0
h[35],-0.04,0.01,-0.05,-0.03,0.0,0.0,2787.79,2465.81,1.0
h[36],-0.04,0.01,-0.05,-0.03,0.0,0.0,2787.79,2465.81,1.0
o_*[0],6.28,0.12,6.06,6.53,0.0,0.0,3325.39,3000.11,1.0
o_*[1],5.85,0.12,5.63,6.1,0.0,0.0,3325.39,3000.11,1.0
o_*[2],5.89,0.12,5.67,6.14,0.0,0.0,3325.39,3000.11,1.0
o_*[3],6.52,0.12,6.3,6.77,0.0,0.0,3325.39,3000.11,1.0
o_*[4],6.64,0.12,6.41,6.88,0.0,0.0,3044.97,2791.01,1.0
o_*[5],6.94,0.12,6.71,7.18,0.0,0.0,3044.97,2791.01,1.0
o_*[6],6.86,0.12,6.63,7.1,0.0,0.0,3044.97,2791.01,1.0
o_*[7],6.45,0.12,6.22,6.69,0.0,0.0,3044.97,2791.01,1.0
o_*[8],6.96,0.12,6.73,7.2,0.0,0.0,3044.97,2791.01,1.0
o_*[9],7.02,0.11,6.81,7.23,0.0,0.0,2448.53,2533.61,1.0
o_*[10],7.18,0.11,6.97,7.39,0.0,0.0,2448.53,2533.61,1.0
o_*[11],7.45,0.11,7.24,7.66,0.0,0.0,2448.53,2533.61,1.0
o_*[12],7.38,0.11,7.17,7.59,0.0,0.0,2448.53,2533.61,1.0
o_*[13],7.66,0.11,7.45,7.86,0.0,0.0,2290.06,2234.65,1.0
o_*[14],7.64,0.11,7.43,7.84,0.0,0.0,2290.06,2234.65,1.0
o_*[15],7.59,0.11,7.38,7.79,0.0,0.0,2290.06,2234.65,1.0
o_*[16],7.49,0.11,7.28,7.69,0.0,0.0,2290.06,2234.65,1.0
o_*[17],7.56,0.07,7.43,7.7,0.0,0.0,2333.96,2388.4,1.0
o_*[18],7.62,0.07,7.49,7.76,0.0,0.0,2333.96,2388.4,1.0
o_*[19],7.34,0.07,7.21,7.48,0.0,0.0,2333.96,2388.4,1.0
o_*[20],7.73,0.07,7.6,7.87,0.0,0.0,2333.96,2388.4,1.0
o_*[21],7.9,0.07,7.77,8.04,0.0,0.0,2333.96,2388.4,1.0
o_*[22],7.83,0.09,7.68,8.0,0.0,0.0,2289.46,2367.55,1.0
o_*[23],7.94,0.09,7.79,8.11,0.0,0.0,2289.46,2367.55,1.0
o_*[24],7.96,0.09,7.81,8.13,0.0,0.0,2289.46,2367.55,1.0
o_*[25],8.07,0.09,7.92,8.24,0.0,0.0,2289.46,2367.55,1.0
o_*[26],7.88,0.09,7.72,8.05,0.0,0.0,2305.61,2339.31,1.0
o_*[27],7.82,0.09,7.66,7.99,0.0,0.0,2305.61,2339.31,1.0
o_*[28],7.59,0.09,7.43,7.76,0.0,0.0,2305.61,2339.31,1.0
o_*[29],7.74,0.09,7.58,7.91,0.0,0.0,2305.61,2339.31,1.0
o_*[30],7.2,0.07,7.06,7.33,0.0,0.0,2292.45,2171.1,1.0
o_*[31],7.33,0.07,7.19,7.46,0.0,0.0,2292.45,2171.1,1.0
o_*[32],7.42,0.07,7.28,7.55,0.0,0.0,2292.45,2171.1,1.0
o_*[33],7.32,0.07,7.18,7.45,0.0,0.0,2292.45,2171.1,1.0
o_*[34],7.27,0.07,7.13,7.4,0.0,0.0,2292.45,2171.1,1.0
o_*[35],7.11,0.07,6.98,7.25,0.0,0.0,2356.46,2374.24,1.0
o_*[36],7.04,0.07,6.91,7.18,0.0,0.0,2356.46,2374.24,1.0
risk_R[0],0.66,0.1,0.51,0.86,0.0,0.0,3411.23,3149.88,1.0
risk_R[1],0.52,0.07,0.39,0.64,0.0,0.0,4406.76,3311.21,1.0
risk_R[2],0.42,0.05,0.35,0.5,0.0,0.0,4347.82,3081.82,1.0
risk_R[3],0.37,0.03,0.31,0.42,0.0,0.0,4348.47,3027.54,1.0
risk_R[4],0.34,0.02,0.3,0.38,0.0,0.0,3732.5,2500.35,1.0
risk_R[5],0.33,0.02,0.31,0.36,0.0,0.0,3250.59,3250.77,1.0
risk_R[6],0.33,0.01,0.31,0.35,0.0,0.0,2812.35,3108.49,1.0
risk_R[7],0.34,0.01,0.32,0.36,0.0,0.0,2823.59,3136.4,1.0
risk_R[8],0.34,0.0,0.34,0.35,0.0,0.0,2694.55,2852.38,1.0
risk_R[9],0.35,0.0,0.34,0.36,0.0,0.0,2819.61,2989.77,1.0
risk_R[10],0.36,0.01,0.35,0.37,0.0,0.0,3314.73,2870.73,1.0
risk_R[11],0.4,0.02,0.36,0.42,0.0,0.0,3605.54,2976.89,1.0
risk_R[12],0.47,0.04,0.39,0.54,0.0,0.0,3893.61,3124.48,1.0
risk_R[13],0.45,0.04,0.4,0.52,0.0,0.0,2238.74,2516.54,1.0
risk_R[14],0.41,0.03,0.37,0.47,0.0,0.0,3493.47,3325.33,1.0
risk_R[15],0.41,0.01,0.37,0.42,0.0,0.0,2254.71,2990.93,1.0
risk_R[16],0.45,0.03,0.4,0.49,0.0,0.0,3184.64,3175.39,1.0
risk_R[17],0.49,0.02,0.45,0.52,0.0,0.0,4360.6,3227.29,1.0
risk_R[18],0.5,0.01,0.47,0.52,0.0,0.0,2913.14,2972.89,1.0
risk_R[19],0.5,0.01,0.49,0.51,0.0,0.0,3693.51,3088.51,1.0
risk_R[20],0.51,0.0,0.5,0.52,0.0,0.0,3804.24,2891.82,1.0
risk_R[21],0.48,0.02,0.46,0.51,0.0,0.0,2843.35,3058.84,1.0
risk_R[22],0.45,0.02,0.42,0.48,0.0,0.0,4073.11,3068.23,1.0
risk_R[23],0.44,0.01,0.42,0.46,0.0,0.0,3020.46,3028.09,1.0
risk_R[24],0.46,0.01,0.43,0.47,0.0,0.0,2723.65,3034.71,1.0
risk_R[25],0.47,0.01,0.45,0.48,0.0,0.0,4105.71,3026.41,1.0
risk_R[26],0.47,0.0,0.47,0.48,0.0,0.0,3326.71,3297.63,1.0
risk_R[27],0.5,0.02,0.47,0.53,0.0,0.0,3488.44,3084.89,1.0
risk_R[28],0.55,0.03,0.5,0.6,0.0,0.0,4104.15,3175.77,1.0
risk_R[29],0.6,0.02,0.55,0.64,0.0,0.0,4455.44,3157.22,1.0
risk_R[30],0.63,0.02,0.6,0.65,0.0,0.0,4097.36,2985.69,1.0
risk_R[31],0.59,0.03,0.55,0.65,0.0,0.0,2601.31,2784.76,1.0
risk_R[32],0.53,0.03,0.48,0.61,0.0,0.0,3562.4,3188.76,1.0
risk_R[33],0.48,0.03,0.43,0.52,0.0,0.0,4316.26,3185.49,1.0
risk_R[34],0.45,0.02,0.42,0.48,0.0,0.0,4116.8,3115.4,1.0
risk_R[35],0.43,0.01,0.41,0.45,0.0,0.0,4291.51,2940.71,1.0
risk_R[36],0.45,0.02,0.41,0.47,0.0,0.0,2593.81,2833.83,1.0
d_R[0],0.92,0.02,0.88,0.96,0.0,0.0,3194.12,2884.19,1.0
d_R[1],0.94,0.02,0.9,0.97,0.0,0.0,3388.18,2841.11,1.0
d_R[2],0.95,0.01,0.92,0.97,0.0,0.0,3278.64,2983.33,1.0
d_R[3],0.96,0.01,0.93,0.98,0.0,0.0,3178.3,2884.63,1.0
d_R[4],0.96,0.01,0.94,0.98,0.0,0.0,3077.86,2822.6,1.0
d_R[5],0.96,0.01,0.94,0.98,0.0,0.0,2982.18,2852.13,1.0
d_R[6],0.96,0.01,0.94,0.98,0.0,0.0,2918.92,2788.5,1.0
d_R[7],0.96,0.01,0.94,0.98,0.0,0.0,2884.42,2731.59,1.0
d_R[8],0.96,0.01,0.94,0.98,0.0,0.0,2886.26,2750.59,1.0
d_R[9],0.96,0.01,0.94,0.98,0.0,0.0,2895.3,2771.97,1.0
d_R[10],0.96,0.01,0.93,0.98,0.0,0.0,2883.01,2809.55,1.0
d_R[11],0.95,0.01,0.93,0.97,0.0,0.0,2868.24,2831.18,1.0
d_R[12],0.94,0.02,0.91,0.97,0.0,0.0,2868.3,2748.05,1.0
d_R[13],0.94,0.02,0.92,0.97,0.0,0.0,2790.81,2658.68,1.0
d_R[14],0.95,0.01,0.92,0.97,0.0,0.0,3017.79,2886.55,1.0
d_R[15],0.95,0.01,0.93,0.97,0.0,0.0,2961.02,2884.99,1.0
d_R[16],0.95,0.01,0.92,0.97,0.0,0.0,2881.48,2811.05,1.0
d_R[17],0.94,0.02,0.91,0.97,0.0,0.0,2840.2,2768.94,1.0
d_R[18],0.94,0.02,0.91,0.97,0.0,0.0,2854.43,2616.21,1.0
d_R[19],0.94,0.02,0.91,0.97,0.0,0.0,2890.11,2701.85,1.0
d_R[20],0.94,0.02,0.91,0.97,0.0,0.0,2888.97,2697.61,1.0
d_R[21],0.94,0.02,0.91,0.97,0.0,0.0,2924.76,2676.57,1.0
d_R[22],0.94,0.01,0.92,0.97,0.0,0.0,2986.94,2780.37,1.0
d_R[23],0.95,0.01,0.92,0.97,0.0,0.0,2956.26,2829.26,1.0
d_R[24],0.94,0.01,0.92,0.97,0.0,0.0,2899.38,2792.49,1.0
d_R[25],0.94,0.01,0.92,0.97,0.0,0.0,2869.9,2730.99,1.0
d_R[26],0.94,0.01,0.92,0.97,0.0,0.0,2889.93,2713.09,1.0
d_R[27],0.94,0.02,0.91,0.97,0.0,0.0,2881.38,2832.09,1.0
d_R[28],0.93,0.02,0.9,0.96,0.0,0.0,2862.55,2749.4,1.0
d_R[29],0.93,0.02,0.89,0.96,0.0,0.0,2840.81,2733.06,1.0
d_R[30],0.92,0.02,0.89,0.96,0.0,0.0,2851.42,2609.87,1.0
d_R[31],0.93,0.02,0.89,0.96,0.0,0.0,2899.7,2734.96,1.0
d_R[32],0.94,0.02,0.9,0.97,0.0,0.0,3036.55,2926.96,1.0
d_R[33],0.94,0.02,0.91,0.97,0.0,0.0,3064.69,2885.92,1.0
d_R[34],0.95,0.01,0.92,0.97,0.0,0.0,3006.07,2864.59,1.0
d_R[35],0.95,0.01,0.92,0.97,0.0,0.0,2976.65,2833.18,1.0
d_R[36],0.95,0.01,0.92,0.97,0.0,0.0,2910.06,2791.37,1.0
risk_C[0],0.4,0.02,0.35,0.43,0.0,0.0,3657.0,2378.63,1.0
risk_C[1],0.45,0.03,0.38,0.49,0.0,0.0,3360.0,2318.39,1.0
risk_C[2],0.48,0.03,0.43,0.53,0.0,0.0,3046.42,2169.37,1.0
risk_C[3],0.49,0.02,0.47,0.52,0.0,0.0,2769.94,2028.51,1.0
risk_C[4],0.47,0.02,0.45,0.5,0.0,0.0,3630.53,2696.04,1.0
risk_C[5],0.44,0.02,0.41,0.48,0.0,0.0,3913.2,3188.23,1.0
risk_C[6],0.41,0.02,0.39,0.45,0.0,0.0,3398.17,2507.25,1.0
risk_C[7],0.39,0.02,0.37,0.42,0.0,0.0,3091.65,2134.84,1.0
risk_C[8],0.38,0.01,0.36,0.4,0.0,0.0,3083.14,2090.75,1.0
risk_C[9],0.37,0.01,0.35,0.38,0.0,0.0,3087.05,2354.01,1.0
risk_C[10],0.36,0.01,0.35,0.37,0.0,0.0,3095.75,2434.88,1.0
risk_C[11],0.35,0.01,0.35,0.36,0.0,0.0,3118.43,2763.29,1.0
risk_C[12],0.35,0.01,0.35,0.36,0.0,0.0,3092.49,2850.43,1.0
risk_C[13],0.35,0.0,0.35,0.36,0.0,0.0,3381.29,3006.0,1.0
risk_C[14],0.35,0.0,0.35,0.36,0.0,0.0,3379.36,3102.32,1.0
risk_C[15],0.35,0.0,0.35,0.35,0.0,0.0,3185.87,3186.65,1.0
risk_C[16],0.35,0.0,0.35,0.35,0.0,0.0,3094.96,3134.01,1.0
risk_C[17],0.35,0.0,0.35,0.35,0.0,0.0,3432.97,3204.51,1.0
risk_C[18],0.35,0.0,0.35,0.35,0.0,0.0,3754.85,3118.85,1.0
risk_C[19],0.35,0.0,0.35,0.36,0.0,0.0,3549.31,2839.96,1.0
risk_C[20],0.36,0.0,0.35,0.36,0.0,0.0,3269.99,2349.93,1.0
risk_C[21],0.36,0.0,0.36,0.37,0.0,0.0,3203.47,2106.09,1.0
risk_C[22],0.37,0.0,0.36,0.38,0.0,0.0,3032.3,2057.06,1.0
risk_C[23],0.37,0.0,0.37,0.38,0.0,0.0,2813.38,2071.15,1.0
risk_C[24],0.38,0.0,0.37,0.38,0.0,0.0,3021.85,2297.8,1.0
risk_C[25],0.38,0.0,0.38,0.38,0.0,0.0,3082.62,2294.05,1.0
risk_C[26],0.39,0.0,0.38,0.39,0.0,0.0,3004.53,2103.09,1.0
risk_C[27],0.39,0.0,0.38,0.4,0.0,0.0,2922.41,2051.42,1.0
risk_C[28],0.41,0.01,0.39,0.42,0.0,0.0,3042.84,2051.64,1.0
risk_C[29],0.44,0.02,0.4,0.46,0.0,0.0,3162.83,2165.39,1.0
risk_C[30],0.49,0.03,0.42,0.55,0.0,0.0,3144.6,2151.39,1.0
risk_C[31],0.59,0.06,0.47,0.69,0.0,0.0,3114.87,2168.87,1.0
risk_C[32],0.7,0.07,0.55,0.82,0.0,0.0,2992.0,2141.39,1.0
risk_C[33],0.78,0.07,0.67,0.89,0.0,0.0,2895.27,2071.29,1.0
risk_C[34],0.83,0.06,0.74,0.91,0.0,0.0,2956.56,2275.08,1.0
risk_C[35],0.86,0.05,0.79,0.91,0.0,0.0,3050.04,2801.63,1.0
risk_C[36],0.88,0.04,0.82,0.91,0.0,0.0,3208.33,2708.53,1.0
d_C[0],0.97,0.01,0.96,0.98,0.0,0.0,3181.71,2717.07,1.0
d_C[1],0.97,0.01,0.95,0.98,0.0,0.0,3240.14,2756.53,1.0
d_C[2],0.96,0.01,0.95,0.98,0.0,0.0,3219.99,2863.12,1.0
d_C[3],0.96,0.01,0.95,0.98,0.0,0.0,3140.76,2859.34,1.0
d_C[4],0.96,0.01,0.95,0.98,0.0,0.0,3003.33,2776.72,1.0
d_C[5],0.97,0.01,0.95,0.98,0.0,0.0,2872.16,2699.28,1.0
d_C[6],0.97,0.01,0.95,0.98,0.0,0.0,2806.55,2641.96,1.0
