,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
s[34],1.0,0.0,1.0,1.0,0.0,0.0,800.0,800.0,
s[35],1.0,0.0,1.0,1.0,0.0,0.0,800.0,800.0,
s[36],0.91,0.07,0.78,0.97,0.04,0.03,7.06,19.98,1.59
f[0],1.03,0.04,1.0,1.1,0.02,0.02,7.34,20.96,1.55
f[1],1.14,0.23,1.01,1.54,0.11,0.09,7.18,12.82,1.57
f[2],1.26,0.42,1.01,1.98,0.21,0.16,7.18,12.22,1.57
f[3],1.37,0.61,1.02,2.42,0.3,0.23,7.17,12.22,1.58
f[4],1.49,0.8,1.02,2.87,0.39,0.3,7.17,12.15,1.58
f[5],1.6,0.99,1.03,3.31,0.48,0.37,7.16,12.15,1.58
f[6],1.72,1.17,1.03,3.75,0.58,0.44,7.16,12.13,1.58
f[7],1.83,1.36,1.04,4.19,0.67,0.51,7.15,12.13,1.58
f[8],1.94,1.55,1.04,4.63,0.76,0.58,7.15,12.13,1.58
f[9],2.06,1.74,1.05,5.07,0.85,0.65,7.15,12.13,1.58
f[10],2.17,1.93,1.05,5.51,0.95,0.72,7.14,12.13,1.58
f[11],2.29,2.12,1.06,5.95,1.04,0.79,7.14,12.13,1.58
f[12],2.4,2.31,1.06,6.39,1.13,0.86,7.14,12.13,1.58
f[13],2.52,2.5,1.07,6.84,1.22,0.93,7.14,12.13,1.58
f[14],2.63,2.68,1.07,7.28,1.32,1.0,7.13,12.13,1.58
f[15],2.75,2.87,1.08,7.72,1.41,1.07,7.13,12.13,1.58
f[16],2.86,3.06,1.08,8.16,1.5,1.15,7.13,12.13,1.58
f[17],2.97,3.25,1.09,8.6,1.59,1.22,7.12,12.13,1.58
f[18],3.09,3.44,1.09,9.04,1.69,1.29,7.11,12.13,1.58
f[19],3.2,3.63,1.1,9.48,1.78,1.36,7.11,12.13,1.58
f[20],3.32,3.82,1.1,9.92,1.87,1.43,7.11,12.13,1.58
