,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,2.96,0.49,2.09,3.89,0.01,0.01,3197.97,3035.93,1.0
delta_h,5.65,0.79,4.18,7.15,0.01,0.01,3316.65,2617.08,1.0
z_R,0.08,0.01,0.06,0.11,0.0,0.0,3359.25,3106.81,1.0
mu_R,1.2,0.5,0.41,2.16,0.01,0.01,4963.17,2817.83,1.0
sigma_R,0.92,0.36,0.34,1.59,0.0,0.0,5778.55,2902.79,1.0
z_H,0.08,0.01,0.05,0.1,0.0,0.0,3863.96,3250.6,1.0
mu_H,1.12,0.46,0.39,1.94,0.01,0.01,6524.98,2761.98,1.0
sigma_H,0.94,0.37,0.36,1.63,0.01,0.0,4957.98,3092.17,1.0
z_S,0.15,0.04,0.08,0.23,0.0,0.0,4164.85,3284.53,1.0
sigma_model,0.21,0.03,0.16,0.27,0.0,0.0,4866.61,2929.08,1.0
k[0],0.49,0.08,0.35,0.65,0.0,0.0,3197.97,3035.93,1.0
k[1],0.49,0.08,0.35,0.65,0.0,0.0,3197.97,3035.93,1.0
k[2],0.49,0.08,0.35,0.65,0.0,0.0,3197.97,3035.93,1.0
k[3],0.49,0.08,0.35,0.65,0.0,0.0,3197.97,3035.93,1.0
k[4],0.48,0.08,0.34,0.63,0.0,0.0,3197.97,3035.93,1.0
k[5],0.48,0.08,0.34,0.63,0.0,0.0,3197.97,3035.93,1.0
k[6],0.48,0.08,0.34,0.63,0.0,0.0,3197.97,3035.93,1.0
k[7],0.48,0.08,0.34,0.63,0.0,0.0,3197.97,3035.93,1.0
k[8],0.48,0.08,0.34,0.63,0.0,0.0,3197.97,3035.93,1.0
k[9],0.38,0.06,0.27,0.49,0.0,0.0,3197.97,3035.93,1.0
k[10],0.38,0.06,0.27,0.49,0.0,0.0,3197.97,3035.93,1.0
k[11],0.38,0.06,0.27,0.49,0.0,0.0,3197.97,3035.93,1.0
k[12],0.38,0.06,0.27,0.49,0.0,0.0,3197.97,3035.93,1.0
k[13],0.28,0.05,0.2,0.37,0.0,0.0,3197.97,3035.93,1.0
k[14],0.28,0.05,0.2,0.37,0.0,0.0,3197.97,3035.93,1.0
k[15],0.28,0.05,0.2,0.37,0.0,0.0,3197.97,3035.93,1.0
k[16],0.28,0.05,0.2,0.37,0.0,0.0,3197.97,3035.93,1.0
k[17],0.22,0.04,0.15,0.29,0.0,0.0,3197.97,3035.93,1.0
k[18],0.22,0.04,0.15,0.29,0.0,0.0,3197.97,3035.93,1.0
k[19],0.22,0.04,0.15,0.29,0.0,0.0,3197.97,3035.93,1.0
k[20],0.22,0.04,0.15,0.29,0.0,0.0,3197.97,3035.93,1.0
k[21],0.22,0.04,0.15,0.29,0.0,0.0,3197.97,3035.93,1.0
k[22],0.19,0.03,0.13,0.25,0.0,0.0,3197.97,3035.93,1.0
k[23],0.19,0.03,0.13,0.25,0.0,0.0,3197.97,3035.93,1.0
k[24],0.19,0.03,0.13,0.25,0.0,0.0,3197.97,3035.93,1.0
k[25],0.19,0.03,0.13,0.25,0.0,0.0,3197.97,3035.93,1.0
k[26],0.17,0.03,0.12,0.22,0.0,0.0,3197.97,3035.93,1.0
k[27],0.17,0.03,0.12,0.22,0.0,0.0,3197.97,3035.93,1.0
k[28],0.17,0.03,0.12,0.22,0.0,0.0,3197.97,3035.93,1.0
k[29],0.17,0.03,0.12,0.22,0.0,0.0,3197.97,3035.93,1.0
k[30],0.2,0.03,0.14,0.26,0.0,0.0,3197.97,3035.93,1.0
k[31],0.2,0.03,0.14,0.26,0.0,0.0,3197.97,3035.93,1.0
k[32],0.2,0.03,0.14,0.26,0.0,0.0,3197.97,3035.93,1.0
k[33],0.2,0.03,0.14,0.26,0.0,0.0,3197.97,3035.93,1.0
k[34],0.2,0.03,0.14,0.26,0.0,0.0,3197.97,3035.93,1.0
k[35],0.22,0.04,0.16,0.29,0.0,0.0,3197.97,3035.93,1.0
