,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,2.7,0.51,2.0,3.66,0.14,0.1,14.71,614.71,1.21
delta_h,5.54,0.89,3.88,6.7,0.28,0.21,11.02,330.51,1.29
z_C,0.09,0.02,0.06,0.12,0.0,0.0,22.7,479.15,1.14
mu_C,14.74,12.73,0.54,32.2,5.09,3.78,8.32,60.21,1.45
sigma_C,3.72,3.27,0.36,9.26,0.13,0.1,289.39,563.06,1.57
z_H,0.09,0.01,0.06,0.11,0.0,0.0,40.06,337.65,1.09
mu_H,4.03,6.14,0.07,12.47,1.0,0.71,158.71,71.17,1.6
sigma_H,5.46,4.38,0.32,9.81,1.21,0.87,12.99,289.5,1.26
z_S,0.15,0.04,0.09,0.23,0.01,0.01,15.9,142.87,1.18
sigma_model,0.2,0.03,0.16,0.26,0.01,0.01,9.18,122.25,1.36
k[0],0.45,0.08,0.33,0.61,0.02,0.02,14.71,614.71,1.21
k[1],0.45,0.08,0.33,0.61,0.02,0.02,14.71,614.71,1.21
k[2],0.45,0.08,0.33,0.61,0.02,0.02,14.71,614.71,1.21
k[3],0.45,0.08,0.33,0.61,0.02,0.02,14.71,614.71,1.21
k[4],0.44,0.08,0.32,0.59,0.02,0.02,14.71,614.71,1.21
k[5],0.44,0.08,0.32,0.59,0.02,0.02,14.71,614.71,1.21
k[6],0.44,0.08,0.32,0.59,0.02,0.02,14.71,614.71,1.21
k[7],0.44,0.08,0.32,0.59,0.02,0.02,14.71,614.71,1.21
k[8],0.44,0.08,0.32,0.59,0.02,0.02,14.71,614.71,1.21
k[9],0.34,0.06,0.25,0.47,0.02,0.01,14.71,614.71,1.21
k[10],0.34,0.06,0.25,0.47,0.02,0.01,14.71,614.71,1.21
k[11],0.34,0.06,0.25,0.47,0.02,0.01,14.71,614.71,1.21
k[12],0.34,0.06,0.25,0.47,0.02,0.01,14.71,614.71,1.21
k[13],0.26,0.05,0.19,0.35,0.01,0.01,14.71,614.71,1.21
k[14],0.26,0.05,0.19,0.35,0.01,0.01,14.71,614.71,1.21
k[15],0.26,0.05,0.19,0.35,0.01,0.01,14.71,614.71,1.21
k[16],0.26,0.05,0.19,0.35,0.01,0.01,14.71,614.71,1.21
k[17],0.2,0.04,0.15,0.27,0.01,0.01,14.71,614.71,1.21
k[18],0.2,0.04,0.15,0.27,0.01,0.01,14.71,614.71,1.21
k[19],0.2,0.04,0.15,0.27,0.01,0.01,14.71,614.71,1.21
k[20],0.2,0.04,0.15,0.27,0.01,0.01,14.71,614.71,1.21
k[21],0.2,0.04,0.15,0.27,0.01,0.01,14.71,614.71,1.21
k[22],0.17,0.03,0.13,0.23,0.01,0.01,14.71,614.71,1.21
k[23],0.17,0.03,0.13,0.23,0.01,0.01,14.71,614.71,1.21
k[24],0.17,0.03,0.13,0.23,0.01,0.01,14.71,614.71,1.21
k[25],0.17,0.03,0.13,0.23,0.01,0.01,14.71,614.71,1.21
k[26],0.15,0.03,0.11,0.21,0.01,0.01,14.71,614.71,1.21
k[27],0.15,0.03,0.11,0.21,0.01,0.01,14.71,614.71,1.21
k[28],0.15,0.03,0.11,0.21,0.01,0.01,14.71,614.71,1.21
k[29],0.15,0.03,0.11,0.21,0.01,0.01,14.71,614.71,1.21
k[30],0.18,0.03,0.13,0.24,0.01,0.01,14.71,614.71,1.21
k[31],0.18,0.03,0.13,0.24,0.01,0.01,14.71,614.71,1.21
k[32],0.18,0.03,0.13,0.24,0.01,0.01,14.71,614.71,1.21
k[33],0.18,0.03,0.13,0.24,0.01,0.01,14.71,614.71,1.21
k[34],0.18,0.03,0.13,0.24,0.01,0.01,14.71,614.71,1.21
k[35],0.2,0.04,0.15,0.27,0.01,0.01,14.71,614.71,1.21
k[36],0.2,0.04,0.15,0.27,0.01,0.01,14.71,614.71,1.21
h[0],0.5,0.08,0.35,0.61,0.03,0.02,11.02,330.51,1.29
h[1],0.5,0.08,0.35,0.61,0.03,0.02,11.02,330.51,1.29
h[2],0.5,0.08,0.35,0.61,0.03,0.02,11.02,330.51,1.29
h[3],0.5,0.08,0.35,0.61,0.03,0.02,11.02,330.51,1.29
h[4],0.4,0.06,0.28,0.48,0.02,0.02,11.02,330.51,1.29
h[5],0.4,0.06,0.28,0.48,0.02,0.02,11.02,330.51,1.29
h[6],0.4,0.06,0.28,0.48,0.02,0.02,11.02,330.51,1.29
h[7],0.4,0.06,0.28,0.48,0.02,0.02,11.02,330.51,1.29
h[8],0.4,0.06,0.28,0.48,0.02,0.02,11.02,330.51,1.29
h[9],0.02,0.0,0.01,0.02,0.0,0.0,11.02,330.51,1.29
h[10],0.02,0.0,0.01,0.02,0.0,0.0,11.02,330.51,1.29
h[11],0.02,0.0,0.01,0.02,0.0,0.0,11.02,330.51,1.29
h[12],0.02,0.0,0.01,0.02,0.0,0.0,11.02,330.51,1.29
h[13],-0.25,0.04,-0.31,-0.18,0.01,0.01,11.02,330.51,1.29
h[14],-0.25,0.04,-0.31,-0.18,0.01,0.01,11.02,330.51,1.29
h[15],-0.25,0.04,-0.31,-0.18,0.01,0.01,11.02,330.51,1.29
h[16],-0.25,0.04,-0.31,-0.18,0.01,0.01,11.02,330.51,1.29
h[17],-0.08,0.01,-0.1,-0.06,0.0,0.0,11.02,330.51,1.29
h[18],-0.08,0.01,-0.1,-0.06,0.0,0.0,11.02,330.51,1.29
h[19],-0.08,0.01,-0.1,-0.06,0.0,0.0,11.02,330.51,1.29
h[20],-0.08,0.01,-0.1,-0.06,0.0,0.0,11.02,330.51,1.29
h[21],-0.08,0.01,-0.1,-0.06,0.0,0.0,11.02,330.51,1.29
h[22],-0.31,0.05,-0.38,-0.22,0.02,0.01,11.02,330.51,1.29
h[23],-0.31,0.05,-0.38,-0.22,0.02,0.01,11.02,330.51,1.29
h[24],-0.31,0.05,-0.38,-0.22,0.02,0.01,11.02,330.51,1.29
h[25],-0.31,0.05,-0.38,-0.22,0.02,0.01,11.02,330.51,1.29
h[26],-0.38,0.06,-0.46,-0.27,0.02,0.01,11.02,330.51,1.29
h[27],-0.38,0.06,-0.46,-0.27,0.02,0.01,11.02,330.51,1.29
h[28],-0.38,0.06,-0.46,-0.27,0.02,0.01,11.02,330.51,1.29
h[29],-0.38,0.06,-0.46,-0.27,0.02,0.01,11.02,330.51,1.29
h[30],-0.17,0.03,-0.2,-0.12,0.01,0.01,11.02,330.51,1.29
h[31],-0.17,0.03,-0.2,-0.12,0.01,0.01,11.02,330.51,1.29
h[32],-0.17,0.03,-0.2,-0.12,0.01,0.01,11.02,330.51,1.29
h[33],-0.17,0.03,-0.2,-0.12,0.01,0.01,11.02,330.51,1.29
h[34],-0.17,0.03,-0.2,-0.12,0.01,0.01,11.02,330.51,1.29
h[35],-0.06,0.01,-0.07,-0.04,0.0,0.0,11.02,330.51,1.29
h[36],-0.06,0.01,-0.07,-0.04,0.0,0.0,11.02,330.51,1.29
o_*[0],6.52,0.08,6.36,6.69,0.0,0.0,333.41,430.07,1.26
o_*[1],6.09,0.08,5.93,6.26,0.0,0.0,333.41,430.07,1.26
o_*[2],6.13,0.08,5.97,6.3,0.0,0.0,333.41,430.07,1.26
o_*[3],6.76,0.08,6.6,6.93,0.0,0.0,333.41,430.07,1.26
o_*[4],6.89,0.07,6.75,7.04,0.0,0.0,317.27,454.91,1.34
o_*[5],7.19,0.07,7.05,7.34,0.0,0.0,317.27,454.91,1.34
o_*[6],7.11,0.07,6.97,7.26,0.0,0.0,317.27,454.91,1.34
o_*[7],6.7,0.07,6.56,6.85,0.0,0.0,317.27,454.91,1.34
