,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,2.88,0.45,2.07,3.75,0.01,0.01,3941.17,3087.03,1.0
delta_h,5.46,0.74,4.08,6.87,0.01,0.01,4300.28,3086.12,1.0
z_R,0.06,0.01,0.04,0.08,0.0,0.0,4862.76,3427.26,1.0
mu_R,1.16,0.48,0.4,2.06,0.01,0.01,5174.77,2801.14,1.0
sigma_R,0.9,0.35,0.37,1.58,0.0,0.0,5829.42,2796.45,1.0
z_C,0.05,0.01,0.03,0.07,0.0,0.0,4272.69,3058.57,1.0
mu_C,1.07,0.42,0.44,1.86,0.01,0.0,6346.07,2644.88,1.0
sigma_C,0.89,0.36,0.34,1.55,0.0,0.0,7226.28,3079.37,1.0
z_ICU,0.05,0.01,0.03,0.07,0.0,0.0,4766.71,2974.6,1.0
mu_ICU,1.07,0.39,0.44,1.78,0.01,0.0,6609.45,3269.17,1.0
sigma_ICU,0.91,0.36,0.32,1.56,0.0,0.0,7118.85,2933.67,1.0
z_S,0.16,0.04,0.09,0.23,0.0,0.0,4803.77,2787.31,1.0
sigma_model,0.22,0.03,0.16,0.28,0.0,0.0,5007.4,3169.33,1.0
k[0],0.48,0.08,0.34,0.62,0.0,0.0,3941.17,3087.03,1.0
k[1],0.48,0.08,0.34,0.62,0.0,0.0,3941.17,3087.03,1.0
k[2],0.48,0.08,0.34,0.62,0.0,0.0,3941.17,3087.03,1.0
k[3],0.48,0.08,0.34,0.62,0.0,0.0,3941.17,3087.03,1.0
k[4],0.47,0.07,0.34,0.61,0.0,0.0,3941.17,3087.03,1.0
k[5],0.47,0.07,0.34,0.61,0.0,0.0,3941.17,3087.03,1.0
k[6],0.47,0.07,0.34,0.61,0.0,0.0,3941.17,3087.03,1.0
k[7],0.47,0.07,0.34,0.61,0.0,0.0,3941.17,3087.03,1.0
k[8],0.47,0.07,0.34,0.61,0.0,0.0,3941.17,3087.03,1.0
k[9],0.37,0.06,0.26,0.48,0.0,0.0,3941.17,3087.03,1.0
k[10],0.37,0.06,0.26,0.48,0.0,0.0,3941.17,3087.03,1.0
k[11],0.37,0.06,0.26,0.48,0.0,0.0,3941.17,3087.03,1.0
k[12],0.37,0.06,0.26,0.48,0.0,0.0,3941.17,3087.03,1.0
k[13],0.28,0.04,0.2,0.36,0.0,0.0,3941.17,3087.03,1.0
k[14],0.28,0.04,0.2,0.36,0.0,0.0,3941.17,3087.03,1.0
k[15],0.28,0.04,0.2,0.36,0.0,0.0,3941.17,3087.03,1.0
k[16],0.28,0.04,0.2,0.36,0.0,0.0,3941.17,3087.03,1.0
k[17],0.21,0.03,0.15,0.28,0.0,0.0,3941.17,3087.03,1.0
k[18],0.21,0.03,0.15,0.28,0.0,0.0,3941.17,3087.03,1.0
k[19],0.21,0.03,0.15,0.28,0.0,0.0,3941.17,3087.03,1.0
k[20],0.21,0.03,0.15,0.28,0.0,0.0,3941.17,3087.03,1.0
k[21],0.21,0.03,0.15,0.28,0.0,0.0,3941.17,3087.03,1.0
k[22],0.18,0.03,0.13,0.24,0.0,0.0,3941.17,3087.03,1.0
k[23],0.18,0.03,0.13,0.24,0.0,0.0,3941.17,3087.03,1.0
k[24],0.18,0.03,0.13,0.24,0.0,0.0,3941.17,3087.03,1.0
k[25],0.18,0.03,0.13,0.24,0.0,0.0,3941.17,3087.03,1.0
k[26],0.16,0.03,0.12,0.21,0.0,0.0,3941.17,3087.03,1.0
k[27],0.16,0.03,0.12,0.21,0.0,0.0,3941.17,3087.03,1.0
k[28],0.16,0.03,0.12,0.21,0.0,0.0,3941.17,3087.03,1.0
k[29],0.16,0.03,0.12,0.21,0.0,0.0,3941.17,3087.03,1.0
k[30],0.19,0.03,0.14,0.25,0.0,0.0,3941.17,3087.03,1.0
k[31],0.19,0.03,0.14,0.25,0.0,0.0,3941.17,3087.03,1.0
k[32],0.19,0.03,0.14,0.25,0.0,0.0,3941.17,3087.03,1.0
k[33],0.19,0.03,0.14,0.25,0.0,0.0,3941.17,3087.03,1.0
k[34],0.19,0.03,0.14,0.25,0.0,0.0,3941.17,3087.03,1.0
k[35],0.22,0.03,0.16,0.28,0.0,0.0,3941.17,3087.03,1.0
k[36],0.22,0.03,0.16,0.28,0.0,0.0,3941.17,3087.03,1.0
h[0],0.5,0.07,0.37,0.62,0.0,0.0,4300.28,3086.12,1.0
h[1],0.5,0.07,0.37,0.62,0.0,0.0,4300.28,3086.12,1.0
h[2],0.5,0.07,0.37,0.62,0.0,0.0,4300.28,3086.12,1.0
h[3],0.5,0.07,0.37,0.62,0.0,0.0,4300.28,3086.12,1.0
h[4],0.39,0.05,0.29,0.49,0.0,0.0,4300.28,3086.12,1.0
h[5],0.39,0.05,0.29,0.49,0.0,0.0,4300.28,3086.12,1.0
h[6],0.39,0.05,0.29,0.49,0.0,0.0,4300.28,3086.12,1.0
h[7],0.39,0.05,0.29,0.49,0.0,0.0,4300.28,3086.12,1.0
h[8],0.39,0.05,0.29,0.49,0.0,0.0,4300.28,3086.12,1.0
h[9],0.02,0.0,0.01,0.02,0.0,0.0,4300.28,3086.12,1.0
h[10],0.02,0.0,0.01,0.02,0.0,0.0,4300.28,3086.12,1.0
h[11],0.02,0.0,0.01,0.02,0.0,0.0,4300.28,3086.12,1.0
h[12],0.02,0.0,0.01,0.02,0.0,0.0,4300.28,3086.12,1.0
h[13],-0.25,0.03,-0.32,-0.19,0.0,0.0,4300.28,3086.12,1.0
h[14],-0.25,0.03,-0.32,-0.19,0.0,0.0,4300.28,3086.12,1.0
h[15],-0.25,0.03,-0.32,-0.19,0.0,0.0,4300.28,3086.12,1.0
h[16],-0.25,0.03,-0.32,-0.19,0.0,0.0,4300.28,3086.12,1.0
h[17],-0.08,0.01,-0.1,-0.06,0.0,0.0,4300.28,3086.12,1.0
h[18],-0.08,0.01,-0.1,-0.06,0.0,0.0,4300.28,3086.12,1.0
h[19],-0.08,0.01,-0.1,-0.06,0.0,0.0,4300.28,3086.12,1.0
h[20],-0.08,0.01,-0.1,-0.06,0.0,0.0,4300.28,3086.12,1.0
h[21],-0.08,0.01,-0.1,-0.06,0.0,0.0,4300.28,3086.12,1.0
h[22],-0.31,0.04,-0.39,-0.23,0.0,0.0,4300.28,3086.12,1.0
h[23],-0.31,0.04,-0.39,-0.23,0.0,0.0,4300.28,3086.12,1.0
h[24],-0.31,0.04,-0.39,-0.23,0.0,0.0,4300.28,3086.12,1.0
h[25],-0.31,0.04,-0.39,-0.23,0.0,0.0,4300.28,3086.12,1.0
h[26],-0.37,0.05,-0.47,-0.28,0.0,0.0,4300.28,3086.12,1.0
h[27],-0.37,0.05,-0.47,-0.28,0.0,0.0,4300.28,3086.12,1.0
h[28],-0.37,0.05,-0.47,-0.28,0.0,0.0,4300.28,3086.12,1.0
h[29],-0.37,0.05,-0.47,-0.28,0.0,0.0,4300.28,3086.12,1.0
h[30],-0.16,0.02,-0.21,-0.12,0.0,0.0,4300.28,3086.12,1.0
h[31],-0.16,0.02,-0.21,-0.12,0.0,0.0,4300.28,3086.12,1.0
h[32],-0.16,0.02,-0.21,-0.12,0.0,0.0,4300.28,3086.12,1.0
h[33],-0.16,0.02,-0.21,-0.12,0.0,0.0,4300.28,3086.12,1.0
h[34],-0.16,0.02,-0.21,-0.12,0.0,0.0,4300.28,3086.12,1.0
h[35],-0.05,0.01,-0.07,-0.04,0.0,0.0,4300.28,3086.12,1.0
h[36],-0.05,0.01,-0.07,-0.04,0.0,0.0,4300.28,3086.12,1.0
o_*[0],6.5,0.08,6.34,6.65,0.0,0.0,5955.56,3331.78,1.0
o_*[1],6.07,0.08,5.91,6.22,0.0,0.0,5955.56,3331.78,1.0
o_*[2],6.11,0.08,5.95,6.26,0.0,0.0,5955.56,3331.78,1.0
o_*[3],6.74,0.08,6.58,6.89,0.0,0.0,5955.56,3331.78,1.0
o_*[4],6.87,0.08,6.73,7.01,0.0,0.0,5684.26,3309.75,1.0
o_*[5],7.17,0.08,7.03,7.31,0.0,0.0,5684.26,3309.75,1.0
o_*[6],7.09,0.08,6.95,7.23,0.0,0.0,5684.26,3309.75,1.0
o_*[7],6.68,0.08,6.54,6.82,0.0,0.0,5684.26,3309.75,1.0
o_*[8],7.19,0.08,7.05,7.33,0.0,0.0,5684.26,3309.75,1.0
o_*[9],7.29,0.06,7.17,7.39,0.0,0.0,4006.52,3127.51,1.0
o_*[10],7.45,0.06,7.33,7.55,0.0,0.0,4006.52,3127.51,1.0
o_*[11],7.72,0.06,7.6,7.82,0.0,0.0,4006.52,3127.51,1.0
o_*[12],7.65,0.06,7.53,7.75,0.0,0.0,4006.52,3127.51,1.0
o_*[13],7.94,0.06,7.82,8.05,0.0,0.0,3523.78,3346.58,1.0
o_*[14],7.92,0.06,7.8,8.03,0.0,0.0,3523.78,3346.58,1.0
o_*[15],7.87,0.06,7.75,7.98,0.0,0.0,3523.78,3346.58,1.0
o_*[16],7.77,0.06,7.65,7.88,0.0,0.0,3523.78,3346.58,1.0
o_*[17],7.74,0.04,7.67,7.81,0.0,0.0,3615.49,3229.11,1.0
o_*[18],7.8,0.04,7.73,7.87,0.0,0.0,3615.49,3229.11,1.0
o_*[19],7.52,0.04,7.45,7.59,0.0,0.0,3615.49,3229.11,1.0
o_*[20],7.91,0.04,7.84,7.98,0.0,0.0,3615.49,3229.11,1.0
o_*[21],8.08,0.04,8.01,8.15,0.0,0.0,3615.49,3229.11,1.0
o_*[22],8.06,0.06,7.95,8.17,0.0,0.0,3600.35,3266.1,1.0
o_*[23],8.17,0.06,8.06,8.28,0.0,0.0,3600.35,3266.1,1.0
o_*[24],8.19,0.06,8.08,8.3,0.0,0.0,3600.35,3266.1,1.0
o_*[25],8.3,0.06,8.19,8.41,0.0,0.0,3600.35,3266.1,1.0
o_*[26],8.11,0.06,8.0,8.23,0.0,0.0,3682.11,3134.06,1.0
o_*[27],8.05,0.06,7.94,8.17,0.0,0.0,3682.11,3134.06,1.0
o_*[28],7.82,0.06,7.71,7.94,0.0,0.0,3682.11,3134.06,1.0
o_*[29],7.97,0.06,7.86,8.09,0.0,0.0,3682.11,3134.06,1.0
