,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,3.03,0.49,2.11,3.89,0.01,0.01,3865.67,2918.69,1.0
delta_h,4.37,0.66,3.23,5.66,0.01,0.01,4813.39,3141.79,1.0
z_H,0.08,0.01,0.05,0.1,0.0,0.0,4317.55,3118.26,1.0
mu_H,2.18,0.87,0.79,3.72,0.01,0.01,5913.71,2697.34,1.0
sigma_H,1.83,0.79,0.64,3.28,0.01,0.01,6330.89,3037.33,1.0
z_ICU,0.08,0.01,0.05,0.1,0.0,0.0,4407.34,2967.15,1.0
mu_ICU,2.31,0.94,0.88,4.09,0.01,0.01,6325.18,2686.92,1.0
sigma_ICU,1.83,0.75,0.64,3.15,0.01,0.01,5341.43,3031.78,1.0
z_S,0.16,0.04,0.09,0.23,0.0,0.0,5452.43,3187.22,1.0
sigma_model,0.22,0.03,0.17,0.28,0.0,0.0,4714.11,3276.64,1.0
k[0],0.5,0.08,0.35,0.65,0.0,0.0,3865.67,2918.69,1.0
k[1],0.5,0.08,0.35,0.65,0.0,0.0,3865.67,2918.69,1.0
k[2],0.5,0.08,0.35,0.65,0.0,0.0,3865.67,2918.69,1.0
k[3],0.5,0.08,0.35,0.65,0.0,0.0,3865.67,2918.69,1.0
k[4],0.49,0.08,0.34,0.63,0.0,0.0,3865.67,2918.69,1.0
k[5],0.49,0.08,0.34,0.63,0.0,0.0,3865.67,2918.69,1.0
k[6],0.49,0.08,0.34,0.63,0.0,0.0,3865.67,2918.69,1.0
k[7],0.49,0.08,0.34,0.63,0.0,0.0,3865.67,2918.69,1.0
k[8],0.49,0.08,0.34,0.63,0.0,0.0,3865.67,2918.69,1.0
k[9],0.38,0.06,0.27,0.49,0.0,0.0,3865.67,2918.69,1.0
k[10],0.38,0.06,0.27,0.49,0.0,0.0,3865.67,2918.69,1.0
k[11],0.38,0.06,0.27,0.49,0.0,0.0,3865.67,2918.69,1.0
k[12],0.38,0.06,0.27,0.49,0.0,0.0,3865.67,2918.69,1.0
k[13],0.29,0.05,0.2,0.37,0.0,0.0,3865.67,2918.69,1.0
k[14],0.29,0.05,0.2,0.37,0.0,0.0,3865.67,2918.69,1.0
k[15],0.29,0.05,0.2,0.37,0.0,0.0,3865.67,2918.69,1.0
k[16],0.29,0.05,0.2,0.37,0.0,0.0,3865.67,2918.69,1.0
k[17],0.22,0.04,0.16,0.29,0.0,0.0,3865.67,2918.69,1.0
k[18],0.22,0.04,0.16,0.29,0.0,0.0,3865.67,2918.69,1.0
k[19],0.22,0.04,0.16,0.29,0.0,0.0,3865.67,2918.69,1.0
k[20],0.22,0.04,0.16,0.29,0.0,0.0,3865.67,2918.69,1.0
k[21],0.22,0.04,0.16,0.29,0.0,0.0,3865.67,2918.69,1.0
k[22],0.19,0.03,0.13,0.25,0.0,0.0,3865.67,2918.69,1.0
k[23],0.19,0.03,0.13,0.25,0.0,0.0,3865.67,2918.69,1.0
k[24],0.19,0.03,0.13,0.25,0.0,0.0,3865.67,2918.69,1.0
k[25],0.19,0.03,0.13,0.25,0.0,0.0,3865.67,2918.69,1.0
k[26],0.17,0.03,0.12,0.22,0.0,0.0,3865.67,2918.69,1.0
k[27],0.17,0.03,0.12,0.22,0.0,0.0,3865.67,2918.69,1.0
k[28],0.17,0.03,0.12,0.22,0.0,0.0,3865.67,2918.69,1.0
k[29],0.17,0.03,0.12,0.22,0.0,0.0,3865.67,2918.69,1.0
k[30],0.2,0.03,0.14,0.26,0.0,0.0,3865.67,2918.69,1.0
k[31],0.2,0.03,0.14,0.26,0.0,0.0,3865.67,2918.69,1.0
k[32],0.2,0.03,0.14,0.26,0.0,0.0,3865.67,2918.69,1.0
k[33],0.2,0.03,0.14,0.26,0.0,0.0,3865.67,2918.69,1.0
k[34],0.2,0.03,0.14,0.26,0.0,0.0,3865.67,2918.69,1.0
k[35],0.23,0.04,0.16,0.29,0.0,0.0,3865.67,2918.69,1.0
k[36],0.23,0.04,0.16,0.29,0.0,0.0,3865.67,2918.69,1.0
h[0],0.4,0.06,0.29,0.51,0.0,0.0,4813.39,3141.79,1.0
h[1],0.4,0.06,0.29,0.51,0.0,0.0,4813.39,3141.79,1.0
h[2],0.4,0.06,0.29,0.51,0.0,0.0,4813.39,3141.79,1.0
h[3],0.4,0.06,0.29,0.51,0.0,0.0,4813.39,3141.79,1.0
h[4],0.31,0.05,0.23,0.41,0.0,0.0,4813.39,3141.79,1.0
h[5],0.31,0.05,0.23,0.41,0.0,0.0,4813.39,3141.79,1.0
h[6],0.31,0.05,0.23,0.41,0.0,0.0,4813.39,3141.79,1.0
h[7],0.31,0.05,0.23,0.41,0.0,0.0,4813.39,3141.79,1.0
