,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,4.88,1.18,2.85,7.03,0.23,0.17,29.75,200.48,1.1
delta_h,4.64,0.9,3.0,6.36,0.05,0.04,343.44,498.51,1.05
z_R,0.25,0.05,0.16,0.33,0.01,0.01,31.67,216.46,1.09
mu_R,2.04,1.17,0.15,3.81,0.18,0.13,74.1,142.24,1.1
sigma_R,1.35,0.37,0.82,2.06,0.03,0.02,153.05,378.22,1.03
z_C,0.24,0.05,0.17,0.34,0.02,0.01,12.68,39.79,1.23
mu_C,1.05,0.8,0.15,2.51,0.13,0.09,19.57,111.84,1.14
sigma_C,1.17,0.38,0.59,1.95,0.07,0.05,40.79,83.28,1.08
z_S,0.2,0.06,0.11,0.32,0.0,0.0,262.52,254.43,1.01
f0,0.1,0.06,0.0,0.2,0.02,0.01,13.36,32.59,1.22
r,0.01,0.0,0.01,0.01,0.0,0.0,428.61,261.72,1.0
sigma_model,0.34,0.06,0.22,0.43,0.01,0.0,61.03,204.84,1.06
o_*[0],6.24,0.21,5.89,6.64,0.04,0.03,25.52,130.78,1.12
o_*[1],5.81,0.21,5.46,6.21,0.04,0.03,25.52,130.78,1.12
o_*[2],5.85,0.21,5.5,6.25,0.04,0.03,25.52,130.78,1.12
o_*[3],6.48,0.21,6.13,6.88,0.04,0.03,25.52,130.78,1.12
o_*[4],6.61,0.2,6.28,7.0,0.04,0.03,25.37,126.39,1.12
o_*[5],6.91,0.2,6.58,7.3,0.04,0.03,25.37,126.39,1.12
o_*[6],6.83,0.2,6.5,7.22,0.04,0.03,25.37,126.39,1.12
o_*[7],6.42,0.2,6.09,6.81,0.04,0.03,25.37,126.39,1.12
o_*[8],6.93,0.2,6.6,7.32,0.04,0.03,25.37,126.39,1.12
o_*[9],7.04,0.15,6.76,7.29,0.03,0.02,29.43,201.79,1.1
o_*[10],7.2,0.15,6.92,7.45,0.03,0.02,29.43,201.79,1.1
o_*[11],7.47,0.15,7.19,7.72,0.03,0.02,29.43,201.79,1.1
o_*[12],7.4,0.15,7.12,7.65,0.03,0.02,29.43,201.79,1.1
o_*[13],7.71,0.12,7.5,7.93,0.02,0.01,43.33,290.34,1.07
o_*[14],7.69,0.12,7.48,7.91,0.02,0.01,43.33,290.34,1.07
o_*[15],7.64,0.12,7.43,7.86,0.02,0.01,43.33,290.34,1.07
o_*[16],7.54,0.12,7.33,7.76,0.02,0.01,43.33,290.34,1.07
o_*[17],7.58,0.09,7.44,7.75,0.02,0.01,34.86,285.75,1.09
o_*[18],7.64,0.09,7.5,7.81,0.02,0.01,34.86,285.75,1.09
o_*[19],7.36,0.09,7.22,7.53,0.02,0.01,34.86,285.75,1.09
o_*[20],7.75,0.09,7.61,7.92,0.02,0.01,34.86,285.75,1.09
o_*[21],7.92,0.09,7.78,8.09,0.02,0.01,34.86,285.75,1.09
o_*[22],7.89,0.09,7.74,8.08,0.01,0.01,70.04,345.75,1.05
o_*[23],8.0,0.09,7.85,8.19,0.01,0.01,70.04,345.75,1.05
o_*[24],8.02,0.09,7.87,8.21,0.01,0.01,70.04,345.75,1.05
o_*[25],8.13,0.09,7.98,8.32,0.01,0.01,70.04,345.75,1.05
o_*[26],7.94,0.09,7.78,8.12,0.01,0.01,113.94,394.9,1.04
o_*[27],7.88,0.09,7.72,8.06,0.01,0.01,113.94,394.9,1.04
o_*[28],7.65,0.09,7.49,7.83,0.01,0.01,113.94,394.9,1.04
o_*[29],7.8,0.09,7.64,7.98,0.01,0.01,113.94,394.9,1.04
o_*[30],7.23,0.08,7.09,7.38,0.01,0.01,42.48,270.38,1.07
o_*[31],7.36,0.08,7.22,7.51,0.01,0.01,42.48,270.38,1.07
o_*[32],7.45,0.08,7.31,7.6,0.01,0.01,42.48,270.38,1.07
o_*[33],7.35,0.08,7.21,7.5,0.01,0.01,42.48,270.38,1.07
o_*[34],7.3,0.08,7.16,7.45,0.01,0.01,42.48,270.38,1.07
o_*[35],7.13,0.09,6.98,7.3,0.02,0.01,33.04,245.8,1.09
o_*[36],7.06,0.09,6.91,7.23,0.02,0.01,33.04,245.8,1.09
risk_R[0],0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,
risk_R[1],0.32,0.0,0.32,0.32,0.0,0.0,149.37,396.44,1.04
risk_R[2],0.27,0.03,0.24,0.32,0.0,0.0,51.21,451.73,1.08
risk_R[3],0.23,0.03,0.19,0.28,0.0,0.0,51.66,414.42,1.07
risk_R[4],0.21,0.02,0.19,0.24,0.0,0.0,67.72,243.5,1.05
risk_R[5],0.2,0.01,0.19,0.22,0.0,0.0,69.05,352.68,1.05
risk_R[6],0.22,0.02,0.2,0.24,0.0,0.0,54.14,415.14,1.07
risk_R[7],0.24,0.02,0.21,0.27,0.0,0.0,66.66,454.85,1.05
risk_R[8],0.25,0.01,0.24,0.27,0.0,0.0,43.89,345.97,1.07
risk_R[9],0.27,0.01,0.25,0.28,0.0,0.0,78.18,431.83,1.04
risk_R[10],0.29,0.02,0.26,0.32,0.0,0.0,72.48,436.43,1.05
risk_R[11],0.37,0.06,0.27,0.45,0.01,0.0,64.83,443.22,1.05
risk_R[12],0.53,0.11,0.32,0.69,0.01,0.01,70.19,428.67,1.05
risk_R[13],0.47,0.08,0.37,0.59,0.01,0.01,39.49,551.12,1.08
risk_R[14],0.42,0.07,0.34,0.54,0.01,0.01,69.71,468.83,1.05
risk_R[15],0.41,0.03,0.36,0.47,0.0,0.0,49.45,362.2,1.06
risk_R[16],0.5,0.07,0.38,0.6,0.01,0.01,80.24,452.45,1.05
risk_R[17],0.57,0.06,0.46,0.67,0.01,0.01,72.94,470.77,1.05
risk_R[18],0.6,0.04,0.54,0.66,0.0,0.0,43.58,342.67,1.07
risk_R[19],0.63,0.02,0.59,0.66,0.0,0.0,302.13,539.03,1.02
risk_R[20],0.64,0.02,0.61,0.66,0.0,0.0,42.68,230.26,1.07
