,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,4.28,0.9,2.32,5.6,0.12,0.08,62.39,150.99,1.07
delta_h,4.09,0.88,2.55,5.79,0.1,0.07,65.78,134.35,1.05
z_R,0.53,0.12,0.35,0.74,0.03,0.03,12.72,24.67,1.24
mu_R,1.33,0.92,0.14,2.74,0.23,0.16,22.16,291.99,1.14
sigma_R,1.34,0.39,0.69,2.09,0.03,0.02,293.01,383.95,1.1
z_S,0.21,0.06,0.1,0.31,0.0,0.0,156.97,361.75,1.03
f0,0.11,0.07,0.0,0.23,0.02,0.02,12.68,24.56,1.25
r,0.01,0.0,0.0,0.01,0.0,0.0,459.65,222.54,1.01
sigma_model,0.4,0.05,0.3,0.49,0.0,0.0,233.24,329.28,1.05
o_*[0],6.39,0.15,6.11,6.68,0.01,0.01,110.96,175.92,1.04
o_*[1],5.96,0.15,5.68,6.25,0.01,0.01,110.96,175.92,1.04
o_*[2],6.0,0.15,5.72,6.29,0.01,0.01,110.96,175.92,1.04
o_*[3],6.63,0.15,6.35,6.92,0.01,0.01,110.96,175.92,1.04
o_*[4],6.74,0.15,6.5,7.05,0.01,0.01,103.8,146.09,1.04
o_*[5],7.04,0.15,6.8,7.35,0.01,0.01,103.8,146.09,1.04
o_*[6],6.96,0.15,6.72,7.27,0.01,0.01,103.8,146.09,1.04
o_*[7],6.55,0.15,6.31,6.86,0.01,0.01,103.8,146.09,1.04
o_*[8],7.06,0.15,6.82,7.37,0.01,0.01,103.8,146.09,1.04
o_*[9],7.11,0.11,6.95,7.36,0.01,0.01,64.25,150.99,1.06
o_*[10],7.27,0.11,7.11,7.52,0.01,0.01,64.25,150.99,1.06
o_*[11],7.54,0.11,7.38,7.79,0.01,0.01,64.25,150.99,1.06
o_*[12],7.47,0.11,7.31,7.72,0.01,0.01,64.25,150.99,1.06
o_*[13],7.74,0.1,7.56,7.92,0.02,0.01,40.61,134.25,1.1
o_*[14],7.72,0.1,7.54,7.9,0.02,0.01,40.61,134.25,1.1
o_*[15],7.67,0.1,7.49,7.85,0.02,0.01,40.61,134.25,1.1
o_*[16],7.57,0.1,7.39,7.75,0.02,0.01,40.61,134.25,1.1
o_*[17],7.61,0.07,7.49,7.75,0.01,0.01,53.51,199.63,1.08
o_*[18],7.67,0.07,7.55,7.81,0.01,0.01,53.51,199.63,1.08
o_*[19],7.39,0.07,7.27,7.53,0.01,0.01,53.51,199.63,1.08
o_*[20],7.78,0.07,7.66,7.92,0.01,0.01,53.51,199.63,1.08
o_*[21],7.95,0.07,7.83,8.09,0.01,0.01,53.51,199.63,1.08
o_*[22],7.89,0.08,7.74,8.04,0.01,0.01,35.91,127.79,1.14
o_*[23],8.0,0.08,7.85,8.15,0.01,0.01,35.91,127.79,1.14
o_*[24],8.02,0.08,7.87,8.17,0.01,0.01,35.91,127.79,1.14
o_*[25],8.13,0.08,7.98,8.28,0.01,0.01,35.91,127.79,1.14
