,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
h[26],-0.35,0.05,-0.45,-0.26,0.0,0.0,2334.49,1612.28,1.0
h[27],-0.35,0.05,-0.45,-0.26,0.0,0.0,2334.49,1612.28,1.0
h[28],-0.35,0.05,-0.45,-0.26,0.0,0.0,2334.49,1612.28,1.0
h[29],-0.35,0.05,-0.45,-0.26,0.0,0.0,2334.49,1612.28,1.0
h[30],-0.15,0.02,-0.2,-0.11,0.0,0.0,2334.49,1612.28,1.0
h[31],-0.15,0.02,-0.2,-0.11,0.0,0.0,2334.49,1612.28,1.0
h[32],-0.15,0.02,-0.2,-0.11,0.0,0.0,2334.49,1612.28,1.0
h[33],-0.15,0.02,-0.2,-0.11,0.0,0.0,2334.49,1612.28,1.0
h[34],-0.15,0.02,-0.2,-0.11,0.0,0.0,2334.49,1612.28,1.0
h[35],-0.05,0.01,-0.07,-0.04,0.0,0.0,2334.49,1612.28,1.0
h[36],-0.05,0.01,-0.07,-0.04,0.0,0.0,2334.49,1612.28,1.0
o_*[0],6.55,0.09,6.4,6.71,0.0,0.0,3295.61,2214.99,1.0
o_*[1],6.12,0.09,5.97,6.28,0.0,0.0,3295.61,2214.99,1.0
o_*[2],6.16,0.09,6.01,6.32,0.0,0.0,3295.61,2214.99,1.0
o_*[3],6.79,0.09,6.64,6.95,0.0,0.0,3295.61,2214.99,1.0
o_*[4],6.92,0.08,6.78,7.06,0.0,0.0,3153.16,2470.57,1.0
o_*[5],7.22,0.08,7.08,7.36,0.0,0.0,3153.16,2470.57,1.0
o_*[6],7.14,0.08,7.0,7.28,0.0,0.0,3153.16,2470.57,1.0
o_*[7],6.73,0.08,6.59,6.87,0.0,0.0,3153.16,2470.57,1.0
o_*[8],7.24,0.08,7.1,7.38,0.0,0.0,3153.16,2470.57,1.0
o_*[9],7.31,0.06,7.21,7.42,0.0,0.0,2278.31,2488.94,1.0
o_*[10],7.47,0.06,7.37,7.58,0.0,0.0,2278.31,2488.94,1.0
o_*[11],7.74,0.06,7.64,7.85,0.0,0.0,2278.31,2488.94,1.0
o_*[12],7.67,0.06,7.57,7.78,0.0,0.0,2278.31,2488.94,1.0
o_*[13],7.94,0.06,7.82,8.05,0.0,0.0,1962.74,2032.48,1.0
o_*[14],7.92,0.06,7.8,8.03,0.0,0.0,1962.74,2032.48,1.0
o_*[15],7.87,0.06,7.75,7.98,0.0,0.0,1962.74,2032.48,1.0
o_*[16],7.77,0.06,7.65,7.88,0.0,0.0,1962.74,2032.48,1.0
o_*[17],7.75,0.04,7.67,7.81,0.0,0.0,2037.26,2186.42,1.0
o_*[18],7.81,0.04,7.73,7.87,0.0,0.0,2037.26,2186.42,1.0
o_*[19],7.53,0.04,7.45,7.59,0.0,0.0,2037.26,2186.42,1.0
o_*[20],7.92,0.04,7.84,7.98,0.0,0.0,2037.26,2186.42,1.0
o_*[21],8.09,0.04,8.01,8.15,0.0,0.0,2037.26,2186.42,1.0
o_*[22],8.05,0.06,7.95,8.16,0.0,0.0,1981.37,1884.33,1.0
o_*[23],8.16,0.06,8.06,8.27,0.0,0.0,1981.37,1884.33,1.0
o_*[24],8.18,0.06,8.08,8.29,0.0,0.0,1981.37,1884.33,1.0
o_*[25],8.29,0.06,8.19,8.4,0.0,0.0,1981.37,1884.33,1.0
o_*[26],8.1,0.06,7.98,8.22,0.0,0.0,2014.48,1968.43,1.0
o_*[27],8.04,0.06,7.92,8.16,0.0,0.0,2014.48,1968.43,1.0
o_*[28],7.81,0.06,7.69,7.93,0.0,0.0,2014.48,1968.43,1.0
o_*[29],7.96,0.06,7.84,8.08,0.0,0.0,2014.48,1968.43,1.0
o_*[30],7.39,0.04,7.31,7.47,0.0,0.0,1964.83,2044.23,1.0
o_*[31],7.52,0.04,7.44,7.6,0.0,0.0,1964.83,2044.23,1.0
o_*[32],7.61,0.04,7.53,7.69,0.0,0.0,1964.83,2044.23,1.0
o_*[33],7.51,0.04,7.43,7.59,0.0,0.0,1964.83,2044.23,1.0
o_*[34],7.46,0.04,7.38,7.54,0.0,0.0,1964.83,2044.23,1.0
o_*[35],7.3,0.04,7.22,7.36,0.0,0.0,2085.32,2207.73,1.0
o_*[36],7.23,0.04,7.15,7.29,0.0,0.0,2085.32,2207.73,1.0
risk_R[0],0.71,0.15,0.54,0.98,0.0,0.0,1889.64,2289.68,1.0
risk_R[1],0.57,0.13,0.36,0.84,0.0,0.0,2141.94,1401.63,1.0
risk_R[2],0.47,0.11,0.33,0.69,0.0,0.0,2299.73,2617.19,1.0
risk_R[3],0.41,0.09,0.3,0.56,0.0,0.0,2177.85,2033.94,1.0
risk_R[4],0.37,0.07,0.3,0.48,0.0,0.0,1486.47,1318.99,1.01
risk_R[5],0.35,0.06,0.3,0.42,0.0,0.0,1348.15,2026.73,1.0
risk_R[6],0.35,0.05,0.31,0.4,0.0,0.0,1319.35,1908.21,1.0
risk_R[7],0.35,0.04,0.31,0.39,0.0,0.0,1377.59,1671.29,1.0
risk_R[8],0.35,0.03,0.32,0.38,0.0,0.0,1681.04,1630.77,1.0
risk_R[9],0.36,0.02,0.34,0.38,0.0,0.0,1460.43,1621.61,1.0
risk_R[10],0.36,0.02,0.34,0.39,0.0,0.0,1422.26,1657.72,1.0
