,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
del_t,19.86,8.8,2.42,34.87,0.34,0.25,656.55,480.89,1.0
del_f,0.1,0.04,0.03,0.16,0.0,0.0,321.79,354.8,1.0
delta_k,5.52,1.0,3.59,7.29,0.05,0.03,457.92,489.62,1.0
delta_h,4.6,0.89,2.96,6.16,0.04,0.03,625.41,663.53,1.0
z_R,0.27,0.06,0.16,0.39,0.0,0.0,370.34,394.12,1.0
mu_R,2.32,0.76,1.02,3.73,0.03,0.02,581.78,614.29,1.0
sigma_R,2.2,0.86,0.82,3.81,0.03,0.02,762.2,467.48,1.0
z_S,0.17,0.05,0.08,0.25,0.0,0.0,656.22,333.02,1.0
tau,1.7,2.07,0.07,4.91,0.09,0.07,738.45,585.69,1.0
sigma_model,0.24,0.03,0.18,0.3,0.0,0.0,482.6,611.14,1.01
k[0],0.92,0.17,0.6,1.21,0.01,0.01,457.92,489.62,1.0
k[1],0.92,0.17,0.6,1.21,0.01,0.01,457.92,489.62,1.0
k[2],0.92,0.17,0.6,1.21,0.01,0.01,457.92,489.62,1.0
k[3],0.92,0.17,0.6,1.21,0.01,0.01,457.92,489.62,1.0
k[4],0.89,0.16,0.58,1.18,0.01,0.01,457.92,489.62,1.0
k[5],0.89,0.16,0.58,1.18,0.01,0.01,457.92,489.62,1.0
k[6],0.89,0.16,0.58,1.18,0.01,0.01,457.92,489.62,1.0
k[7],0.89,0.16,0.58,1.18,0.01,0.01,457.92,489.62,1.0
k[8],0.89,0.16,0.58,1.18,0.01,0.01,457.92,489.62,1.0
k[9],0.7,0.13,0.46,0.93,0.01,0.0,457.92,489.62,1.0
k[10],0.7,0.13,0.46,0.93,0.01,0.0,457.92,489.62,1.0
k[11],0.7,0.13,0.46,0.93,0.01,0.0,457.92,489.62,1.0
k[12],0.7,0.13,0.46,0.93,0.01,0.0,457.92,489.62,1.0
k[13],0.53,0.1,0.35,0.7,0.0,0.0,457.92,489.62,1.0
k[14],0.53,0.1,0.35,0.7,0.0,0.0,457.92,489.62,1.0
k[15],0.53,0.1,0.35,0.7,0.0,0.0,457.92,489.62,1.0
k[16],0.53,0.1,0.35,0.7,0.0,0.0,457.92,489.62,1.0
k[17],0.41,0.07,0.27,0.54,0.0,0.0,457.92,489.62,1.0
k[18],0.41,0.07,0.27,0.54,0.0,0.0,457.92,489.62,1.0
k[19],0.41,0.07,0.27,0.54,0.0,0.0,457.92,489.62,1.0
k[20],0.41,0.07,0.27,0.54,0.0,0.0,457.92,489.62,1.0
