,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
f[19],12.82,20.31,1.1,47.97,9.95,7.6,7.15,11.63,1.58
f[20],13.44,21.37,1.1,50.43,10.47,7.99,7.15,11.63,1.58
f[21],14.06,22.43,1.11,52.9,10.99,8.39,7.14,11.63,1.58
f[22],14.68,23.5,1.11,55.36,11.51,8.79,7.14,11.63,1.58
f[23],15.3,24.56,1.12,57.82,12.03,9.19,7.14,11.63,1.58
f[24],15.92,25.63,1.12,60.29,12.56,9.59,7.15,11.63,1.58
f[25],16.54,26.69,1.13,62.75,13.08,9.98,7.15,11.63,1.58
f[26],17.16,27.76,1.13,65.21,13.6,10.38,7.15,11.63,1.58
f[27],17.78,28.82,1.14,67.67,14.12,10.78,7.14,11.63,1.58
f[28],18.4,29.89,1.15,70.14,14.64,11.18,7.14,11.63,1.58
f[29],19.02,30.95,1.15,72.6,15.16,11.58,7.14,11.63,1.58
f[30],19.64,32.02,1.16,75.06,15.69,11.98,7.14,11.63,1.58
f[31],20.26,33.08,1.16,77.53,16.21,12.37,7.14,11.63,1.58
f[32],20.88,34.15,1.17,79.99,16.73,12.77,7.14,11.63,1.58
f[33],21.5,35.21,1.17,82.45,17.25,13.17,7.14,11.63,1.58
f[34],22.12,36.28,1.18,84.91,17.77,13.57,7.14,11.63,1.58
f[35],22.74,37.34,1.18,87.38,18.29,13.97,7.14,11.63,1.58
f[36],23.36,38.41,1.19,89.84,18.82,14.37,7.14,11.63,1.58
m[0],4.91,1.01,3.17,5.63,0.49,0.38,7.21,12.71,1.59
m[1],5.93,1.51,4.91,8.54,0.74,0.56,7.14,11.85,1.59
m[2],7.04,3.41,4.92,12.94,1.67,1.28,7.09,11.88,1.59
m[3],9.37,6.31,5.58,20.3,3.09,2.36,7.06,11.88,1.59
m[4],11.27,9.3,5.74,27.37,4.56,3.48,7.05,11.88,1.59
m[5],15.5,15.72,6.31,42.7,7.7,5.88,7.03,11.89,1.6
m[6],18.42,20.7,6.36,54.26,10.14,7.74,7.0,11.89,1.6
m[7],19.7,23.44,6.06,60.27,11.48,8.77,7.01,11.89,1.6
m[8],24.32,30.53,6.58,77.16,14.96,11.42,7.01,11.88,1.6
m[9],29.39,39.31,6.62,97.42,19.26,14.7,7.0,11.82,1.6
m[10],33.03,45.28,6.82,111.4,22.18,16.94,7.0,11.82,1.6
m[11],37.37,52.27,7.13,127.84,25.61,19.55,7.0,11.82,1.6
m[12],39.89,56.69,7.1,138.01,27.77,21.2,7.0,11.82,1.6
m[13],47.05,68.74,7.31,166.05,33.68,25.71,7.03,11.82,1.59
m[14],49.96,73.74,7.33,177.6,36.12,27.58,7.03,11.82,1.59
m[15],52.26,77.74,7.33,186.82,38.08,29.08,7.02,11.82,1.59
m[16],54.89,82.4,7.27,197.53,40.37,30.82,7.02,11.82,1.59
m[17],57.51,86.77,7.38,207.71,42.51,32.46,7.0,11.82,1.59
m[18],61.05,92.74,7.47,221.57,45.43,34.69,7.0,11.82,1.59
m[19],61.43,93.82,7.22,223.83,45.96,35.09,7.0,11.82,1.59
m[20],67.42,103.51,7.63,246.6,50.71,38.72,7.0,11.82,1.6
m[21],71.6,110.43,7.81,262.74,54.1,41.3,7.0,11.82,1.6
m[22],76.5,119.09,7.7,282.63,58.34,44.54,7.0,11.82,1.59
m[23],79.81,124.57,7.84,295.44,61.03,46.6,7.0,11.82,1.59
m[24],82.5,129.15,7.89,306.07,63.27,48.31,7.0,11.82,1.59
m[25],87.18,137.02,8.03,324.35,67.12,51.25,6.99,11.82,1.59
m[26],89.44,141.28,7.83,333.99,69.21,52.84,6.99,11.82,1.59
m[27],91.12,144.26,7.79,340.82,70.67,53.96,6.99,11.82,1.59
m[28],90.2,143.07,7.56,337.86,70.09,53.52,6.98,11.82,1.59
m[29],94.21,149.88,7.64,353.64,73.42,56.06,7.0,11.82,1.59
m[30],84.6,134.32,7.0,317.1,65.8,50.24,6.97,11.82,1.6
m[31],82.15,130.29,6.84,307.68,63.83,48.73,6.95,11.86,1.6
m[32],75.47,118.95,6.67,281.37,58.28,44.49,6.98,11.88,1.6
m[33],63.08,97.85,6.45,232.45,47.94,36.6,7.03,11.87,1.6
m[34],56.66,86.9,6.36,207.09,42.57,32.51,7.05,11.87,1.6
m[35],53.83,82.19,6.25,196.1,40.27,30.74,7.06,11.87,1.6
m[36],44.57,66.77,5.87,160.15,32.71,24.97,7.04,11.88,1.59
