date;BundeslandID;outOfHomeDuration;percentageChangeComparedToBeforeCorona
20201227;Deutschland;4.47;-24
20201227;Bremen;4.1;-31
20201227;Thüringen;4.47;-23
20201227;Saarland;4.33;-25
20201227;Sachsen-Anhalt;4.4;-22
20201227;Rheinland-Pfalz;4.6000000000000005;-28
20201227;Schleswig-Holstein;4.18;-28
20210103;Baden-Württemberg;4.74;-22
20210103;Hessen;4.51;-26
20210103;Berlin;3.8200000000000003;-33
20210103;Brandenburg;4.25;-22
20210103;Sachsen;4.03;-27
20210103;Bayern;4.62;-25
20210103;Nordrhein-Westfalen;4.47;-21
20210103;Hamburg;3.84;-33
20210103;Mecklenburg-Vorpommern;4.7;-25
20210103;Niedersachsen;4.4;-27
20210103;Deutschland;4.46;-25
20210103;Bremen;4.22;-29
20210103;Thüringen;4.41;-24
20210103;Saarland;4.45;-22
20210103;Sachsen-Anhalt;4.29;-24
20210103;Rheinland-Pfalz;4.73;-26
20210103;Schleswig-Holstein;4.3;-26
20210110;Baden-Württemberg;5.01;-18
20210110;Hessen;4.76;-22
20210110;Berlin;4.01;-30
20210110;Brandenburg;4.24;-22
20210110;Sachsen;4.21;-24
20210110;Bayern;4.91;-20
20210110;Nordrhein-Westfalen;4.63;-18
20210110;Hamburg;3.99;-31
20210110;Mecklenburg-Vorpommern;4.66;-26
20210110;Niedersachsen;4.54;-25
20210110;Deutschland;4.65;-21
20210110;Bremen;4.39;-26
20210110;Thüringen;4.5200000000000005;-22
20210110;Saarland;4.7700000000000005;-17
20210110;Sachsen-Anhalt;4.4;-22
20210110;Rheinland-Pfalz;4.97;-22
20210110;Schleswig-Holstein;4.32;-26
20210117;Baden-Württemberg;4.83;-21
20210117;Hessen;4.65;-24
20210117;Berlin;3.95;-31
20210117;Brandenburg;4.21;-22
20210117;Sachsen;4.2;-24
20210117;Bayern;4.69;-23
20210117;Nordrhein-Westfalen;4.6000000000000005;-19
20210117;Hamburg;4.03;-30
20210117;Mecklenburg-Vorpommern;4.69;-25
20210117;Niedersachsen;4.5;-25
20210117;Deutschland;4.55;-23
20210117;Bremen;4.11;-31
20210117;Thüringen;4.29;-26
20210117;Saarland;4.5200000000000005;-21
20210117;Sachsen-Anhalt;4.18;-26
20210117;Rheinland-Pfalz;4.78;-25
20210117;Schleswig-Holstein;4.46;-24
20210124;Baden-Württemberg;4.92;-19
20210124;Hessen;4.65;-24
20210124;Berlin;3.85;-33
20210124;Brandenburg;4.25;-21
20210124;Sachsen;4.07;-26
20210124;Bayern;4.75;-22
20210124;Nordrhein-Westfalen;4.76;-16
20210124;Hamburg;3.92;-32
20210124;Mecklenburg-Vorpommern;4.66;-26
20210124;Niedersachsen;4.54;-25
20210124;Deutschland;4.6000000000000005;-22
20210124;Bremen;3.95;-34
20210124;Thüringen;4.44;-24
20210124;Saarland;4.67;-19
20210124;Sachsen-Anhalt;4.37;-23
20210124;Rheinland-Pfalz;4.78;-25
20210124;Schleswig-Holstein;4.43;-24
20210131;Baden-Württemberg;4.88;-20
20210131;Hessen;4.7700000000000005;-22
20210131;Berlin;4.29;-25
20210131;Brandenburg;4.6000000000000005;-15
20210131;Sachsen;4.38;-21
20210131;Bayern;4.84;-21
20210131;Nordrhein-Westfalen;4.89;-13
20210131;Hamburg;4.15;-28
20210131;Mecklenburg-Vorpommern;4.94;-21
20210131;Niedersachsen;4.78;-21
20210131;Deutschland;4.76;-20
20210131;Bremen;4.12;-31
20210131;Thüringen;4.69;-19
20210131;Saarland;4.62;-20
20210131;Sachsen-Anhalt;4.6000000000000005;-18
20210131;Rheinland-Pfalz;4.84;-24
20210131;Schleswig-Holstein;4.7;-20
20210207;Baden-Württemberg;4.97;-19
20210207;Hessen;4.5200000000000005;-26
20210207;Berlin;3.87;-32
20210207;Brandenburg;4.3100000000000005;-20
20210207;Sachsen;4.1;-26
20210207;Bayern;4.89;-20
20210207;Nordrhein-Westfalen;4.48;-21
20210207;Hamburg;3.79;-34
20210207;Mecklenburg-Vorpommern;4.68;-25
20210207;Niedersachsen;4.3;-29
20210207;Deutschland;4.5200000000000005;-23
20210207;Bremen;3.64;-39
20210207;Thüringen;4.3;-26
20210207;Saarland;4.67;-19
20210207;Sachsen-Anhalt;4.21;-25
20210207;Rheinland-Pfalz;4.76;-25
20210207;Schleswig-Holstein;4.2700000000000005;-27
20210214;Baden-Württemberg;5.26;-14
20210214;Hessen;4.92;-19
20210214;Berlin;4.26;-25
20210214;Brandenburg;4.65;-14
20210214;Sachsen;4.42;-20
20210214;Bayern;5.18;-15
20210214;Nordrhein-Westfalen;4.92;-13
20210214;Hamburg;4.29;-26
20210214;Mecklenburg-Vorpommern;5.15;-18
20210214;Niedersachsen;4.74;-21
20210214;Deutschland;4.9;-17
20210214;Bremen;4.16;-30
20210214;Thüringen;4.57;-21
20210214;Saarland;4.93;-14
20210214;Sachsen-Anhalt;4.53;-20
20210214;Rheinland-Pfalz;5.12;-19
20210214;Schleswig-Holstein;4.83;-17
20210221;Baden-Württemberg;5.6000000000000005;-8
20210221;Hessen;5.28;-13
20210221;Berlin;4.69;-18
20210221;Brandenburg;4.95;-9
20210221;Sachsen;4.83;-13
20210221;Bayern;5.45;-11
20210221;Nordrhein-Westfalen;5.34;-5
20210221;Hamburg;4.61;-20
20210221;Mecklenburg-Vorpommern;5.32;-15
20210221;Niedersachsen;5.15;-15
20210221;Deutschland;5.25;-11
20210221;Bremen;4.5200000000000005;-24
20210221;Thüringen;5.0;-14
20210221;Saarland;5.24;-9
20210221;Sachsen-Anhalt;4.99;-12
20210221;Rheinland-Pfalz;5.48;-14
20210221;Schleswig-Holstein;4.96;-15
20210228;Baden-Württemberg;5.53;-9
20210228;Hessen;5.25;-14
20210228;Berlin;4.34;-24
20210228;Brandenburg;4.78;-12
20210228;Sachsen;4.65;-16
20210228;Bayern;5.38;-12
20210228;Nordrhein-Westfalen;5.22;-7
20210228;Hamburg;4.39;-24
20210228;Mecklenburg-Vorpommern;5.17;-17
20210228;Niedersachsen;4.92;-19
20210228;Deutschland;5.13;-13
20210228;Bremen;4.22;-29
20210228;Thüringen;4.93;-15
20210228;Saarland;5.21;-9
20210228;Sachsen-Anhalt;4.84;-14
20210228;Rheinland-Pfalz;5.42;-15
20210228;Schleswig-Holstein;4.87;-17
20210307;Baden-Württemberg;5.49;-10
20210307;Hessen;5.28;-13
20210307;Berlin;4.51;-21
20210307;Brandenburg;4.83;-11
20210307;Sachsen;4.72;-15
20210307;Bayern;5.44;-11
20210307;Nordrhein-Westfalen;5.21;-8
20210307;Hamburg;4.36;-24
20210307;Mecklenburg-Vorpommern;5.05;-20
20210307;Niedersachsen;4.93;-18
20210307;Deutschland;5.15;-13
20210307;Bremen;4.15;-30
20210307;Thüringen;5.07;-13
20210307;Saarland;5.19;-10
20210307;Sachsen-Anhalt;4.88;-14
20210307;Rheinland-Pfalz;5.45;-14
20210307;Schleswig-Holstein;4.8;-18
20210314;Baden-Württemberg;5.26;-14
20210314;Hessen;5.04;-17
20210314;Berlin;4.28;-25
20210314;Brandenburg;4.7700000000000005;-12
20210314;Sachsen;4.65;-16
20210314;Bayern;5.19;-15
20210314;Nordrhein-Westfalen;4.92;-13
20210314;Hamburg;4.23;-27
20210314;Mecklenburg-Vorpommern;5.18;-17
20210314;Niedersachsen;4.83;-20
20210314;Deutschland;4.95;-16
20210314;Bremen;4.12;-31
20210314;Thüringen;4.75;-18
20210314;Saarland;4.91;-14
20210314;Sachsen-Anhalt;4.9;-13
20210314;Rheinland-Pfalz;5.19;-18
20210314;Schleswig-Holstein;4.8;-18
20210321;Baden-Württemberg;5.32;-13
20210321;Hessen;5.26;-14
20210321;Berlin;4.54;-20
20210321;Brandenburg;4.91;-9
20210321;Sachsen;4.59;-17
20210321;Bayern;5.18;-15
20210321;Nordrhein-Westfalen;5.2;-8
20210321;Hamburg;4.39;-24
20210321;Mecklenburg-Vorpommern;5.3500000000000005;-15
20210321;Niedersachsen;4.87;-19
20210321;Deutschland;5.08;-14
20210321;Bremen;4.21;-29
20210321;Thüringen;4.82;-17
20210321;Saarland;5.24;-9
20210321;Sachsen-Anhalt;4.93;-13
20210321;Rheinland-Pfalz;5.36;-16
20210321;Schleswig-Holstein;4.95;-15
20210328;Baden-Württemberg;5.42;-11
20210328;Hessen;5.28;-13
20210328;Berlin;4.42;-22
20210328;Brandenburg;4.7700000000000005;-12
20210328;Sachsen;4.61;-17
20210328;Bayern;5.3;-13
20210328;Nordrhein-Westfalen;4.97;-12
20210328;Hamburg;4.0600000000000005;-29
20210328;Mecklenburg-Vorpommern;5.07;-19
20210328;Niedersachsen;4.73;-22
20210328;Deutschland;5.01;-15
20210328;Bremen;4.11;-31
20210328;Thüringen;4.76;-18
20210328;Saarland;5.29;-8
20210328;Sachsen-Anhalt;4.8;-15
20210328;Rheinland-Pfalz;5.46;-14
20210328;Schleswig-Holstein;4.59;-21
20210404;Baden-Württemberg;5.99;-2
20210404;Hessen;5.71;-6
20210404;Berlin;5.12;-10
20210404;Brandenburg;5.37;-1
20210404;Sachsen;5.3500000000000005;-3
20210404;Bayern;5.79;-5
20210404;Nordrhein-Westfalen;5.55;-2
20210404;Hamburg;4.73;-18
20210404;Mecklenburg-Vorpommern;5.95;-5
20210404;Niedersachsen;5.3100000000000005;-12
20210404;Deutschland;5.59;-5
20210404;Bremen;4.69;-21
20210404;Thüringen;5.47;-6
20210404;Saarland;5.68;-1
20210404;Sachsen-Anhalt;5.51;-2
20210404;Rheinland-Pfalz;5.88;-7
20210404;Schleswig-Holstein;5.44;-7
20210411;Baden-Württemberg;5.7700000000000005;-6
20210411;Hessen;5.28;-13
20210411;Berlin;4.8100000000000005;-16
20210411;Brandenburg;5.23;-3
20210411;Sachsen;5.12;-8
20210411;Bayern;5.8500000000000005;-4
20210411;Nordrhein-Westfalen;5.0200000000000005;-11
20210411;Hamburg;4.4;-24
20210411;Mecklenburg-Vorpommern;5.47;-13
20210411;Niedersachsen;5.0200000000000005;-17
20210411;Deutschland;5.29;-11
20210411;Bremen;4.26;-29
20210411;Thüringen;5.13;-12
20210411;Saarland;5.15;-10
20210411;Sachsen-Anhalt;5.19;-8
20210411;Rheinland-Pfalz;5.3500000000000005;-16
20210411;Schleswig-Holstein;5.12;-12
20210418;Baden-Württemberg;5.5;-10
20210418;Hessen;5.25;-14
20210418;Berlin;4.54;-20
20210418;Brandenburg;4.97;-8
20210418;Sachsen;4.68;-15
20210418;Bayern;5.34;-13
20210418;Nordrhein-Westfalen;5.3500000000000005;-5
20210418;Hamburg;4.79;-17
20210418;Mecklenburg-Vorpommern;5.54;-12
20210418;Niedersachsen;5.29;-12
20210418;Deutschland;5.25;-11
20210418;Bremen;4.61;-23
20210418;Thüringen;4.89;-16
20210418;Saarland;5.2;-9
20210418;Sachsen-Anhalt;5.03;-11
20210418;Rheinland-Pfalz;5.42;-15
20210418;Schleswig-Holstein;5.46;-7
20210425;Baden-Württemberg;6.01;-2
20210425;Hessen;5.61;-8
20210425;Berlin;4.83;-15
20210425;Brandenburg;5.2;-4
20210425;Sachsen;5.07;-8
20210425;Bayern;5.92;-3
20210425;Nordrhein-Westfalen;5.48;-3
20210425;Hamburg;4.8500000000000005;-16
20210425;Mecklenburg-Vorpommern;5.54;-12
20210425;Niedersachsen;5.33;-12
20210425;Deutschland;5.55;-6
20210425;Bremen;4.6000000000000005;-23
20210425;Thüringen;5.3500000000000005;-8
20210425;Saarland;5.47;-5
20210425;Sachsen-Anhalt;5.26;-7
20210425;Rheinland-Pfalz;5.79;-9
20210425;Schleswig-Holstein;5.55;-5
20210502;Baden-Württemberg;5.09;-17
20210502;Hessen;5.08;-17
20210502;Berlin;4.45;-22
20210502;Brandenburg;4.8100000000000005;-11
20210502;Sachsen;4.5200000000000005;-18
20210502;Bayern;5.03;-18
20210502;Nordrhein-Westfalen;5.0600000000000005;-10
20210502;Hamburg;4.3500000000000005;-25
20210502;Mecklenburg-Vorpommern;5.14;-18
20210502;Niedersachsen;4.89;-19
20210502;Deutschland;4.95;-16
20210502;Bremen;3.98;-33
20210502;Thüringen;4.8500000000000005;-17
20210502;Saarland;4.84;-16
20210502;Sachsen-Anhalt;4.83;-14
20210502;Rheinland-Pfalz;5.17;-19
20210502;Schleswig-Holstein;5.03;-14
20210509;Baden-Württemberg;6.28;3
20210509;Hessen;5.94;-3
20210509;Berlin;5.68;0
20210509;Brandenburg;5.71;5
20210509;Sachsen;5.74;4
20210509;Bayern;6.3;3
20210509;Nordrhein-Westfalen;5.84;3
20210509;Hamburg;5.4;-6
20210509;Mecklenburg-Vorpommern;6.08;-3
20210509;Niedersachsen;5.8;-4
20210509;Deutschland;5.96;1
20210509;Bremen;5.0;-16
20210509;Thüringen;5.87;1
20210509;Saarland;5.68;-1
20210509;Sachsen-Anhalt;5.89;4
20210509;Rheinland-Pfalz;6.04;-5
20210509;Schleswig-Holstein;5.96;2
20210516;Baden-Württemberg;5.75;-6
20210516;Hessen;5.46;-10
20210516;Berlin;5.14;-10
20210516;Brandenburg;5.67;5
20210516;Sachsen;5.46;-1
20210516;Bayern;5.82;-5
20210516;Nordrhein-Westfalen;5.46;-3
20210516;Hamburg;4.78;-17
20210516;Mecklenburg-Vorpommern;5.89;-6
20210516;Niedersachsen;5.47;-9
20210516;Deutschland;5.5600000000000005;-6
20210516;Bremen;4.5600000000000005;-24
20210516;Thüringen;5.5;-5
20210516;Saarland;5.2700000000000005;-8
20210516;Sachsen-Anhalt;5.63;0
20210516;Rheinland-Pfalz;5.68;-10
20210516;Schleswig-Holstein;5.72;-2
20210523;Baden-Württemberg;6.33;4
20210523;Hessen;5.79;-5
20210523;Berlin;5.47;-4
20210523;Brandenburg;5.7;5
20210523;Sachsen;5.69;3
20210523;Bayern;6.18;1
20210523;Nordrhein-Westfalen;5.71;1
20210523;Hamburg;5.22;-9
20210523;Mecklenburg-Vorpommern;6.2;-1
20210523;Niedersachsen;5.65;-6
20210523;Deutschland;5.87;-1
20210523;Bremen;4.96;-17
20210523;Thüringen;5.72;-2
20210523;Saarland;5.57;-3
20210523;Sachsen-Anhalt;5.67;0
20210523;Rheinland-Pfalz;6.0200000000000005;-5
20210523;Schleswig-Holstein;5.96;2
20210530;Baden-Württemberg;6.59;8
20210530;Hessen;6.23;2
20210530;Berlin;5.89;3
20210530;Brandenburg;5.99;11
20210530;Sachsen;5.75;4
20210530;Bayern;6.57;7
20210530;Nordrhein-Westfalen;6.23;10
20210530;Hamburg;5.73;0
20210530;Mecklenburg-Vorpommern;6.46;3
20210530;Niedersachsen;6.03;0
20210530;Deutschland;6.25;6
20210530;Bremen;5.34;-10
20210530;Thüringen;5.91;2
20210530;Saarland;5.96;4
20210530;Sachsen-Anhalt;5.97;6
20210530;Rheinland-Pfalz;6.42;1
20210530;Schleswig-Holstein;6.34;8
20210606;Baden-Württemberg;6.01;-2
20210606;Hessen;5.95;-2
20210606;Berlin;6.25;10
20210606;Brandenburg;6.29;16
20210606;Sachsen;5.88;6
20210606;Bayern;6.12;0
20210606;Nordrhein-Westfalen;5.88;4
20210606;Hamburg;5.66;-2
20210606;Mecklenburg-Vorpommern;6.93;10
20210606;Niedersachsen;6.0;-1
20210606;Deutschland;6.0200000000000005;2
20210606;Bremen;5.1000000000000005;-14
20210606;Thüringen;5.76;-1
20210606;Saarland;5.71;-1
20210606;Sachsen-Anhalt;6.03;7
20210606;Rheinland-Pfalz;6.22;-2
20210606;Schleswig-Holstein;6.38;9
20210613;Baden-Württemberg;6.73;10
20210613;Hessen;6.45;6
20210613;Berlin;5.8;2
20210613;Brandenburg;6.13;13
20210613;Sachsen;5.88;6
20210613;Bayern;6.7700000000000005;11
20210613;Nordrhein-Westfalen;6.41;14
20210613;Hamburg;5.62;-2
20210613;Mecklenburg-Vorpommern;6.78;8
20210613;Niedersachsen;6.25;3
20210613;Deutschland;6.4;8
20210613;Bremen;5.54;-7
20210613;Thüringen;6.16;6
20210613;Saarland;6.18;8
20210613;Sachsen-Anhalt;6.07;8
20210613;Rheinland-Pfalz;6.58;4
20210613;Schleswig-Holstein;6.3;8
20210627;Baden-Württemberg;7.25;19
20210627;Hessen;6.84;12
20210627;Berlin;6.54;15
20210627;Brandenburg;6.63;22
20210627;Sachsen;6.41;16
20210627;Bayern;7.41;21
20210627;Nordrhein-Westfalen;6.7700000000000005;20
20210627;Hamburg;6.140000000000001;7
20210627;Mecklenburg-Vorpommern;7.3;16
20210627;Niedersachsen;6.5;8
20210627;Deutschland;6.8500000000000005;16
20210627;Bremen;5.7700000000000005;-3
20210627;Thüringen;6.46;11
20210627;Saarland;6.46;13
20210627;Sachsen-Anhalt;6.44;14
20210627;Rheinland-Pfalz;6.9;9
20210627;Schleswig-Holstein;6.63;13
20210704;Baden-Württemberg;6.97;14
20210704;Hessen;6.68;10
20210704;Berlin;6.5;14
20210704;Brandenburg;6.54;21
20210704;Sachsen;6.5;17
20210704;Bayern;7.0600000000000005;15
20210704;Nordrhein-Westfalen;6.53;16
20210704;Hamburg;6.140000000000001;7
20210704;Mecklenburg-Vorpommern;7.2700000000000005;16
20210704;Niedersachsen;6.44;7
20210704;Deutschland;6.68;13
20210704;Bremen;5.72;-4
20210704;Thüringen;6.5;12
20210704;Saarland;6.24;9
20210704;Sachsen-Anhalt;6.47;15
20210704;Rheinland-Pfalz;6.73;6
20210704;Schleswig-Holstein;6.7;15
20210711;Baden-Württemberg;6.8500000000000005;12
20210711;Hessen;6.49;6
20210711;Berlin;6.4;12
20210711;Brandenburg;6.41;18
20210711;Sachsen;6.32;14
20210711;Bayern;6.74;10
20210711;Nordrhein-Westfalen;6.45;14
20210711;Hamburg;5.97;4
20210711;Mecklenburg-Vorpommern;7.23;15
20210711;Niedersachsen;6.43;7
20210711;Deutschland;6.54;11
20210711;Bremen;5.8;-3
20210711;Thüringen;6.28;8
20210711;Saarland;6.29;10
20210711;Sachsen-Anhalt;6.29;11
20210711;Rheinland-Pfalz;6.69;5
20210711;Schleswig-Holstein;6.63;13
20210725;Baden-Württemberg;6.83;12
20210725;Hessen;6.8100000000000005;12
20210725;Berlin;6.49;14
20210725;Brandenburg;6.44;19
20210725;Sachsen;6.38;15
20210725;Bayern;6.88;12
20210725;Nordrhein-Westfalen;6.6000000000000005;17
20210725;Hamburg;6.34;10
20210725;Mecklenburg-Vorpommern;7.38;18
20210725;Niedersachsen;6.6000000000000005;9
20210725;Deutschland;6.68;13
20210725;Bremen;6.03;1
20210725;Thüringen;6.48;12
20210725;Saarland;6.36;11
20210725;Sachsen-Anhalt;6.44;14
20210725;Rheinland-Pfalz;6.82;7
20210725;Schleswig-Holstein;6.8100000000000005;16
20210801;Baden-Württemberg;6.75;11
20210801;Hessen;6.59;8
20210801;Berlin;6.19;8
20210801;Brandenburg;6.4;18
20210801;Sachsen;6.2700000000000005;13
20210801;Bayern;6.76;10
20210801;Nordrhein-Westfalen;6.3;12
20210801;Hamburg;5.58;-3
20210801;Mecklenburg-Vorpommern;7.22;15
20210801;Niedersachsen;6.24;3
20210801;Deutschland;6.46;9
20210801;Bremen;5.38;-10
20210801;Thüringen;6.390000000000001;10
20210801;Saarland;6.32;10
20210801;Sachsen-Anhalt;6.3;12
20210801;Rheinland-Pfalz;6.67;5
20210801;Schleswig-Holstein;6.23;7
20210808;Baden-Württemberg;6.65;9
20210808;Hessen;6.45;6
20210808;Berlin;6.2;9
20210808;Brandenburg;6.38;18
20210808;Sachsen;6.25;13
20210808;Bayern;6.75;10
20210808;Nordrhein-Westfalen;6.29;11
20210808;Hamburg;5.75;0
20210808;Mecklenburg-Vorpommern;7.29;16
20210808;Niedersachsen;6.2700000000000005;4
20210808;Deutschland;6.43;9
20210808;Bremen;5.59;-6
20210808;Thüringen;6.29;8
20210808;Saarland;6.12;7
20210808;Sachsen-Anhalt;6.28;11
20210808;Rheinland-Pfalz;6.57;4
20210808;Schleswig-Holstein;6.34;8
20210815;Baden-Württemberg;6.86;12
20210815;Hessen;6.73;10
20210815;Berlin;6.61;16
20210815;Brandenburg;6.5200000000000005;21
20210815;Sachsen;6.47;17
20210815;Bayern;7.0200000000000005;15
20210815;Nordrhein-Westfalen;6.59;17
20210815;Hamburg;6.0600000000000005;5
20210815;Mecklenburg-Vorpommern;7.3;16
20210815;Niedersachsen;6.55;9
20210815;Deutschland;6.69;13
20210815;Bremen;5.96;0
20210815;Thüringen;6.58;13
20210815;Saarland;6.4;11
20210815;Sachsen-Anhalt;6.41;14
20210815;Rheinland-Pfalz;6.8;7
20210815;Schleswig-Holstein;6.58;13
20210822;Baden-Württemberg;6.6000000000000005;8
20210822;Hessen;6.38;5
20210822;Berlin;6.140000000000001;7
20210822;Brandenburg;6.32;17
20210822;Sachsen;6.15;11
20210822;Bayern;6.73;10
20210822;Nordrhein-Westfalen;6.36;13
20210822;Hamburg;5.82;1
20210822;Mecklenburg-Vorpommern;7.28;16
20210822;Niedersachsen;6.2;3
20210822;Deutschland;6.41;8
20210822;Bremen;5.65;-5
20210822;Thüringen;6.21;7
20210822;Saarland;6.08;6
20210822;Sachsen-Anhalt;6.13;9
20210822;Rheinland-Pfalz;6.45;2
20210822;Schleswig-Holstein;6.46;10
20210829;Baden-Württemberg;6.24;2
20210829;Hessen;6.05;-1
20210829;Berlin;5.8;2
20210829;Brandenburg;5.93;10
20210829;Sachsen;5.74;4
20210829;Bayern;6.3;3
20210829;Nordrhein-Westfalen;6.01;7
20210829;Hamburg;5.54;-4
20210829;Mecklenburg-Vorpommern;6.8100000000000005;9
20210829;Niedersachsen;5.96;-1
20210829;Deutschland;6.0600000000000005;3
20210829;Bremen;5.28;-11
20210829;Thüringen;5.76;-1
20210829;Saarland;5.87;2
20210829;Sachsen-Anhalt;5.75;2
20210829;Rheinland-Pfalz;6.22;-2
20210829;Schleswig-Holstein;6.11;5
20210905;Baden-Württemberg;6.8500000000000005;12
20210905;Hessen;6.6000000000000005;8
20210905;Berlin;6.07;6
20210905;Brandenburg;6.22;15
20210905;Sachsen;6.11;10
20210905;Bayern;6.91;13
20210905;Nordrhein-Westfalen;6.5200000000000005;15
20210905;Hamburg;6.0200000000000005;5
20210905;Mecklenburg-Vorpommern;6.97;11
20210905;Niedersachsen;6.34;5
20210905;Deutschland;6.54;11
20210905;Bremen;5.62;-6
20210905;Thüringen;6.13;6
20210905;Saarland;6.26;9
20210905;Sachsen-Anhalt;6.21;10
20210905;Rheinland-Pfalz;6.73;6
20210905;Schleswig-Holstein;6.5;11
20210912;Baden-Württemberg;6.67;9
20210912;Hessen;6.46;6
20210912;Berlin;6.04;6
20210912;Brandenburg;6.0600000000000005;12
20210912;Sachsen;5.98;8
20210912;Bayern;6.7;9
20210912;Nordrhein-Westfalen;6.36;13
20210912;Hamburg;5.67;-1
20210912;Mecklenburg-Vorpommern;6.87;9
20210912;Niedersachsen;6.17;2
20210912;Deutschland;6.38;8
20210912;Bremen;5.34;-10
20210912;Thüringen;6.05;4
20210912;Saarland;6.09;6
20210912;Sachsen-Anhalt;6.08;8
20210912;Rheinland-Pfalz;6.59;4
20210912;Schleswig-Holstein;6.23;6
20210919;Baden-Württemberg;6.78;11
20210919;Hessen;6.45;6
20210919;Berlin;5.92;4
20210919;Brandenburg;5.98;10
20210919;Sachsen;5.8;5
20210919;Bayern;6.7700000000000005;11
20210919;Nordrhein-Westfalen;6.42;14
20210919;Hamburg;5.78;0
20210919;Mecklenburg-Vorpommern;6.76;8
20210919;Niedersachsen;6.16;2
20210919;Deutschland;6.4;8
20210919;Bremen;5.38;-10
20210919;Thüringen;6.11;5
20210919;Saarland;6.18;8
20210919;Sachsen-Anhalt;5.93;5
20210919;Rheinland-Pfalz;6.640000000000001;5
20210919;Schleswig-Holstein;6.15;5
20210926;Baden-Württemberg;7.11;17
20210926;Hessen;6.55;7
20210926;Berlin;6.03;6
20210926;Brandenburg;6.45;19
20210926;Sachsen;6.23;13
20210926;Bayern;7.19;17
20210926;Nordrhein-Westfalen;6.67;18
20210926;Hamburg;5.94;3
20210926;Mecklenburg-Vorpommern;7.16;14
20210926;Niedersachsen;6.57;9
20210926;Deutschland;6.69;13
20210926;Bremen;5.42;-9
20210926;Thüringen;6.5600000000000005;13
20210926;Saarland;6.01;5
20210926;Sachsen-Anhalt;6.4;14
20210926;Rheinland-Pfalz;6.71;6
20210926;Schleswig-Holstein;6.48;11
20211003;Baden-Württemberg;7.11;16
20211003;Hessen;6.36;4
20211003;Berlin;5.95;4
20211003;Brandenburg;6.3;16
20211003;Sachsen;6.15;11
20211003;Bayern;7.18;17
20211003;Nordrhein-Westfalen;6.36;13
20211003;Hamburg;5.73;0
20211003;Mecklenburg-Vorpommern;7.01;12
20211003;Niedersachsen;6.3;4
20211003;Deutschland;6.55;11
20211003;Bremen;5.2;-13
20211003;Thüringen;6.45;11
20211003;Saarland;5.8100000000000005;1
20211003;Sachsen-Anhalt;6.3;12
20211003;Rheinland-Pfalz;6.61;4
20211003;Schleswig-Holstein;6.34;8
20211017;Baden-Württemberg;7.22;18
20211017;Hessen;6.69;10
20211017;Berlin;6.0;5
20211017;Brandenburg;6.26;16
20211017;Sachsen;6.16;11
20211017;Bayern;7.15;17
20211017;Nordrhein-Westfalen;6.82;21
20211017;Hamburg;5.75;0
20211017;Mecklenburg-Vorpommern;6.98;11
20211017;Niedersachsen;6.57;9
20211017;Deutschland;6.73;14
20211017;Bremen;5.61;-6
20211017;Thüringen;6.33;9
20211017;Saarland;6.28;9
20211017;Sachsen-Anhalt;6.2700000000000005;11
20211017;Rheinland-Pfalz;6.93;9
20211017;Schleswig-Holstein;6.36;9
20211024;Baden-Württemberg;7.04;15
20211024;Hessen;6.32;4
20211024;Berlin;5.68;-1
20211024;Brandenburg;5.98;10
20211024;Sachsen;5.83;5
20211024;Bayern;6.95;14
20211024;Nordrhein-Westfalen;6.47;15
20211024;Hamburg;5.62;-2
20211024;Mecklenburg-Vorpommern;6.87;10
20211024;Niedersachsen;6.34;5
20211024;Deutschland;6.48;10
20211024;Bremen;5.38;-10
20211024;Thüringen;6.24;7
20211024;Saarland;6.1000000000000005;6
20211024;Sachsen-Anhalt;6.19;10
20211024;Rheinland-Pfalz;6.62;4
20211024;Schleswig-Holstein;6.22;6
20211031;Baden-Württemberg;7.2;18
20211031;Hessen;6.2700000000000005;3
20211031;Berlin;5.95;4
20211031;Brandenburg;6.0600000000000005;12
20211031;Sachsen;5.7700000000000005;4
20211031;Bayern;7.140000000000001;17
20211031;Nordrhein-Westfalen;6.62;17
20211031;Hamburg;5.68;-1
20211031;Mecklenburg-Vorpommern;6.8;8
20211031;Niedersachsen;6.2;3
20211031;Deutschland;6.54;11
20211031;Bremen;5.2700000000000005;-12
20211031;Thüringen;6.11;5
20211031;Saarland;5.97;4
20211031;Sachsen-Anhalt;6.0200000000000005;7
20211031;Rheinland-Pfalz;6.6000000000000005;4
20211031;Schleswig-Holstein;6.18;6
20211107;Baden-Württemberg;6.48;6
20211107;Hessen;5.97;-2
20211107;Berlin;5.34;-6
20211107;Brandenburg;5.5600000000000005;3
20211107;Sachsen;5.3;-4
20211107;Bayern;6.390000000000001;4
20211107;Nordrhein-Westfalen;6.13;9
20211107;Hamburg;5.21;-10
20211107;Mecklenburg-Vorpommern;6.1000000000000005;-3
20211107;Niedersachsen;5.89;-2
20211107;Deutschland;6.01;2
20211107;Bremen;4.98;-17
20211107;Thüringen;5.51;-5
20211107;Saarland;5.55;-3
20211107;Sachsen-Anhalt;5.58;-1
20211107;Rheinland-Pfalz;6.13;-3
20211107;Schleswig-Holstein;5.7;-3
20211114;Baden-Württemberg;6.390000000000001;5
20211114;Hessen;5.79;-5
20211114;Berlin;5.36;-6
20211114;Brandenburg;5.45;1
20211114;Sachsen;5.09;-8
20211114;Bayern;6.18;1
