,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_K,4.7,0.73,3.4,6.09,0.03,0.02,555.19,395.34,1.0
z_C,0.27,0.03,0.21,0.34,0.0,0.0,369.92,242.02,1.01
mu_C,1.03,0.9,0.09,2.34,0.06,0.04,404.65,280.42,1.0
sigma_C,1.29,0.51,0.5,2.17,0.02,0.01,668.31,615.95,1.0
z_S,0.18,0.03,0.13,0.24,0.0,0.0,508.79,499.05,1.0
f0,0.0,0.01,0.0,0.01,0.0,0.0,481.18,380.77,1.01
r,0.01,0.0,0.0,0.01,0.0,0.0,625.21,609.13,1.0
sigma_model,0.31,0.05,0.22,0.4,0.0,0.0,509.54,459.38,1.0
o_*[0],6.69,0.12,6.46,6.91,0.01,0.0,555.19,395.34,1.0
o_*[1],6.26,0.12,6.03,6.48,0.01,0.0,555.19,395.34,1.0
o_*[2],6.3,0.12,6.07,6.52,0.01,0.0,555.19,395.34,1.0
o_*[3],6.93,0.12,6.7,7.15,0.01,0.0,555.19,395.34,1.0
o_*[4],6.97,0.12,6.74,7.18,0.0,0.0,555.19,395.34,1.0
o_*[5],7.27,0.12,7.04,7.48,0.0,0.0,555.19,395.34,1.0
o_*[6],7.19,0.12,6.96,7.4,0.0,0.0,555.19,395.34,1.0
o_*[7],6.78,0.12,6.55,6.99,0.0,0.0,555.19,395.34,1.0
o_*[8],7.29,0.12,7.06,7.5,0.0,0.0,555.19,395.34,1.0
o_*[9],7.07,0.09,6.9,7.24,0.0,0.0,555.19,395.34,1.0
o_*[10],7.23,0.09,7.06,7.4,0.0,0.0,555.19,395.34,1.0
o_*[11],7.5,0.09,7.33,7.67,0.0,0.0,555.19,395.34,1.0
o_*[12],7.43,0.09,7.26,7.6,0.0,0.0,555.19,395.34,1.0
o_*[13],7.51,0.07,7.38,7.63,0.0,0.0,555.19,395.34,1.0
o_*[14],7.49,0.07,7.36,7.61,0.0,0.0,555.19,395.34,1.0
o_*[15],7.44,0.07,7.31,7.56,0.0,0.0,555.19,395.34,1.0
o_*[16],7.34,0.07,7.21,7.46,0.0,0.0,555.19,395.34,1.0
o_*[17],7.52,0.05,7.42,7.62,0.0,0.0,555.19,395.34,1.0
o_*[18],7.58,0.05,7.48,7.68,0.0,0.0,555.19,395.34,1.0
o_*[19],7.3,0.05,7.2,7.4,0.0,0.0,555.19,395.34,1.0
o_*[20],7.69,0.05,7.59,7.79,0.0,0.0,555.19,395.34,1.0
o_*[21],7.86,0.05,7.76,7.96,0.0,0.0,555.19,395.34,1.0
o_*[22],7.63,0.05,7.55,7.72,0.0,0.0,555.19,395.34,1.0
o_*[23],7.74,0.05,7.66,7.83,0.0,0.0,555.19,395.34,1.0
o_*[24],7.76,0.05,7.68,7.85,0.0,0.0,555.19,395.34,1.0
o_*[25],7.87,0.05,7.79,7.96,0.0,0.0,555.19,395.34,1.0
o_*[26],7.64,0.04,7.56,7.71,0.0,0.0,555.19,395.34,1.0
o_*[27],7.58,0.04,7.5,7.65,0.0,0.0,555.19,395.34,1.0
o_*[28],7.35,0.04,7.27,7.42,0.0,0.0,555.19,395.34,1.0
o_*[29],7.5,0.04,7.42,7.57,0.0,0.0,555.19,395.34,1.0
o_*[30],7.1,0.05,7.01,7.19,0.0,0.0,555.19,395.34,1.0
o_*[31],7.23,0.05,7.14,7.32,0.0,0.0,555.19,395.34,1.0
o_*[32],7.32,0.05,7.23,7.41,0.0,0.0,555.19,395.34,1.0
o_*[33],7.22,0.05,7.13,7.31,0.0,0.0,555.19,395.34,1.0
o_*[34],7.17,0.05,7.08,7.26,0.0,0.0,555.19,395.34,1.0
o_*[35],7.1,0.05,6.99,7.19,0.0,0.0,555.19,395.34,1.0
o_*[36],7.03,0.05,6.92,7.12,0.0,0.0,555.19,395.34,1.0
d_C[0],1.0,0.0,1.0,1.0,0.0,0.0,800.0,800.0,
d_C[1],0.87,0.01,0.84,0.9,0.0,0.0,369.92,242.02,1.01
d_C[2],0.87,0.01,0.84,0.9,0.0,0.0,370.34,241.92,1.01
d_C[3],0.88,0.01,0.85,0.9,0.0,0.0,342.18,217.52,1.01
d_C[4],0.89,0.01,0.86,0.91,0.0,0.0,329.49,218.22,1.01
d_C[5],0.89,0.01,0.87,0.92,0.0,0.0,336.49,204.11,1.01
d_C[6],0.9,0.01,0.87,0.92,0.0,0.0,336.96,209.74,1.01
d_C[7],0.9,0.01,0.88,0.93,0.0,0.0,348.97,211.08,1.01
d_C[8],0.91,0.01,0.88,0.93,0.0,0.0,349.81,237.31,1.01
d_C[9],0.91,0.01,0.88,0.93,0.0,0.0,351.85,234.42,1.01
d_C[10],0.91,0.01,0.89,0.93,0.0,0.0,356.94,230.8,1.01
