,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,2.85,0.59,1.71,3.84,0.04,0.03,219.87,504.69,1.02
delta_h,2.64,0.56,1.62,3.69,0.01,0.01,1579.14,1877.62,1.01
z_R,0.19,0.04,0.11,0.28,0.0,0.0,110.89,109.64,1.03
mu_R,1.97,0.52,1.05,2.93,0.04,0.03,187.38,939.31,1.02
sigma_R,1.41,0.53,0.57,2.4,0.02,0.01,843.75,1067.2,1.0
z_H,0.11,0.03,0.06,0.16,0.0,0.0,747.14,361.6,1.01
mu_H,1.92,0.58,0.86,2.96,0.02,0.01,892.15,1752.11,1.01
sigma_H,1.46,0.5,0.61,2.4,0.01,0.01,1906.74,1793.99,1.02
z_ICU,0.09,0.02,0.05,0.13,0.0,0.0,958.03,1986.99,1.01
mu_ICU,1.88,0.58,0.98,3.13,0.02,0.02,512.01,512.15,1.01
sigma_ICU,1.42,0.51,0.54,2.3,0.01,0.01,1233.27,1311.25,1.01
z_S,0.14,0.04,0.07,0.21,0.0,0.0,186.55,1050.35,1.03
f0,0.02,0.02,0.0,0.06,0.0,0.0,60.99,16.46,1.06
r,0.01,0.0,0.0,0.01,0.0,0.0,2302.69,2011.98,1.0
sigma_model,0.26,0.05,0.18,0.35,0.0,0.0,1130.22,1924.03,1.0
k[0],0.47,0.1,0.28,0.64,0.01,0.01,219.87,504.69,1.02
k[1],0.47,0.1,0.28,0.64,0.01,0.01,219.87,504.69,1.02
k[2],0.47,0.1,0.28,0.64,0.01,0.01,219.87,504.69,1.02
k[3],0.47,0.1,0.28,0.64,0.01,0.01,219.87,504.69,1.02
k[4],0.46,0.1,0.28,0.62,0.01,0.0,219.87,504.69,1.02
k[5],0.46,0.1,0.28,0.62,0.01,0.0,219.87,504.69,1.02
k[6],0.46,0.1,0.28,0.62,0.01,0.0,219.87,504.69,1.02
k[7],0.46,0.1,0.28,0.62,0.01,0.0,219.87,504.69,1.02
k[8],0.46,0.1,0.28,0.62,0.01,0.0,219.87,504.69,1.02
k[9],0.36,0.07,0.22,0.49,0.01,0.0,219.87,504.69,1.02
k[10],0.36,0.07,0.22,0.49,0.01,0.0,219.87,504.69,1.02
k[11],0.36,0.07,0.22,0.49,0.01,0.0,219.87,504.69,1.02
k[12],0.36,0.07,0.22,0.49,0.01,0.0,219.87,504.69,1.02
k[13],0.27,0.06,0.16,0.37,0.0,0.0,219.87,504.69,1.02
k[14],0.27,0.06,0.16,0.37,0.0,0.0,219.87,504.69,1.02
k[15],0.27,0.06,0.16,0.37,0.0,0.0,219.87,504.69,1.02
k[16],0.27,0.06,0.16,0.37,0.0,0.0,219.87,504.69,1.02
k[17],0.21,0.04,0.13,0.28,0.0,0.0,219.87,504.69,1.02
k[18],0.21,0.04,0.13,0.28,0.0,0.0,219.87,504.69,1.02
k[19],0.21,0.04,0.13,0.28,0.0,0.0,219.87,504.69,1.02
k[20],0.21,0.04,0.13,0.28,0.0,0.0,219.87,504.69,1.02
k[21],0.21,0.04,0.13,0.28,0.0,0.0,219.87,504.69,1.02
k[22],0.18,0.04,0.11,0.24,0.0,0.0,219.87,504.69,1.02
k[23],0.18,0.04,0.11,0.24,0.0,0.0,219.87,504.69,1.02
k[24],0.18,0.04,0.11,0.24,0.0,0.0,219.87,504.69,1.02
k[25],0.18,0.04,0.11,0.24,0.0,0.0,219.87,504.69,1.02
k[26],0.16,0.03,0.1,0.21,0.0,0.0,219.87,504.69,1.02
k[27],0.16,0.03,0.1,0.21,0.0,0.0,219.87,504.69,1.02
k[28],0.16,0.03,0.1,0.21,0.0,0.0,219.87,504.69,1.02
k[29],0.16,0.03,0.1,0.21,0.0,0.0,219.87,504.69,1.02
k[30],0.19,0.04,0.11,0.25,0.0,0.0,219.87,504.69,1.02
k[31],0.19,0.04,0.11,0.25,0.0,0.0,219.87,504.69,1.02
k[32],0.19,0.04,0.11,0.25,0.0,0.0,219.87,504.69,1.02
k[33],0.19,0.04,0.11,0.25,0.0,0.0,219.87,504.69,1.02
k[34],0.19,0.04,0.11,0.25,0.0,0.0,219.87,504.69,1.02
k[35],0.21,0.04,0.13,0.29,0.0,0.0,219.87,504.69,1.02
k[36],0.21,0.04,0.13,0.29,0.0,0.0,219.87,504.69,1.02
h[0],0.24,0.05,0.15,0.34,0.0,0.0,1579.14,1877.62,1.01
h[1],0.24,0.05,0.15,0.34,0.0,0.0,1579.14,1877.62,1.01
