,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
f[34],4.85,6.34,1.17,15.83,3.11,2.37,7.72,506.75,1.52
f[35],4.96,6.53,1.18,16.26,3.2,2.44,7.71,440.47,1.52
f[36],5.07,6.71,1.18,16.69,3.29,2.51,7.71,440.47,1.52
m[0],4.99,0.9,3.45,5.66,0.44,0.33,7.53,4.17,1.53
m[1],4.87,0.37,4.26,5.23,0.17,0.13,7.52,4.17,1.53
m[2],5.18,0.19,4.92,5.47,0.08,0.06,7.49,624.42,1.54
m[3],6.45,1.26,5.57,8.63,0.62,0.47,7.58,581.05,1.53
m[4],7.08,2.07,5.73,10.66,1.01,0.77,7.61,664.69,1.53
m[5],9.0,4.46,6.29,16.71,2.18,1.67,7.69,578.09,1.53
m[6],9.69,5.58,6.34,19.34,2.73,2.09,7.69,522.18,1.54
m[7],9.58,5.93,6.03,19.84,2.9,2.22,7.68,577.07,1.53
m[8],11.08,7.6,6.56,24.24,3.73,2.84,7.66,577.94,1.53
m[9],12.52,10.08,6.61,29.97,4.94,3.77,7.55,573.55,1.54
m[10],13.53,11.49,6.81,33.41,5.63,4.3,7.55,573.55,1.54
m[11],14.81,13.18,7.11,37.63,6.46,4.93,7.54,595.78,1.54
m[12],15.37,14.19,7.08,39.93,6.95,5.31,7.54,532.27,1.54
m[13],17.5,17.54,7.3,47.86,8.59,6.56,7.49,514.32,1.52
m[14],18.24,18.79,7.32,50.76,9.2,7.03,7.48,481.51,1.52
m[15],18.9,19.94,7.31,53.42,9.77,7.46,7.48,445.23,1.52
m[16],19.42,20.92,7.26,55.63,10.25,7.83,7.47,4.17,1.52
m[17],20.46,22.56,7.37,59.52,11.05,8.44,7.54,615.08,1.53
m[18],21.42,24.07,7.46,63.08,11.79,9.0,7.54,641.73,1.53
m[19],21.34,24.36,7.22,63.5,11.93,9.11,7.53,596.54,1.53
m[20],23.33,27.1,7.62,70.25,13.28,10.14,7.53,620.99,1.53
m[21],24.68,29.12,7.8,75.08,14.26,10.89,7.51,585.72,1.53
m[22],26.0,31.58,7.7,80.67,15.47,11.81,7.53,647.8,1.53
m[23],27.23,33.46,7.84,85.15,16.39,12.52,7.5,625.91,1.53
m[24],28.16,34.97,7.89,88.7,17.13,13.08,7.51,602.53,1.53
m[25],29.42,36.92,8.02,93.33,18.09,13.81,7.52,602.48,1.53
m[26],29.88,38.06,7.83,95.77,18.65,14.24,7.55,624.95,1.53
m[27],30.49,39.2,7.79,98.34,19.2,14.66,7.53,624.4,1.53
m[28],30.39,39.41,7.55,98.6,19.31,14.74,7.53,651.17,1.53
m[29],31.77,41.65,7.64,103.87,20.4,15.58,7.55,503.6,1.52
m[30],29.25,38.36,7.01,95.65,18.79,14.35,7.81,498.08,1.53
m[31],30.37,40.49,6.85,100.46,19.84,15.15,7.98,447.72,1.54
m[32],31.34,42.43,6.69,104.79,20.79,15.87,7.93,501.29,1.54
m[33],31.55,43.17,6.46,106.27,21.15,16.15,7.76,486.62,1.54
m[34],32.01,44.16,6.37,108.45,21.63,16.52,7.57,497.07,1.53
m[35],31.34,43.22,6.25,106.15,21.17,16.17,7.56,499.3,1.53
m[36],21.93,27.54,5.83,69.61,13.49,10.3,7.54,378.09,1.53
