,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,3.84,0.55,2.86,4.89,0.01,0.01,2880.16,2641.75,1.0
delta_h,4.84,0.73,3.54,6.22,0.01,0.01,3543.39,3093.69,1.0
z_C,0.13,0.02,0.09,0.16,0.0,0.0,2475.86,2930.45,1.0
mu_C,2.15,0.89,0.82,3.79,0.01,0.01,4488.13,2416.6,1.0
sigma_C,1.97,0.83,0.76,3.54,0.01,0.01,4707.41,3102.18,1.0
z_S,0.16,0.04,0.09,0.24,0.0,0.0,5046.87,2983.38,1.0
sigma_model,0.21,0.03,0.16,0.27,0.0,0.0,4292.17,3104.08,1.0
k[0],0.64,0.09,0.47,0.81,0.0,0.0,2880.16,2641.75,1.0
k[1],0.64,0.09,0.47,0.81,0.0,0.0,2880.16,2641.75,1.0
k[2],0.64,0.09,0.47,0.81,0.0,0.0,2880.16,2641.75,1.0
k[3],0.64,0.09,0.47,0.81,0.0,0.0,2880.16,2641.75,1.0
k[4],0.62,0.09,0.46,0.79,0.0,0.0,2880.16,2641.75,1.0
k[5],0.62,0.09,0.46,0.79,0.0,0.0,2880.16,2641.75,1.0
k[6],0.62,0.09,0.46,0.79,0.0,0.0,2880.16,2641.75,1.0
k[7],0.62,0.09,0.46,0.79,0.0,0.0,2880.16,2641.75,1.0
k[8],0.62,0.09,0.46,0.79,0.0,0.0,2880.16,2641.75,1.0
k[9],0.49,0.07,0.36,0.62,0.0,0.0,2880.16,2641.75,1.0
k[10],0.49,0.07,0.36,0.62,0.0,0.0,2880.16,2641.75,1.0
k[11],0.49,0.07,0.36,0.62,0.0,0.0,2880.16,2641.75,1.0
k[12],0.49,0.07,0.36,0.62,0.0,0.0,2880.16,2641.75,1.0
k[13],0.37,0.05,0.27,0.47,0.0,0.0,2880.16,2641.75,1.0
k[14],0.37,0.05,0.27,0.47,0.0,0.0,2880.16,2641.75,1.0
k[15],0.37,0.05,0.27,0.47,0.0,0.0,2880.16,2641.75,1.0
k[16],0.37,0.05,0.27,0.47,0.0,0.0,2880.16,2641.75,1.0
k[17],0.28,0.04,0.21,0.36,0.0,0.0,2880.16,2641.75,1.0
k[18],0.28,0.04,0.21,0.36,0.0,0.0,2880.16,2641.75,1.0
k[19],0.28,0.04,0.21,0.36,0.0,0.0,2880.16,2641.75,1.0
k[20],0.28,0.04,0.21,0.36,0.0,0.0,2880.16,2641.75,1.0
