,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
s[16],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[17],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[18],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[19],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[20],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[21],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[22],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[23],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[24],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[25],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[26],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[27],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[28],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[29],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[30],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[31],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[32],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[33],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[34],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[35],1.0,0.0,1.0,1.0,0.0,0.0,4000.0,4000.0,
s[36],0.95,0.02,0.91,0.97,0.0,0.0,4035.86,2692.01,1.0
f[0],1.0,0.01,1.0,1.02,0.0,0.0,1689.0,968.22,1.0
f[1],1.01,0.01,1.0,1.02,0.0,0.0,1759.69,918.34,1.0
f[2],1.02,0.01,1.01,1.03,0.0,0.0,1773.29,895.04,1.0
f[3],1.02,0.01,1.01,1.03,0.0,0.0,1794.34,902.23,1.0
f[4],1.03,0.01,1.02,1.04,0.0,0.0,1812.23,903.74,1.0
f[5],1.03,0.01,1.02,1.04,0.0,0.0,1802.08,899.45,1.0
f[6],1.04,0.01,1.03,1.05,0.0,0.0,1793.21,898.03,1.0
f[7],1.04,0.01,1.03,1.05,0.0,0.0,1785.06,890.65,1.0
f[8],1.05,0.01,1.04,1.06,0.0,0.0,1776.15,892.88,1.0
f[9],1.05,0.01,1.04,1.07,0.0,0.0,1770.05,891.14,1.0
f[10],1.06,0.01,1.05,1.07,0.0,0.0,1763.96,875.23,1.0
f[11],1.06,0.01,1.05,1.08,0.0,0.0,1759.39,863.44,1.0
f[12],1.07,0.01,1.06,1.08,0.0,0.0,1755.15,869.28,1.0
f[13],1.07,0.01,1.06,1.09,0.0,0.0,1753.06,858.81,1.0
f[14],1.08,0.01,1.07,1.09,0.0,0.0,1754.18,887.58,1.0
f[15],1.09,0.01,1.07,1.1,0.0,0.0,1753.09,882.07,1.0
f[16],1.09,0.01,1.08,1.11,0.0,0.0,1756.19,880.29,1.0
f[17],1.1,0.01,1.08,1.11,0.0,0.0,1755.21,854.27,1.0
f[18],1.1,0.01,1.09,1.12,0.0,0.0,1755.13,853.91,1.0
f[19],1.11,0.01,1.09,1.12,0.0,0.0,1756.48,855.93,1.0
f[20],1.11,0.01,1.1,1.13,0.0,0.0,1761.14,846.37,1.0
f[21],1.12,0.01,1.1,1.13,0.0,0.0,1764.78,848.97,1.0
f[22],1.12,0.01,1.11,1.14,0.0,0.0,1769.58,846.9,1.0
f[23],1.13,0.01,1.11,1.15,0.0,0.0,1776.53,847.07,1.0
f[24],1.13,0.01,1.12,1.15,0.0,0.0,1783.27,847.59,1.0
f[25],1.14,0.01,1.12,1.16,0.0,0.0,1791.99,837.93,1.0
f[26],1.14,0.01,1.13,1.16,0.0,0.0,1803.45,869.09,1.0
f[27],1.15,0.01,1.13,1.17,0.0,0.0,1813.54,863.66,1.0
f[28],1.15,0.01,1.14,1.17,0.0,0.0,1822.85,877.17,1.0
f[29],1.16,0.01,1.14,1.18,0.0,0.0,1831.75,879.67,1.0
f[30],1.17,0.01,1.15,1.19,0.0,0.0,1842.89,878.14,1.0
f[31],1.17,0.01,1.15,1.19,0.0,0.0,1852.58,893.18,1.0
f[32],1.18,0.01,1.16,1.2,0.0,0.0,1863.88,912.42,1.0
f[33],1.18,0.01,1.16,1.2,0.0,0.0,1873.53,912.33,1.0
f[34],1.19,0.01,1.16,1.21,0.0,0.0,1885.45,905.86,1.0
f[35],1.19,0.01,1.17,1.21,0.0,0.0,1898.36,928.97,1.0
f[36],1.2,0.01,1.17,1.22,0.0,0.0,1910.15,922.05,1.0
m[0],5.48,0.13,5.23,5.73,0.0,0.0,3418.45,2967.89,1.0
m[1],4.98,0.13,4.74,5.23,0.0,0.0,3332.08,2662.48,1.0
m[2],4.93,0.13,4.68,5.17,0.0,0.0,3258.66,2740.58,1.0
m[3],5.51,0.13,5.28,5.75,0.0,0.0,3229.55,2923.13,1.0
m[4],5.64,0.12,5.42,5.87,0.0,0.0,3242.88,2851.46,1.0
m[5],6.18,0.11,5.97,6.37,0.0,0.0,3514.09,3331.32,1.0
m[6],6.26,0.11,6.07,6.46,0.0,0.0,3646.68,3330.32,1.0
m[7],6.01,0.1,5.81,6.2,0.0,0.0,3694.66,2910.53,1.0
m[8],6.57,0.1,6.37,6.75,0.0,0.0,3779.3,2887.68,1.0
m[9],6.62,0.08,6.48,6.76,0.0,0.0,3938.74,3056.02,1.0
m[10],6.85,0.07,6.72,6.98,0.0,0.0,4018.57,3016.99,1.0
m[11],7.18,0.07,7.05,7.32,0.0,0.0,4093.56,2924.52,1.0
m[12],7.17,0.07,7.05,7.3,0.0,0.0,4222.41,2960.62,1.0
m[13],7.4,0.06,7.28,7.52,0.0,0.0,3499.16,3455.85,1.0
m[14],7.43,0.06,7.32,7.55,0.0,0.0,3381.69,3034.0,1.0
m[15],7.43,0.06,7.32,7.55,0.0,0.0,3257.51,2803.11,1.0
m[16],7.38,0.06,7.26,7.49,0.0,0.0,3198.86,2240.86,1.0
m[17],7.49,0.05,7.39,7.59,0.0,0.0,3151.98,2179.97,1.0
m[18],7.58,0.05,7.48,7.68,0.0,0.0,3121.16,1576.36,1.0
m[19],7.34,0.05,7.24,7.44,0.0,0.0,3168.6,1546.11,1.0
m[20],7.75,0.06,7.65,7.86,0.0,0.0,3156.44,2057.18,1.0
m[21],7.95,0.06,7.84,8.06,0.0,0.0,3177.22,2171.82,1.0
m[22],7.86,0.07,7.74,7.99,0.0,0.0,2684.51,2155.7,1.0
m[23],8.01,0.07,7.88,8.14,0.0,0.0,2709.26,2250.43,1.0
m[24],8.06,0.07,7.93,8.19,0.0,0.0,2729.59,2238.96,1.0
m[25],8.2,0.07,8.07,8.34,0.0,0.0,2746.98,2244.89,1.0
m[26],8.01,0.08,7.88,8.16,0.0,0.0,2755.79,2124.99,1.0
m[27],7.97,0.08,7.83,8.11,0.0,0.0,2791.77,2109.36,1.0
m[28],7.73,0.08,7.59,7.88,0.0,0.0,2889.12,2611.54,1.0
m[29],7.84,0.08,7.69,7.99,0.0,0.0,3062.36,2870.45,1.0
m[30],7.23,0.08,7.09,7.38,0.0,0.0,3548.64,3031.65,1.0
m[31],7.16,0.1,6.98,7.34,0.0,0.0,3484.98,2760.21,1.0
m[32],7.03,0.11,6.83,7.25,0.0,0.0,3564.85,3321.31,1.0
m[33],6.78,0.12,6.55,6.98,0.0,0.0,3725.19,3269.75,1.0
m[34],6.63,0.12,6.4,6.84,0.0,0.0,3797.65,3246.31,1.0
m[35],6.47,0.12,6.25,6.69,0.0,0.0,3495.46,3037.9,1.0
m[36],6.04,0.14,5.79,6.32,0.0,0.0,3625.34,3191.42,1.0
