,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
delta_k,2.91,0.63,1.86,4.17,0.01,0.01,2190.97,2175.09,1.0
delta_h,2.76,0.62,1.68,3.88,0.01,0.01,2643.03,2484.19,1.0
z_R,0.31,0.07,0.19,0.44,0.0,0.0,666.16,1340.3,1.01
mu_R,2.01,0.49,1.01,2.82,0.01,0.01,2306.12,2095.77,1.0
sigma_R,1.5,0.54,0.62,2.53,0.01,0.01,2496.74,2433.43,1.0
z_ICU,0.18,0.03,0.12,0.23,0.0,0.0,1147.95,1792.31,1.0
mu_ICU,1.78,0.48,0.94,2.7,0.01,0.01,2821.51,2610.06,1.0
sigma_ICU,1.31,0.45,0.58,2.19,0.01,0.01,2799.26,2112.66,1.0
z_S,0.14,0.04,0.07,0.22,0.0,0.0,2452.92,1719.44,1.0
f0,0.07,0.05,0.0,0.14,0.0,0.0,508.69,636.2,1.01
r,0.01,0.0,0.0,0.01,0.0,0.0,3713.42,3234.18,1.0
sigma_model,0.26,0.05,0.18,0.35,0.0,0.0,1746.59,1886.29,1.0
k[0],0.48,0.1,0.31,0.69,0.0,0.0,2190.97,2175.09,1.0
k[1],0.48,0.1,0.31,0.69,0.0,0.0,2190.97,2175.09,1.0
k[2],0.48,0.1,0.31,0.69,0.0,0.0,2190.97,2175.09,1.0
k[3],0.48,0.1,0.31,0.69,0.0,0.0,2190.97,2175.09,1.0
k[4],0.47,0.1,0.3,0.68,0.0,0.0,2190.97,2175.09,1.0
k[5],0.47,0.1,0.3,0.68,0.0,0.0,2190.97,2175.09,1.0
k[6],0.47,0.1,0.3,0.68,0.0,0.0,2190.97,2175.09,1.0
k[7],0.47,0.1,0.3,0.68,0.0,0.0,2190.97,2175.09,1.0
k[8],0.47,0.1,0.3,0.68,0.0,0.0,2190.97,2175.09,1.0
k[9],0.37,0.08,0.24,0.53,0.0,0.0,2190.97,2175.09,1.0
k[10],0.37,0.08,0.24,0.53,0.0,0.0,2190.97,2175.09,1.0
k[11],0.37,0.08,0.24,0.53,0.0,0.0,2190.97,2175.09,1.0
k[12],0.37,0.08,0.24,0.53,0.0,0.0,2190.97,2175.09,1.0
k[13],0.28,0.06,0.18,0.4,0.0,0.0,2190.97,2175.09,1.0
k[14],0.28,0.06,0.18,0.4,0.0,0.0,2190.97,2175.09,1.0
k[15],0.28,0.06,0.18,0.4,0.0,0.0,2190.97,2175.09,1.0
k[16],0.28,0.06,0.18,0.4,0.0,0.0,2190.97,2175.09,1.0
k[17],0.22,0.05,0.14,0.31,0.0,0.0,2190.97,2175.09,1.0
k[18],0.22,0.05,0.14,0.31,0.0,0.0,2190.97,2175.09,1.0
k[19],0.22,0.05,0.14,0.31,0.0,0.0,2190.97,2175.09,1.0
k[20],0.22,0.05,0.14,0.31,0.0,0.0,2190.97,2175.09,1.0
k[21],0.22,0.05,0.14,0.31,0.0,0.0,2190.97,2175.09,1.0
k[22],0.18,0.04,0.12,0.26,0.0,0.0,2190.97,2175.09,1.0
k[23],0.18,0.04,0.12,0.26,0.0,0.0,2190.97,2175.09,1.0
k[24],0.18,0.04,0.12,0.26,0.0,0.0,2190.97,2175.09,1.0
k[25],0.18,0.04,0.12,0.26,0.0,0.0,2190.97,2175.09,1.0
k[26],0.16,0.04,0.1,0.23,0.0,0.0,2190.97,2175.09,1.0
k[27],0.16,0.04,0.1,0.23,0.0,0.0,2190.97,2175.09,1.0
k[28],0.16,0.04,0.1,0.23,0.0,0.0,2190.97,2175.09,1.0
k[29],0.16,0.04,0.1,0.23,0.0,0.0,2190.97,2175.09,1.0
k[30],0.19,0.04,0.12,0.28,0.0,0.0,2190.97,2175.09,1.0
k[31],0.19,0.04,0.12,0.28,0.0,0.0,2190.97,2175.09,1.0
k[32],0.19,0.04,0.12,0.28,0.0,0.0,2190.97,2175.09,1.0
